-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_LW_DWN
-17.5,-63.5,2025,144,34.95
-17.5,-62.5,2025,144,33.94
-16.5,-63.5,2025,144,34.48
-16.5,-62.5,2025,144,32.81
-18.5,-63.5,2025,145,33.6
-18.5,-62.5,2025,145,35.32
-17.5,-63.5,2025,145,35.6
-17.5,-62.5,2025,145,34.53
-16.5,-63.5,2025,145,35.18
-16.5,-62.5,2025,145,33.91
-18.5,-63.5,2025,146,32.61
-18.5,-62.5,2025,146,35.01
-17.5,-63.5,2025,146,35.19
-17.5,-62.5,2025,146,34.58
-16.5,-63.5,2025,146,35.07
-16.5,-62.5,2025,146,34.41
-18.5,-63.5,2025,147,32.33
-18.5,-62.5,2025,147,35.34
-17.5,-63.5,2025,147,35.62
-17.5,-62.5,2025,147,35.74
-16.5,-63.5,2025,147,35.74
-16.5,-62.5,2025,147,35.1
-18.5,-63.5,2025,148,29.25
-18.5,-62.5,2025,148,29.15
-17.5,-63.5,2025,148,30.54
-17.5,-62.5,2025,148,30.46
-16.5,-63.5,2025,148,32.68
-16.5,-62.5,2025,148,31.91
-18.5,-63.5,2025,149,24.52
-18.5,-62.5,2025,149,25.11
-17.5,-63.5,2025,149,28.11
-17.5,-62.5,2025,149,25.6
-16.5,-63.5,2025,149,28.52
-16.5,-62.5,2025,149,26.65
-18.5,-63.5,2025,150,27.11
-18.5,-62.5,2025,150,25.81
-17.5,-63.5,2025,150,26.98
-17.5,-62.5,2025,150,26.47
-16.5,-63.5,2025,150,29.05
-16.5,-62.5,2025,150,27.72
-18.5,-63.5,2025,151,30.02
-18.5,-62.5,2025,151,32.22
-17.5,-63.5,2025,151,32.41
-17.5,-62.5,2025,151,32.43
-16.5,-63.5,2025,151,32.66
-16.5,-62.5,2025,151,32.5
-18.5,-63.5,2025,152,30.16
-18.5,-62.5,2025,152,32.88
-17.5,-63.5,2025,152,33.12
-17.5,-62.5,2025,152,32.46
-16.5,-63.5,2025,152,33.11
-16.5,-62.5,2025,152,32.26
-18.5,-63.5,2025,153,30.08
-18.5,-62.5,2025,153,31.31
-17.5,-63.5,2025,153,31.1
-17.5,-62.5,2025,153,31.33
-16.5,-63.5,2025,153,31.83
-16.5,-62.5,2025,153,31.32
-18.5,-63.5,2025,154,29.95
-18.5,-62.5,2025,154,31.73
-17.5,-63.5,2025,154,31.58
-17.5,-62.5,2025,154,32.17
-16.5,-63.5,2025,154,32.48
-16.5,-62.5,2025,154,32.11
-18.5,-63.5,2025,155,30.77
-18.5,-62.5,2025,155,33.12
-17.5,-63.5,2025,155,32.77
-17.5,-62.5,2025,155,33.16
-16.5,-63.5,2025,155,33.34
-16.5,-62.5,2025,155,32.69
-18.5,-63.5,2025,156,33.8
-18.5,-62.5,2025,156,34.22
-17.5,-63.5,2025,156,34.39
-17.5,-62.5,2025,156,34.01
-16.5,-63.5,2025,156,34.34
-16.5,-62.5,2025,156,33.78
-18.5,-63.5,2025,157,33.24
-18.5,-62.5,2025,157,34.62
-17.5,-63.5,2025,157,34.39
-17.5,-62.5,2025,157,33.63
-16.5,-63.5,2025,157,33.95
-16.5,-62.5,2025,157,33.17
-18.5,-63.5,2025,158,33.59
-18.5,-62.5,2025,158,35.76
-17.5,-63.5,2025,158,34.24
-17.5,-62.5,2025,158,34.2
-16.5,-63.5,2025,158,34.63
-16.5,-62.5,2025,158,33.54
-18.5,-63.5,2025,159,33.34
-18.5,-62.5,2025,159,35.18
-17.5,-63.5,2025,159,35.74
-17.5,-62.5,2025,159,35.72
-16.5,-63.5,2025,159,36.29
-16.5,-62.5,2025,159,35.51
-18.5,-63.5,2025,160,30.76
-18.5,-62.5,2025,160,33.1
-17.5,-63.5,2025,160,33.42
-17.5,-62.5,2025,160,33.49
-16.5,-63.5,2025,160,34.06
-16.5,-62.5,2025,160,33.71
-18.5,-63.5,2025,161,28.64
-18.5,-62.5,2025,161,31.27
-17.5,-63.5,2025,161,30.99
-17.5,-62.5,2025,161,32.41
-16.5,-63.5,2025,161,33.11
-16.5,-62.5,2025,161,32.91
-18.5,-63.5,2025,162,29.34
-18.5,-62.5,2025,162,30.69
-17.5,-63.5,2025,162,32.13
-17.5,-62.5,2025,162,32.57
-16.5,-63.5,2025,162,33.22
-16.5,-62.5,2025,162,32.82
-18.5,-63.5,2025,163,30.16
-18.5,-62.5,2025,163,32.3
-17.5,-63.5,2025,163,32.54
-17.5,-62.5,2025,163,32.65
-16.5,-63.5,2025,163,32.64
-16.5,-62.5,2025,163,31.83
-18.5,-63.5,2025,164,30.47
-18.5,-62.5,2025,164,32.11
-17.5,-63.5,2025,164,33.49
-17.5,-62.5,2025,164,32.63
-16.5,-63.5,2025,164,34.03
-16.5,-62.5,2025,164,32.9
-18.5,-63.5,2025,165,32.17
-18.5,-62.5,2025,165,34.85
-17.5,-63.5,2025,165,34.54
-17.5,-62.5,2025,165,34.42
-16.5,-63.5,2025,165,34.34
-16.5,-62.5,2025,165,33.76
-18.5,-63.5,2025,166,32.74
-18.5,-62.5,2025,166,34.94
-17.5,-63.5,2025,166,35.56
-17.5,-62.5,2025,166,35.17
-16.5,-63.5,2025,166,35.43
-16.5,-62.5,2025,166,34.69
-18.5,-63.5,2025,167,32.42
-18.5,-62.5,2025,167,35.37
-17.5,-63.5,2025,167,36.02
-17.5,-62.5,2025,167,35.7
-16.5,-63.5,2025,167,35.44
-16.5,-62.5,2025,167,34.79
-18.5,-63.5,2025,168,31.65
-18.5,-62.5,2025,168,33.92
-17.5,-63.5,2025,168,34.47
-17.5,-62.5,2025,168,34.41
-16.5,-63.5,2025,168,34.7
-16.5,-62.5,2025,168,33.91
-18.5,-63.5,2025,169,33.51
-18.5,-62.5,2025,169,35.64
-17.5,-63.5,2025,169,35.13
-17.5,-62.5,2025,169,35.11
-16.5,-63.5,2025,169,34.93
-16.5,-62.5,2025,169,34.03
-18.5,-63.5,2025,170,30.24
-18.5,-62.5,2025,170,31.95
-17.5,-63.5,2025,170,33.3
-17.5,-62.5,2025,170,32.7
-16.5,-63.5,2025,170,34.44
-16.5,-62.5,2025,170,33.02
-18.5,-63.5,2025,171,29.7
-18.5,-62.5,2025,171,31.32
-17.5,-63.5,2025,171,32.31
-17.5,-62.5,2025,171,32.35
-16.5,-63.5,2025,171,33.09
-16.5,-62.5,2025,171,32.34
-18.5,-63.5,2025,172,30.56
-18.5,-62.5,2025,172,32.3
-17.5,-63.5,2025,172,32.16
-17.5,-62.5,2025,172,32.13
-16.5,-63.5,2025,172,31.61
-16.5,-62.5,2025,172,31.47
-18.5,-63.5,2025,173,30.56
-18.5,-62.5,2025,173,33.27
-17.5,-63.5,2025,173,34.61
-17.5,-62.5,2025,173,33.09
-16.5,-63.5,2025,173,33.37
-16.5,-62.5,2025,173,32.92
-18.5,-63.5,2025,174,30.77
-18.5,-62.5,2025,174,32.28
-17.5,-63.5,2025,174,33.23
-17.5,-62.5,2025,174,33.22
-16.5,-63.5,2025,174,33.72
-16.5,-62.5,2025,174,33.24
-18.5,-63.5,2025,175,25.74
-18.5,-62.5,2025,175,28.16
-17.5,-63.5,2025,175,29.29
-17.5,-62.5,2025,175,30.33
-16.5,-63.5,2025,175,31.72
-16.5,-62.5,2025,175,31.42
-18.5,-63.5,2025,176,28.15
-18.5,-62.5,2025,176,30.83
-17.5,-63.5,2025,176,31.27
-17.5,-62.5,2025,176,31.74
-16.5,-63.5,2025,176,32.96
-16.5,-62.5,2025,176,32.56
-18.5,-63.5,2025,177,31.99
-18.5,-62.5,2025,177,33.21
-17.5,-63.5,2025,177,33.99
-17.5,-62.5,2025,177,34.21
-16.5,-63.5,2025,177,35.02
-16.5,-62.5,2025,177,33.92
-18.5,-63.5,2025,178,31.64
-18.5,-62.5,2025,178,33.54
-17.5,-63.5,2025,178,33.78
-17.5,-62.5,2025,178,33.14
-16.5,-63.5,2025,178,33.87
-16.5,-62.5,2025,178,33.09
-18.5,-63.5,2025,179,30.51
-18.5,-62.5,2025,179,32.88
-17.5,-63.5,2025,179,32.62
-17.5,-62.5,2025,179,32.93
-16.5,-63.5,2025,179,33.43
-16.5,-62.5,2025,179,32.88
-18.5,-63.5,2025,180,30.37
-18.5,-62.5,2025,180,32.99
-17.5,-63.5,2025,180,33.23
-17.5,-62.5,2025,180,33.12
-16.5,-63.5,2025,180,33.25
-16.5,-62.5,2025,180,32.65
-18.5,-63.5,2025,181,29.79
-18.5,-62.5,2025,181,32.44
-17.5,-63.5,2025,181,31.91
-17.5,-62.5,2025,181,32.63
-16.5,-63.5,2025,181,32.37
-16.5,-62.5,2025,181,32.07
-18.5,-63.5,2025,182,30.15
-18.5,-62.5,2025,182,31.8
-17.5,-63.5,2025,182,30.91
-17.5,-62.5,2025,182,31.75
-16.5,-63.5,2025,182,32.8
-16.5,-62.5,2025,182,32.05
-18.5,-63.5,2025,183,29.64
-18.5,-62.5,2025,183,29.78
-17.5,-63.5,2025,183,28.59
-17.5,-62.5,2025,183,27.68
-16.5,-63.5,2025,183,27.47
-16.5,-62.5,2025,183,26.96
-18.5,-63.5,2025,184,25.78
-18.5,-62.5,2025,184,26.55
-17.5,-63.5,2025,184,26.38
-17.5,-62.5,2025,184,26.2
-16.5,-63.5,2025,184,26.81
-16.5,-62.5,2025,184,26.16
-18.5,-63.5,2025,185,25.27
-18.5,-62.5,2025,185,26.66
-17.5,-63.5,2025,185,26.3
-17.5,-62.5,2025,185,27.49
-16.5,-63.5,2025,185,27.74
-16.5,-62.5,2025,185,27.15
-18.5,-63.5,2025,186,26.08
-18.5,-62.5,2025,186,27.56
-17.5,-63.5,2025,186,27.07
-17.5,-62.5,2025,186,28.84
-16.5,-63.5,2025,186,28.79
-16.5,-62.5,2025,186,28.45
-18.5,-63.5,2025,187,25.39
-18.5,-62.5,2025,187,27.44
-17.5,-63.5,2025,187,27.0
-17.5,-62.5,2025,187,28.4
-16.5,-63.5,2025,187,28.34
-16.5,-62.5,2025,187,28.85
-18.5,-63.5,2025,188,28.01
-18.5,-62.5,2025,188,28.26
-17.5,-63.5,2025,188,27.91
-17.5,-62.5,2025,188,29.08
-16.5,-63.5,2025,188,29.8
-16.5,-62.5,2025,188,29.84
-18.5,-63.5,2025,189,30.09
-18.5,-62.5,2025,189,29.82
-17.5,-63.5,2025,189,29.93
-17.5,-62.5,2025,189,29.85
-16.5,-63.5,2025,189,29.89
-16.5,-62.5,2025,189,29.64
-18.5,-63.5,2025,190,29.83
-18.5,-62.5,2025,190,30.16
-17.5,-63.5,2025,190,29.45
-17.5,-62.5,2025,190,29.26
-16.5,-63.5,2025,190,29.84
-16.5,-62.5,2025,190,29.41
-18.5,-63.5,2025,191,32.19
-18.5,-62.5,2025,191,32.84
-17.5,-63.5,2025,191,31.43
-17.5,-62.5,2025,191,31.24
-16.5,-63.5,2025,191,30.97
-16.5,-62.5,2025,191,29.96
-18.5,-63.5,2025,192,33.27
-18.5,-62.5,2025,192,32.8
-17.5,-63.5,2025,192,32.3
-17.5,-62.5,2025,192,31.49
-16.5,-63.5,2025,192,31.18
-16.5,-62.5,2025,192,30.21
-18.5,-63.5,2025,193,32.17
-18.5,-62.5,2025,193,32.18
-17.5,-63.5,2025,193,32.6
-17.5,-62.5,2025,193,31.43
-16.5,-63.5,2025,193,30.92
-16.5,-62.5,2025,193,30.33
-18.5,-63.5,2025,194,32.68
-18.5,-62.5,2025,194,33.92
-17.5,-63.5,2025,194,32.58
-17.5,-62.5,2025,194,32.47
-16.5,-63.5,2025,194,31.78
-16.5,-62.5,2025,194,31.04
-18.5,-63.5,2025,195,31.64
-18.5,-62.5,2025,195,31.7
-17.5,-63.5,2025,195,32.65
-17.5,-62.5,2025,195,31.9
-16.5,-63.5,2025,195,32.55
-16.5,-62.5,2025,195,30.56
-18.5,-63.5,2025,196,28.99
-18.5,-62.5,2025,196,31.15
-17.5,-63.5,2025,196,31.98
-17.5,-62.5,2025,196,30.99
-16.5,-63.5,2025,196,31.12
-16.5,-62.5,2025,196,29.76
-18.5,-63.5,2025,197,30.72
-18.5,-62.5,2025,197,32.3
-17.5,-63.5,2025,197,31.34
-17.5,-62.5,2025,197,31.78
-16.5,-63.5,2025,197,31.92
-16.5,-62.5,2025,197,30.75
-18.5,-63.5,2025,198,29.58
-18.5,-62.5,2025,198,30.15
-17.5,-63.5,2025,198,31.3
-17.5,-62.5,2025,198,30.27
-16.5,-63.5,2025,198,31.35
-16.5,-62.5,2025,198,29.91
-18.5,-63.5,2025,199,28.63
-18.5,-62.5,2025,199,28.9
-17.5,-63.5,2025,199,29.68
-17.5,-62.5,2025,199,29.26
-16.5,-63.5,2025,199,30.18
-16.5,-62.5,2025,199,29.49
-18.5,-63.5,2025,200,28.08
-18.5,-62.5,2025,200,29.37
-17.5,-63.5,2025,200,29.14
-17.5,-62.5,2025,200,29.72
-16.5,-63.5,2025,200,30.07
-16.5,-62.5,2025,200,29.24
-18.5,-63.5,2025,201,29.4
-18.5,-62.5,2025,201,30.72
-17.5,-63.5,2025,201,30.22
-17.5,-62.5,2025,201,30.59
-16.5,-63.5,2025,201,31.31
-16.5,-62.5,2025,201,29.79
-18.5,-63.5,2025,202,30.43
-18.5,-62.5,2025,202,31.51
-17.5,-63.5,2025,202,31.58
-17.5,-62.5,2025,202,30.98
-16.5,-63.5,2025,202,32.19
-16.5,-62.5,2025,202,30.96
-18.5,-63.5,2025,203,32.65
-18.5,-62.5,2025,203,33.65
-17.5,-63.5,2025,203,32.36
-17.5,-62.5,2025,203,32.29
-16.5,-63.5,2025,203,32.52
-16.5,-62.5,2025,203,31.41
-18.5,-63.5,2025,204,32.01
-18.5,-62.5,2025,204,32.57
-17.5,-63.5,2025,204,32.39
-17.5,-62.5,2025,204,32.01
-16.5,-63.5,2025,204,32.86
-16.5,-62.5,2025,204,31.41
-18.5,-63.5,2025,205,31.5
-18.5,-62.5,2025,205,32.75
-17.5,-63.5,2025,205,32.85
-17.5,-62.5,2025,205,31.92
-16.5,-63.5,2025,205,32.18
-16.5,-62.5,2025,205,29.94
-18.5,-63.5,2025,206,30.3
-18.5,-62.5,2025,206,32.56
-17.5,-63.5,2025,206,32.74
-17.5,-62.5,2025,206,32.13
-16.5,-63.5,2025,206,32.72
-16.5,-62.5,2025,206,30.45
-18.5,-63.5,2025,207,32.15
-18.5,-62.5,2025,207,35.17
-17.5,-63.5,2025,207,33.8
-17.5,-62.5,2025,207,34.53
-16.5,-63.5,2025,207,34.06
-16.5,-62.5,2025,207,32.08
-18.5,-63.5,2025,208,32.77
-18.5,-62.5,2025,208,35.85
-17.5,-63.5,2025,208,34.5
-17.5,-62.5,2025,208,36.34
-16.5,-63.5,2025,208,34.96
-16.5,-62.5,2025,208,34.19
-18.5,-63.5,2025,209,31.95
-18.5,-62.5,2025,209,34.05
-17.5,-63.5,2025,209,33.58
-17.5,-62.5,2025,209,34.22
-16.5,-63.5,2025,209,34.66
-16.5,-62.5,2025,209,34.09
-18.5,-63.5,2025,210,31.53
-18.5,-62.5,2025,210,33.68
-17.5,-63.5,2025,210,32.84
-17.5,-62.5,2025,210,34.59
-16.5,-63.5,2025,210,33.95
-16.5,-62.5,2025,210,33.83
-18.5,-63.5,2025,211,30.28
-18.5,-62.5,2025,211,32.59
-17.5,-63.5,2025,211,31.88
-17.5,-62.5,2025,211,32.93
-16.5,-63.5,2025,211,32.82
-16.5,-62.5,2025,211,32.37
-18.5,-63.5,2025,212,30.42
-18.5,-62.5,2025,212,32.88
-17.5,-63.5,2025,212,32.98
-17.5,-62.5,2025,212,33.48
-16.5,-63.5,2025,212,34.2
-16.5,-62.5,2025,212,33.38
-18.5,-63.5,2025,213,30.23
-18.5,-62.5,2025,213,33.83
-17.5,-63.5,2025,213,33.83
-17.5,-62.5,2025,213,34.92
-16.5,-63.5,2025,213,35.43
-16.5,-62.5,2025,213,34.51
-18.5,-63.5,2025,214,31.47
-18.5,-62.5,2025,214,34.02
-17.5,-63.5,2025,214,33.67
-17.5,-62.5,2025,214,34.86
-16.5,-63.5,2025,214,35.08
-16.5,-62.5,2025,214,35.02
-18.5,-63.5,2025,215,33.12
-18.5,-62.5,2025,215,34.84
-17.5,-63.5,2025,215,33.67
-17.5,-62.5,2025,215,34.84
-16.5,-63.5,2025,215,34.59
-16.5,-62.5,2025,215,34.65
-18.5,-63.5,2025,216,33.76
-18.5,-62.5,2025,216,35.39
-17.5,-63.5,2025,216,34.23
-17.5,-62.5,2025,216,34.55
-16.5,-63.5,2025,216,34.6
-16.5,-62.5,2025,216,34.88
-18.5,-63.5,2025,217,32.29
-18.5,-62.5,2025,217,32.69
-17.5,-63.5,2025,217,34.72
-17.5,-62.5,2025,217,33.53
-16.5,-63.5,2025,217,33.71
-16.5,-62.5,2025,217,33.02
-18.5,-63.5,2025,218,32.56
-18.5,-62.5,2025,218,34.32
-17.5,-63.5,2025,218,33.53
-17.5,-62.5,2025,218,33.89
-16.5,-63.5,2025,218,33.91
-16.5,-62.5,2025,218,33.02
-18.5,-63.5,2025,219,33.4
-18.5,-62.5,2025,219,35.13
-17.5,-63.5,2025,219,33.81
-17.5,-62.5,2025,219,34.61
-16.5,-63.5,2025,219,33.86
-16.5,-62.5,2025,219,33.33
-18.5,-63.5,2025,220,32.39
-18.5,-62.5,2025,220,33.74
-17.5,-63.5,2025,220,32.58
-17.5,-62.5,2025,220,33.4
-16.5,-63.5,2025,220,34.81
-16.5,-62.5,2025,220,33.94
-18.5,-63.5,2025,221,29.26
-18.5,-62.5,2025,221,29.96
-17.5,-63.5,2025,221,31.36
-17.5,-62.5,2025,221,31.18
-16.5,-63.5,2025,221,31.68
-16.5,-62.5,2025,221,30.21
-18.5,-63.5,2025,222,27.65
-18.5,-62.5,2025,222,28.3
-17.5,-63.5,2025,222,29.85
-17.5,-62.5,2025,222,30.33
-16.5,-63.5,2025,222,31.46
-16.5,-62.5,2025,222,29.82
-18.5,-63.5,2025,223,25.84
-18.5,-62.5,2025,223,28.03
-17.5,-63.5,2025,223,30.66
-17.5,-62.5,2025,223,30.88
-16.5,-63.5,2025,223,30.87
-16.5,-62.5,2025,223,29.8
-18.5,-63.5,2025,224,26.26
-18.5,-62.5,2025,224,27.76
-17.5,-63.5,2025,224,28.17
-17.5,-62.5,2025,224,28.88
-16.5,-63.5,2025,224,29.79
-16.5,-62.5,2025,224,29.16
-18.5,-63.5,2025,225,28.43
-18.5,-62.5,2025,225,30.4
-17.5,-63.5,2025,225,29.82
-17.5,-62.5,2025,225,30.66
-16.5,-63.5,2025,225,31.63
-16.5,-62.5,2025,225,30.77
-18.5,-63.5,2025,226,29.09
-18.5,-62.5,2025,226,30.37
-17.5,-63.5,2025,226,29.79
-17.5,-62.5,2025,226,30.08
-16.5,-63.5,2025,226,31.62
-16.5,-62.5,2025,226,29.96
-18.5,-63.5,2025,227,27.6
-18.5,-62.5,2025,227,28.74
-17.5,-63.5,2025,227,28.49
-17.5,-62.5,2025,227,28.86
-16.5,-63.5,2025,227,29.17
-16.5,-62.5,2025,227,28.21
-18.5,-63.5,2025,228,28.69
-18.5,-62.5,2025,228,29.9
-17.5,-63.5,2025,228,29.83
-17.5,-62.5,2025,228,30.41
-16.5,-63.5,2025,228,30.4
-16.5,-62.5,2025,228,30.12
-18.5,-63.5,2025,229,29.65
-18.5,-62.5,2025,229,31.89
-17.5,-63.5,2025,229,31.13
-17.5,-62.5,2025,229,32.68
-16.5,-63.5,2025,229,32.89
-16.5,-62.5,2025,229,33.21
-18.5,-63.5,2025,230,31.23
-18.5,-62.5,2025,230,34.37
-17.5,-63.5,2025,230,33.58
-17.5,-62.5,2025,230,34.89
-16.5,-63.5,2025,230,34.72
-16.5,-62.5,2025,230,34.95
-18.5,-63.5,2025,231,32.52
-18.5,-62.5,2025,231,35.96
-17.5,-63.5,2025,231,35.6
-17.5,-62.5,2025,231,36.64
-16.5,-63.5,2025,231,36.54
-16.5,-62.5,2025,231,36.56
-18.5,-63.5,2025,232,34.13
-18.5,-62.5,2025,232,35.88
-17.5,-63.5,2025,232,36.66
-17.5,-62.5,2025,232,36.83
-16.5,-63.5,2025,232,36.96
-16.5,-62.5,2025,232,36.15
-18.5,-63.5,2025,233,32.61
-18.5,-62.5,2025,233,35.41
-17.5,-63.5,2025,233,35.39
-17.5,-62.5,2025,233,36.49
-16.5,-63.5,2025,233,36.94
-16.5,-62.5,2025,233,36.48
-18.5,-63.5,2025,234,33.49
-18.5,-62.5,2025,234,36.89
-17.5,-63.5,2025,234,35.68
-17.5,-62.5,2025,234,37.59
-16.5,-63.5,2025,234,37.42
-16.5,-62.5,2025,234,37.58
-18.5,-63.5,2025,235,33.43
-18.5,-62.5,2025,235,35.27
-17.5,-63.5,2025,235,35.23
-17.5,-62.5,2025,235,36.11
-16.5,-63.5,2025,235,36.72
-16.5,-62.5,2025,235,36.23
-18.5,-63.5,2025,236,29.57
-18.5,-62.5,2025,236,30.86
-17.5,-63.5,2025,236,31.55
-17.5,-62.5,2025,236,32.31
-16.5,-63.5,2025,236,32.86
-16.5,-62.5,2025,236,31.95
-18.5,-63.5,2025,237,29.95
-18.5,-62.5,2025,237,31.14
-17.5,-63.5,2025,237,31.58
-17.5,-62.5,2025,237,31.99
-16.5,-63.5,2025,237,32.54
-16.5,-62.5,2025,237,30.55
-18.5,-63.5,2025,238,27.39
-18.5,-62.5,2025,238,28.51
-17.5,-63.5,2025,238,31.16
-17.5,-62.5,2025,238,30.79
-16.5,-63.5,2025,238,31.58
-16.5,-62.5,2025,238,31.73
-18.5,-63.5,2025,239,29.57
-18.5,-62.5,2025,239,32.06
-17.5,-63.5,2025,239,31.28
-17.5,-62.5,2025,239,32.18
-16.5,-63.5,2025,239,31.04
-16.5,-62.5,2025,239,30.35
-18.5,-63.5,2025,240,27.48
-18.5,-62.5,2025,240,28.88
-17.5,-63.5,2025,240,28.8
-17.5,-62.5,2025,240,29.51
-16.5,-63.5,2025,240,29.81
-16.5,-62.5,2025,240,30.08
-18.5,-63.5,2025,241,27.47
-18.5,-62.5,2025,241,29.82
-17.5,-63.5,2025,241,29.33
-17.5,-62.5,2025,241,30.58
-16.5,-63.5,2025,241,30.93
-16.5,-62.5,2025,241,31.08
-18.5,-63.5,2025,242,29.73
-18.5,-62.5,2025,242,32.59
-17.5,-63.5,2025,242,31.78
-17.5,-62.5,2025,242,32.94
-16.5,-63.5,2025,242,33.44
-16.5,-62.5,2025,242,32.97
-18.5,-63.5,2025,243,30.43
-18.5,-62.5,2025,243,33.98
-17.5,-63.5,2025,243,33.07
-17.5,-62.5,2025,243,34.69
-16.5,-63.5,2025,243,35.36
-16.5,-62.5,2025,243,35.0
-18.5,-63.5,2025,244,34.03
-18.5,-62.5,2025,244,36.22
-17.5,-63.5,2025,244,35.77
-17.5,-62.5,2025,244,36.19
-16.5,-63.5,2025,244,36.99
-16.5,-62.5,2025,244,36.64
-18.5,-63.5,2025,245,32.79
-18.5,-62.5,2025,245,35.53
-17.5,-63.5,2025,245,34.86
-17.5,-62.5,2025,245,35.35
-16.5,-63.5,2025,245,35.97
-16.5,-62.5,2025,245,36.24
-18.5,-63.5,2025,246,32.55
-18.5,-62.5,2025,246,35.03
-17.5,-63.5,2025,246,34.16
-17.5,-62.5,2025,246,35.41
-16.5,-63.5,2025,246,35.28
-16.5,-62.5,2025,246,35.42
-18.5,-63.5,2025,247,34.45
-18.5,-62.5,2025,247,35.84
-17.5,-63.5,2025,247,35.99
-17.5,-62.5,2025,247,36.69
-16.5,-63.5,2025,247,36.64
-16.5,-62.5,2025,247,36.58
-18.5,-63.5,2025,248,32.62
-18.5,-62.5,2025,248,33.14
-17.5,-63.5,2025,248,33.33
-17.5,-62.5,2025,248,33.63
-16.5,-63.5,2025,248,34.29
-16.5,-62.5,2025,248,34.31
-18.5,-63.5,2025,249,30.01
-18.5,-62.5,2025,249,31.32
-17.5,-63.5,2025,249,31.89
-17.5,-62.5,2025,249,32.2
-16.5,-63.5,2025,249,32.49
-16.5,-62.5,2025,249,31.9
-18.5,-63.5,2025,250,30.43
-18.5,-62.5,2025,250,31.85
-17.5,-63.5,2025,250,31.9
-17.5,-62.5,2025,250,32.25
-16.5,-63.5,2025,250,32.76
-16.5,-62.5,2025,250,32.09
-18.5,-63.5,2025,251,31.73
-18.5,-62.5,2025,251,33.83
-17.5,-63.5,2025,251,33.53
-17.5,-62.5,2025,251,34.66
-16.5,-63.5,2025,251,34.62
-16.5,-62.5,2025,251,34.22
-18.5,-63.5,2025,252,31.06
-18.5,-62.5,2025,252,33.12
-17.5,-63.5,2025,252,33.98
-17.5,-62.5,2025,252,33.94
-16.5,-63.5,2025,252,34.93
-16.5,-62.5,2025,252,35.0
-18.5,-63.5,2025,253,29.92
-18.5,-62.5,2025,253,32.87
-17.5,-63.5,2025,253,32.84
-17.5,-62.5,2025,253,34.09
-16.5,-63.5,2025,253,34.89
-16.5,-62.5,2025,253,34.82
-18.5,-63.5,2025,254,32.54
-18.5,-62.5,2025,254,35.07
-17.5,-63.5,2025,254,34.69
-17.5,-62.5,2025,254,36.62
-16.5,-63.5,2025,254,36.74
-16.5,-62.5,2025,254,37.29
-18.5,-63.5,2025,255,32.6
-18.5,-62.5,2025,255,34.61
-17.5,-63.5,2025,255,33.78
-17.5,-62.5,2025,255,35.05
-16.5,-63.5,2025,255,35.34
-16.5,-62.5,2025,255,35.55
-18.5,-63.5,2025,256,30.85
-18.5,-62.5,2025,256,33.59
-17.5,-63.5,2025,256,32.76
-17.5,-62.5,2025,256,34.3
-16.5,-63.5,2025,256,34.25
-16.5,-62.5,2025,256,34.61
-18.5,-63.5,2025,257,31.03
-18.5,-62.5,2025,257,34.69
-17.5,-63.5,2025,257,33.49
-17.5,-62.5,2025,257,35.76
-16.5,-63.5,2025,257,35.64
-16.5,-62.5,2025,257,36.29
-18.5,-63.5,2025,258,31.89
-18.5,-62.5,2025,258,35.14
-17.5,-63.5,2025,258,34.13
-17.5,-62.5,2025,258,35.66
-16.5,-63.5,2025,258,35.83
-16.5,-62.5,2025,258,35.77
-18.5,-63.5,2025,259,33.89
-18.5,-62.5,2025,259,35.84
-17.5,-63.5,2025,259,35.43
-17.5,-62.5,2025,259,37.32
-16.5,-63.5,2025,259,36.93
-16.5,-62.5,2025,259,36.37
-18.5,-63.5,2025,260,34.21
-18.5,-62.5,2025,260,36.71
-17.5,-63.5,2025,260,36.52
-17.5,-62.5,2025,260,38.12
-16.5,-63.5,2025,260,38.03
-16.5,-62.5,2025,260,37.46
-18.5,-63.5,2025,261,33.03
-18.5,-62.5,2025,261,35.65
-17.5,-63.5,2025,261,34.61
-17.5,-62.5,2025,261,36.04
-16.5,-63.5,2025,261,36.32
-16.5,-62.5,2025,261,36.09
-18.5,-63.5,2025,262,32.5
-18.5,-62.5,2025,262,35.84
-17.5,-63.5,2025,262,35.55
-17.5,-62.5,2025,262,36.34
-16.5,-63.5,2025,262,36.69
-16.5,-62.5,2025,262,35.89
-18.5,-63.5,2025,263,32.83
-18.5,-62.5,2025,263,35.5
-17.5,-63.5,2025,263,35.45
-17.5,-62.5,2025,263,35.81
-16.5,-63.5,2025,263,36.32
-16.5,-62.5,2025,263,35.79
-18.5,-63.5,2025,264,32.99
-18.5,-62.5,2025,264,36.21
-17.5,-63.5,2025,264,37.27
-17.5,-62.5,2025,264,37.5
-16.5,-63.5,2025,264,37.66
