-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT
-17.5,-62.5,2023,30,8.87
-16.5,-63.5,2023,30,6.41
-16.5,-62.5,2023,30,7.95
-18.5,-63.5,2023,31,4.82
-18.5,-62.5,2023,31,7.32
-17.5,-63.5,2023,31,6.6
-17.5,-62.5,2023,31,8.42
-16.5,-63.5,2023,31,8.44
-16.5,-62.5,2023,31,9.12
-18.5,-63.5,2023,32,10.75
-18.5,-62.5,2023,32,8.16
-17.5,-63.5,2023,32,9.32
-17.5,-62.5,2023,32,8.1
-16.5,-63.5,2023,32,6.52
-16.5,-62.5,2023,32,6.05
-18.5,-63.5,2023,33,6.87
-18.5,-62.5,2023,33,9.13
-17.5,-63.5,2023,33,6.5
-17.5,-62.5,2023,33,6.69
-16.5,-63.5,2023,33,8.12
-16.5,-62.5,2023,33,7.55
-18.5,-63.5,2023,34,6.52
-18.5,-62.5,2023,34,6.25
-17.5,-63.5,2023,34,4.26
-17.5,-62.5,2023,34,4.86
-16.5,-63.5,2023,34,5.04
-16.5,-62.5,2023,34,5.15
-18.5,-63.5,2023,35,7.38
-18.5,-62.5,2023,35,8.5
-17.5,-63.5,2023,35,8.54
-17.5,-62.5,2023,35,9.76
-16.5,-63.5,2023,35,8.64
-16.5,-62.5,2023,35,8.9
-18.5,-63.5,2023,36,7.43
-18.5,-62.5,2023,36,10.53
-17.5,-63.5,2023,36,7.39
-17.5,-62.5,2023,36,9.32
-16.5,-63.5,2023,36,9.19
-16.5,-62.5,2023,36,9.2
-18.5,-63.5,2023,37,12.32
-18.5,-62.5,2023,37,12.37
-17.5,-63.5,2023,37,11.61
-17.5,-62.5,2023,37,9.97
-16.5,-63.5,2023,37,9.81
-16.5,-62.5,2023,37,7.27
-18.5,-63.5,2023,38,7.4
-18.5,-62.5,2023,38,8.81
-17.5,-63.5,2023,38,9.21
-17.5,-62.5,2023,38,10.11
-16.5,-63.5,2023,38,7.92
-16.5,-62.5,2023,38,9.46
-18.5,-63.5,2023,39,8.91
-18.5,-62.5,2023,39,11.83
-17.5,-63.5,2023,39,11.53
-17.5,-62.5,2023,39,12.6
-16.5,-63.5,2023,39,10.12
-16.5,-62.5,2023,39,11.18
-18.5,-63.5,2023,40,9.69
-18.5,-62.5,2023,40,12.9
-17.5,-63.5,2023,40,11.36
-17.5,-62.5,2023,40,12.71
-16.5,-63.5,2023,40,11.69
-16.5,-62.5,2023,40,11.74
-18.5,-63.5,2023,41,6.82
-18.5,-62.5,2023,41,7.46
-17.5,-63.5,2023,41,5.87
-17.5,-62.5,2023,41,8.25
-16.5,-63.5,2023,41,8.05
-16.5,-62.5,2023,41,9.01
-18.5,-63.5,2023,42,11.37
-18.5,-62.5,2023,42,11.73
-17.5,-63.5,2023,42,10.97
-17.5,-62.5,2023,42,11.47
-16.5,-63.5,2023,42,11.27
-16.5,-62.5,2023,42,9.88
-18.5,-63.5,2023,43,12.72
-18.5,-62.5,2023,43,12.85
-17.5,-63.5,2023,43,11.99
-17.5,-62.5,2023,43,11.64
-16.5,-63.5,2023,43,10.01
-16.5,-62.5,2023,43,10.93
-18.5,-63.5,2023,44,12.12
-18.5,-62.5,2023,44,12.91
-17.5,-63.5,2023,44,10.59
-17.5,-62.5,2023,44,12.94
-16.5,-63.5,2023,44,11.63
-16.5,-62.5,2023,44,12.04
-18.5,-63.5,2023,45,12.16
-18.5,-62.5,2023,45,12.86
-17.5,-63.5,2023,45,10.14
-17.5,-62.5,2023,45,11.62
-16.5,-63.5,2023,45,10.17
-16.5,-62.5,2023,45,11.17
-18.5,-63.5,2023,46,2.76
-18.5,-62.5,2023,46,5.48
-17.5,-63.5,2023,46,5.77
-17.5,-62.5,2023,46,7.84
-16.5,-63.5,2023,46,10.29
-16.5,-62.5,2023,46,9.46
-18.5,-63.5,2023,47,12.56
-18.5,-62.5,2023,47,10.92
-17.5,-63.5,2023,47,8.66
-17.5,-62.5,2023,47,8.52
-16.5,-63.5,2023,47,7.6
-16.5,-62.5,2023,47,6.32
-18.5,-63.5,2023,48,2.73
-18.5,-62.5,2023,48,2.81
-17.5,-63.5,2023,48,1.56
-17.5,-62.5,2023,48,1.7
-16.5,-63.5,2023,48,1.11
-16.5,-62.5,2023,48,2.0
-18.5,-63.5,2023,49,8.3
-18.5,-62.5,2023,49,10.63
-17.5,-63.5,2023,49,6.37
-17.5,-62.5,2023,49,8.0
-16.5,-63.5,2023,49,5.87
-16.5,-62.5,2023,49,8.26
-18.5,-63.5,2023,50,10.24
-18.5,-62.5,2023,50,12.31
-17.5,-63.5,2023,50,11.35
-17.5,-62.5,2023,50,12.31
-16.5,-63.5,2023,50,9.62
-16.5,-62.5,2023,50,10.91
-18.5,-63.5,2023,51,12.88
-18.5,-62.5,2023,51,13.42
-17.5,-63.5,2023,51,13.18
-17.5,-62.5,2023,51,13.12
-16.5,-63.5,2023,51,12.97
-16.5,-62.5,2023,51,12.84
-18.5,-63.5,2023,52,12.86
-18.5,-62.5,2023,52,12.93
-17.5,-63.5,2023,52,13.06
-17.5,-62.5,2023,52,12.83
-16.5,-63.5,2023,52,13.08
-16.5,-62.5,2023,52,11.92
-18.5,-63.5,2023,53,12.75
-18.5,-62.5,2023,53,12.43
-17.5,-63.5,2023,53,12.19
-17.5,-62.5,2023,53,11.54
-16.5,-63.5,2023,53,10.85
-16.5,-62.5,2023,53,9.59
-18.5,-63.5,2023,54,9.56
-18.5,-62.5,2023,54,8.83
-17.5,-63.5,2023,54,7.14
-17.5,-62.5,2023,54,8.67
-16.5,-63.5,2023,54,8.06
-16.5,-62.5,2023,54,9.74
-18.5,-63.5,2023,55,7.34
-18.5,-62.5,2023,55,6.3
-17.5,-63.5,2023,55,6.18
-17.5,-62.5,2023,55,5.77
-16.5,-63.5,2023,55,8.01
-16.5,-62.5,2023,55,8.61
-18.5,-63.5,2023,56,10.92
-18.5,-62.5,2023,56,10.83
-17.5,-63.5,2023,56,8.68
-17.5,-62.5,2023,56,9.79
-16.5,-63.5,2023,56,8.63
-16.5,-62.5,2023,56,9.37
-18.5,-63.5,2023,57,6.88
-18.5,-62.5,2023,57,8.64
-17.5,-63.5,2023,57,8.3
-17.5,-62.5,2023,57,9.9
-16.5,-63.5,2023,57,8.31
-16.5,-62.5,2023,57,10.26
-18.5,-63.5,2023,58,8.1
-18.5,-62.5,2023,58,9.15
-17.5,-63.5,2023,58,8.25
-17.5,-62.5,2023,58,9.91
-16.5,-63.5,2023,58,8.11
-16.5,-62.5,2023,58,7.61
-18.5,-63.5,2023,59,11.58
-18.5,-62.5,2023,59,11.55
-17.5,-63.5,2023,59,11.69
-17.5,-62.5,2023,59,11.7
-16.5,-63.5,2023,59,11.74
-16.5,-62.5,2023,59,11.72
-18.5,-63.5,2023,60,12.27
-18.5,-62.5,2023,60,11.44
-17.5,-63.5,2023,60,10.92
-17.5,-62.5,2023,60,10.68
-16.5,-63.5,2023,60,11.19
-16.5,-62.5,2023,60,11.07
-18.5,-63.5,2023,61,3.19
-18.5,-62.5,2023,61,2.12
-17.5,-63.5,2023,61,6.53
-17.5,-62.5,2023,61,6.64
-16.5,-63.5,2023,61,9.49
-16.5,-62.5,2023,61,9.77
-18.5,-63.5,2023,62,7.95
-18.5,-62.5,2023,62,8.26
-17.5,-63.5,2023,62,6.12
-17.5,-62.5,2023,62,6.53
-16.5,-63.5,2023,62,4.33
-16.5,-62.5,2023,62,3.95
-18.5,-63.5,2023,63,9.36
-18.5,-62.5,2023,63,11.92
-17.5,-63.5,2023,63,9.38
-17.5,-62.5,2023,63,11.29
-16.5,-63.5,2023,63,9.14
-16.5,-62.5,2023,63,10.73
-18.5,-63.5,2023,64,10.32
-18.5,-62.5,2023,64,11.27
-17.5,-63.5,2023,64,11.15
-17.5,-62.5,2023,64,11.06
-16.5,-63.5,2023,64,9.33
-16.5,-62.5,2023,64,9.41
-18.5,-63.5,2023,65,11.97
-18.5,-62.5,2023,65,12.18
-17.5,-63.5,2023,65,10.74
-17.5,-62.5,2023,65,11.69
-16.5,-63.5,2023,65,11.07
-16.5,-62.5,2023,65,11.47
-18.5,-63.5,2023,66,9.03
-18.5,-62.5,2023,66,10.22
-17.5,-63.5,2023,66,8.67
-17.5,-62.5,2023,66,9.59
-16.5,-63.5,2023,66,8.78
-16.5,-62.5,2023,66,9.79
-18.5,-63.5,2023,67,5.6
-18.5,-62.5,2023,67,7.1
-17.5,-63.5,2023,67,3.85
-17.5,-62.5,2023,67,5.59
-16.5,-63.5,2023,67,2.7
-16.5,-62.5,2023,67,5.35
-18.5,-63.5,2023,68,8.01
-18.5,-62.5,2023,68,10.01
-17.5,-63.5,2023,68,9.4
-17.5,-62.5,2023,68,8.82
-16.5,-63.5,2023,68,7.07
-16.5,-62.5,2023,68,6.61
-18.5,-63.5,2023,69,11.36
-18.5,-62.5,2023,69,12.09
-17.5,-63.5,2023,69,10.82
-17.5,-62.5,2023,69,10.43
-16.5,-63.5,2023,69,10.59
-16.5,-62.5,2023,69,9.91
-18.5,-63.5,2023,70,11.91
-18.5,-62.5,2023,70,11.36
-17.5,-63.5,2023,70,11.76
-17.5,-62.5,2023,70,11.32
-16.5,-63.5,2023,70,11.44
-16.5,-62.5,2023,70,9.54
-18.5,-63.5,2023,71,11.31
-18.5,-62.5,2023,71,11.09
-17.5,-63.5,2023,71,10.37
-17.5,-62.5,2023,71,10.94
-16.5,-63.5,2023,71,10.74
-16.5,-62.5,2023,71,10.28
-18.5,-63.5,2023,72,11.41
-18.5,-62.5,2023,72,11.73
-17.5,-63.5,2023,72,10.89
-17.5,-62.5,2023,72,10.9
-16.5,-63.5,2023,72,10.52
-16.5,-62.5,2023,72,10.77
-18.5,-63.5,2023,73,9.89
-18.5,-62.5,2023,73,10.16
-17.5,-63.5,2023,73,8.61
-17.5,-62.5,2023,73,7.97
-16.5,-63.5,2023,73,6.5
-16.5,-62.5,2023,73,7.65
-18.5,-63.5,2023,74,3.55
-18.5,-62.5,2023,74,7.48
-17.5,-63.5,2023,74,5.97
-17.5,-62.5,2023,74,7.89
-16.5,-63.5,2023,74,7.4
-16.5,-62.5,2023,74,8.74
-18.5,-63.5,2023,75,10.57
-18.5,-62.5,2023,75,10.42
-17.5,-63.5,2023,75,9.9
-17.5,-62.5,2023,75,10.16
-16.5,-63.5,2023,75,8.18
-16.5,-62.5,2023,75,8.67
-18.5,-63.5,2023,76,9.0
-18.5,-62.5,2023,76,8.44
-17.5,-63.5,2023,76,9.03
-17.5,-62.5,2023,76,9.11
-16.5,-63.5,2023,76,9.29
-16.5,-62.5,2023,76,8.74
-18.5,-63.5,2023,77,7.14
-18.5,-62.5,2023,77,7.11
-17.5,-63.5,2023,77,8.8
-17.5,-62.5,2023,77,6.81
-16.5,-63.5,2023,77,7.83
-16.5,-62.5,2023,77,6.91
-18.5,-63.5,2023,78,8.68
-18.5,-62.5,2023,78,8.45
-17.5,-63.5,2023,78,9.79
-17.5,-62.5,2023,78,8.72
-16.5,-63.5,2023,78,8.0
-16.5,-62.5,2023,78,6.93
-18.5,-63.5,2023,79,8.44
-18.5,-62.5,2023,79,8.68
-17.5,-63.5,2023,79,9.41
-17.5,-62.5,2023,79,9.21
-16.5,-63.5,2023,79,9.04
-16.5,-62.5,2023,79,9.06
-18.5,-63.5,2023,80,7.17
-18.5,-62.5,2023,80,7.46
-17.5,-63.5,2023,80,9.0
-17.5,-62.5,2023,80,8.12
-16.5,-63.5,2023,80,7.93
-16.5,-62.5,2023,80,6.94
-18.5,-63.5,2023,81,3.02
-18.5,-62.5,2023,81,6.39
-17.5,-63.5,2023,81,6.49
-17.5,-62.5,2023,81,6.45
-16.5,-63.5,2023,81,6.7
-16.5,-62.5,2023,81,6.0
-18.5,-63.5,2023,82,2.82
-18.5,-62.5,2023,82,3.56
-17.5,-63.5,2023,82,4.31
-17.5,-62.5,2023,82,4.47
-16.5,-63.5,2023,82,4.36
-16.5,-62.5,2023,82,6.54
-18.5,-63.5,2023,83,8.34
-18.5,-62.5,2023,83,8.75
-17.5,-63.5,2023,83,8.94
-17.5,-62.5,2023,83,8.53
-16.5,-63.5,2023,83,8.84
-16.5,-62.5,2023,83,7.59
-18.5,-63.5,2023,84,9.75
-18.5,-62.5,2023,84,10.71
-17.5,-63.5,2023,84,9.67
-17.5,-62.5,2023,84,10.0
-16.5,-63.5,2023,84,9.6
-16.5,-62.5,2023,84,8.48
-18.5,-63.5,2023,85,3.04
-18.5,-62.5,2023,85,5.08
-17.5,-63.5,2023,85,4.6
-17.5,-62.5,2023,85,7.08
-16.5,-63.5,2023,85,6.38
-16.5,-62.5,2023,85,7.99
-18.5,-63.5,2023,86,8.24
-18.5,-62.5,2023,86,9.42
-17.5,-63.5,2023,86,8.75
-17.5,-62.5,2023,86,8.93
-16.5,-63.5,2023,86,6.82
-16.5,-62.5,2023,86,7.5
-18.5,-63.5,2023,87,10.98
-18.5,-62.5,2023,87,11.1
-17.5,-63.5,2023,87,10.14
-17.5,-62.5,2023,87,10.91
-16.5,-63.5,2023,87,10.85
-16.5,-62.5,2023,87,10.56
-18.5,-63.5,2023,88,10.92
-18.5,-62.5,2023,88,10.8
-17.5,-63.5,2023,88,10.03
-17.5,-62.5,2023,88,10.31
-16.5,-63.5,2023,88,10.41
-16.5,-62.5,2023,88,10.42
-18.5,-63.5,2023,89,7.73
-18.5,-62.5,2023,89,10.02
-17.5,-63.5,2023,89,10.12
-17.5,-62.5,2023,89,10.13
-16.5,-63.5,2023,89,9.27
-16.5,-62.5,2023,89,9.05
-18.5,-63.5,2023,90,9.73
-18.5,-62.5,2023,90,10.77
-17.5,-63.5,2023,90,9.89
-17.5,-62.5,2023,90,9.91
-16.5,-63.5,2023,90,9.73
-16.5,-62.5,2023,90,9.98
-18.5,-63.5,2023,91,8.81
-18.5,-62.5,2023,91,8.2
-17.5,-63.5,2023,91,8.25
-17.5,-62.5,2023,91,6.91
-16.5,-63.5,2023,91,8.06
-16.5,-62.5,2023,91,7.26
-18.5,-63.5,2023,92,10.48
-18.5,-62.5,2023,92,10.98
-17.5,-63.5,2023,92,10.66
-17.5,-62.5,2023,92,10.16
-16.5,-63.5,2023,92,10.64
-16.5,-62.5,2023,92,10.53
-18.5,-63.5,2023,93,9.95
-18.5,-62.5,2023,93,10.87
-17.5,-63.5,2023,93,9.68
-17.5,-62.5,2023,93,10.21
-16.5,-63.5,2023,93,9.71
-16.5,-62.5,2023,93,10.02
-18.5,-63.5,2023,94,8.06
-18.5,-62.5,2023,94,9.75
-17.5,-63.5,2023,94,6.37
-17.5,-62.5,2023,94,8.42
-16.5,-63.5,2023,94,3.79
-16.5,-62.5,2023,94,7.43
-18.5,-63.5,2023,95,4.73
-18.5,-62.5,2023,95,6.52
-17.5,-63.5,2023,95,5.25
-17.5,-62.5,2023,95,4.3
-16.5,-63.5,2023,95,3.43
-16.5,-62.5,2023,95,3.18
-18.5,-63.5,2023,96,6.75
-18.5,-62.5,2023,96,8.77
-17.5,-63.5,2023,96,7.78
-17.5,-62.5,2023,96,7.65
-16.5,-63.5,2023,96,6.74
-16.5,-62.5,2023,96,6.95
-18.5,-63.5,2023,97,8.67
-18.5,-62.5,2023,97,9.31
-17.5,-63.5,2023,97,8.74
-17.5,-62.5,2023,97,8.57
-16.5,-63.5,2023,97,8.82
-16.5,-62.5,2023,97,8.18
-18.5,-63.5,2023,98,9.74
-18.5,-62.5,2023,98,10.68
-17.5,-63.5,2023,98,10.44
-17.5,-62.5,2023,98,10.58
-16.5,-63.5,2023,98,10.32
-16.5,-62.5,2023,98,9.6
-18.5,-63.5,2023,99,9.28
-18.5,-62.5,2023,99,10.99
-17.5,-63.5,2023,99,10.5
-17.5,-62.5,2023,99,10.79
-16.5,-63.5,2023,99,10.74
-16.5,-62.5,2023,99,10.6
-18.5,-63.5,2023,100,9.48
-18.5,-62.5,2023,100,10.65
-17.5,-63.5,2023,100,10.49
-17.5,-62.5,2023,100,9.77
-16.5,-63.5,2023,100,9.36
-16.5,-62.5,2023,100,7.44
-18.5,-63.5,2023,101,9.08
-18.5,-62.5,2023,101,9.06
-17.5,-63.5,2023,101,8.95
-17.5,-62.5,2023,101,8.42
-16.5,-63.5,2023,101,8.72
-16.5,-62.5,2023,101,9.13
-18.5,-63.5,2023,102,8.63
-18.5,-62.5,2023,102,9.19
-17.5,-63.5,2023,102,8.41
-17.5,-62.5,2023,102,7.72
-16.5,-63.5,2023,102,7.3
-16.5,-62.5,2023,102,7.78
-18.5,-63.5,2023,103,6.59
-18.5,-62.5,2023,103,8.03
-17.5,-63.5,2023,103,4.89
-17.5,-62.5,2023,103,6.14
-16.5,-63.5,2023,103,7.37
-16.5,-62.5,2023,103,8.03
-18.5,-63.5,2023,104,4.0
-18.5,-62.5,2023,104,4.69
-17.5,-63.5,2023,104,3.97
-17.5,-62.5,2023,104,2.96
-16.5,-63.5,2023,104,2.52
-16.5,-62.5,2023,104,1.77
-18.5,-63.5,2023,105,4.79
-18.5,-62.5,2023,105,4.7
-17.5,-63.5,2023,105,4.18
-17.5,-62.5,2023,105,4.26
-16.5,-63.5,2023,105,4.82
-16.5,-62.5,2023,105,5.39
-18.5,-63.5,2023,106,4.43
-18.5,-62.5,2023,106,4.79
-17.5,-63.5,2023,106,5.21
-17.5,-62.5,2023,106,6.18
-16.5,-63.5,2023,106,7.54
-16.5,-62.5,2023,106,7.71
-18.5,-63.5,2023,107,4.44
-18.5,-62.5,2023,107,3.07
-17.5,-63.5,2023,107,6.31
-17.5,-62.5,2023,107,6.04
-16.5,-63.5,2023,107,7.83
-16.5,-62.5,2023,107,7.71
-18.5,-63.5,2023,108,4.2
-18.5,-62.5,2023,108,3.95
-17.5,-63.5,2023,108,4.7
-17.5,-62.5,2023,108,3.53
-16.5,-63.5,2023,108,6.65
-16.5,-62.5,2023,108,6.04
-18.5,-63.5,2023,109,5.39
-18.5,-62.5,2023,109,6.04
-17.5,-63.5,2023,109,4.05
-17.5,-62.5,2023,109,3.75
-16.5,-63.5,2023,109,3.99
-16.5,-62.5,2023,109,3.0
-18.5,-63.5,2023,110,9.94
-18.5,-62.5,2023,110,10.31
-17.5,-63.5,2023,110,9.95
-17.5,-62.5,2023,110,9.87
-16.5,-63.5,2023,110,9.89
-16.5,-62.5,2023,110,10.21
-18.5,-63.5,2023,111,10.17
-18.5,-62.5,2023,111,10.54
-17.5,-63.5,2023,111,10.21
-17.5,-62.5,2023,111,10.31
-16.5,-63.5,2023,111,10.43
-16.5,-62.5,2023,111,10.42
-18.5,-63.5,2023,112,9.11
-18.5,-62.5,2023,112,9.4
-17.5,-63.5,2023,112,9.45
-17.5,-62.5,2023,112,9.36
-16.5,-63.5,2023,112,9.5
-16.5,-62.5,2023,112,9.57
-18.5,-63.5,2023,113,6.23
-18.5,-62.5,2023,113,9.41
-17.5,-63.5,2023,113,7.5
-17.5,-62.5,2023,113,8.35
-16.5,-63.5,2023,113,6.51
-16.5,-62.5,2023,113,6.52
-18.5,-63.5,2023,114,5.77
-18.5,-62.5,2023,114,8.11
-17.5,-63.5,2023,114,7.61
-17.5,-62.5,2023,114,8.99
-16.5,-63.5,2023,114,9.42
-16.5,-62.5,2023,114,9.38
-18.5,-63.5,2023,115,4.94
-18.5,-62.5,2023,115,4.97
-17.5,-63.5,2023,115,6.81
-17.5,-62.5,2023,115,7.16
-16.5,-63.5,2023,115,8.58
-16.5,-62.5,2023,115,7.4
-18.5,-63.5,2023,116,6.36
-18.5,-62.5,2023,116,7.87
-17.5,-63.5,2023,116,6.41
-17.5,-62.5,2023,116,8.46
-16.5,-63.5,2023,116,8.22
-16.5,-62.5,2023,116,7.76
-18.5,-63.5,2023,117,5.1
-18.5,-62.5,2023,117,5.8
-17.5,-63.5,2023,117,5.71
-17.5,-62.5,2023,117,7.4
-16.5,-63.5,2023,117,8.39
-16.5,-62.5,2023,117,7.95
-18.5,-63.5,2023,118,5.35
-18.5,-62.5,2023,118,6.07
-17.5,-63.5,2023,118,6.24
-17.5,-62.5,2023,118,7.97
-16.5,-63.5,2023,118,8.82
-16.5,-62.5,2023,118,9.05
-18.5,-63.5,2023,119,8.94
-18.5,-62.5,2023,119,8.45
-17.5,-63.5,2023,119,7.57
-17.5,-62.5,2023,119,8.82
-16.5,-63.5,2023,119,9.17
-16.5,-62.5,2023,119,8.94
-18.5,-63.5,2023,120,8.64
-18.5,-62.5,2023,120,8.88
-17.5,-63.5,2023,120,7.94
-17.5,-62.5,2023,120,8.46
-16.5,-63.5,2023,120,8.94
-16.5,-62.5,2023,120,8.79
-18.5,-63.5,2023,121,5.0
-18.5,-62.5,2023,121,5.65
-17.5,-63.5,2023,121,4.26
-17.5,-62.5,2023,121,6.83
-16.5,-63.5,2023,121,7.95
-16.5,-62.5,2023,121,8.67
-18.5,-63.5,2023,122,3.44
-18.5,-62.5,2023,122,3.34
-17.5,-63.5,2023,122,3.12
-17.5,-62.5,2023,122,4.12
-16.5,-63.5,2023,122,2.36
-16.5,-62.5,2023,122,4.47
-18.5,-63.5,2023,123,3.63
-18.5,-62.5,2023,123,4.4
-17.5,-63.5,2023,123,2.73
-17.5,-62.5,2023,123,3.63
-16.5,-63.5,2023,123,3.21
-16.5,-62.5,2023,123,3.09
-18.5,-63.5,2023,124,3.47
-18.5,-62.5,2023,124,3.37
-17.5,-63.5,2023,124,2.74
-17.5,-62.5,2023,124,3.28
-16.5,-63.5,2023,124,4.16
-16.5,-62.5,2023,124,4.54
-18.5,-63.5,2023,125,2.89
-18.5,-62.5,2023,125,3.09
-17.5,-63.5,2023,125,4.11
-17.5,-62.5,2023,125,3.76
-16.5,-63.5,2023,125,3.98
-16.5,-62.5,2023,125,3.94
-18.5,-63.5,2023,126,3.74
-18.5,-62.5,2023,126,3.57
-17.5,-63.5,2023,126,3.1
-17.5,-62.5,2023,126,3.03
-16.5,-63.5,2023,126,3.48
-16.5,-62.5,2023,126,2.72
-18.5,-63.5,2023,127,4.06
-18.5,-62.5,2023,127,4.41
-17.5,-63.5,2023,127,4.39
-17.5,-62.5,2023,127,4.23
-16.5,-63.5,2023,127,3.38
-16.5,-62.5,2023,127,4.05
-18.5,-63.5,2023,128,4.14
-18.5,-62.5,2023,128,4.13
-17.5,-63.5,2023,128,2.58
-17.5,-62.5,2023,128,3.78
-16.5,-63.5,2023,128,3.97
-16.5,-62.5,2023,128,4.92
-18.5,-63.5,2023,129,6.59
-18.5,-62.5,2023,129,6.92
-17.5,-63.5,2023,129,5.55
-17.5,-62.5,2023,129,5.68
-16.5,-63.5,2023,129,3.9
-16.5,-62.5,2023,129,5.3
-18.5,-63.5,2023,130,7.16
-18.5,-62.5,2023,130,7.25
-17.5,-63.5,2023,130,6.94
-17.5,-62.5,2023,130,7.09
-16.5,-63.5,2023,130,6.03
-16.5,-62.5,2023,130,7.11
-18.5,-63.5,2023,131,7.37
-18.5,-62.5,2023,131,8.08
-17.5,-63.5,2023,131,7.96
-17.5,-62.5,2023,131,7.55
-16.5,-63.5,2023,131,7.86
-16.5,-62.5,2023,131,6.78
-18.5,-63.5,2023,132,5.45
-18.5,-62.5,2023,132,7.49
-17.5,-63.5,2023,132,7.75
-17.5,-62.5,2023,132,7.3
-16.5,-63.5,2023,132,7.95
-16.5,-62.5,2023,132,7.55
-18.5,-63.5,2023,133,7.73
-18.5,-62.5,2023,133,8.51
-17.5,-63.5,2023,133,8.46
-17.5,-62.5,2023,133,8.4
-16.5,-63.5,2023,133,8.77
-16.5,-62.5,2023,133,8.64
-18.5,-63.5,2023,134,8.92
-18.5,-62.5,2023,134,9.21
-17.5,-63.5,2023,134,9.21
-17.5,-62.5,2023,134,9.11
-16.5,-63.5,2023,134,9.12
-16.5,-62.5,2023,134,9.09
-18.5,-63.5,2023,135,8.67
-18.5,-62.5,2023,135,9.15
-17.5,-63.5,2023,135,9.14
-17.5,-62.5,2023,135,9.05
-16.5,-63.5,2023,135,9.15
-16.5,-62.5,2023,135,9.04
-18.5,-63.5,2023,136,8.83
-18.5,-62.5,2023,136,8.7
-17.5,-63.5,2023,136,8.72
-17.5,-62.5,2023,136,8.62
-16.5,-63.5,2023,136,8.66
-16.5,-62.5,2023,136,8.34
-18.5,-63.5,2023,137,7.45
-18.5,-62.5,2023,137,7.43
-17.5,-63.5,2023,137,6.06
-17.5,-62.5,2023,137,7.94
-16.5,-63.5,2023,137,8.0
-16.5,-62.5,2023,137,8.31
-18.5,-63.5,2023,138,3.24
-18.5,-62.5,2023,138,4.28
-17.5,-63.5,2023,138,3.67
-17.5,-62.5,2023,138,3.78
-16.5,-63.5,2023,138,4.9
-16.5,-62.5,2023,138,5.34
-18.5,-63.5,2023,139,5.31
-18.5,-62.5,2023,139,5.77
-17.5,-63.5,2023,139,2.74
-17.5,-62.5,2023,139,5.8
-16.5,-63.5,2023,139,3.66
-16.5,-62.5,2023,139,4.99
-18.5,-63.5,2023,140,4.02
-18.5,-62.5,2023,140,3.9
-17.5,-63.5,2023,140,2.62
-17.5,-62.5,2023,140,2.54
-16.5,-63.5,2023,140,4.06
-16.5,-62.5,2023,140,4.9
-18.5,-63.5,2023,141,6.57
-18.5,-62.5,2023,141,5.97
-17.5,-63.5,2023,141,5.98
-17.5,-62.5,2023,141,6.54
-16.5,-63.5,2023,141,5.98
-16.5,-62.5,2023,141,6.0
-18.5,-63.5,2023,142,6.25
-18.5,-62.5,2023,142,5.87
-17.5,-63.5,2023,142,5.99
-17.5,-62.5,2023,142,7.17
-16.5,-63.5,2023,142,6.46
-16.5,-62.5,2023,142,6.61
-18.5,-63.5,2023,143,6.21
-18.5,-62.5,2023,143,6.4
-17.5,-63.5,2023,143,5.39
-17.5,-62.5,2023,143,6.78
-16.5,-63.5,2023,143,6.57
-16.5,-62.5,2023,143,7.14
-18.5,-63.5,2023,144,7.06
-18.5,-62.5,2023,144,6.58
-17.5,-63.5,2023,144,6.8
-17.5,-62.5,2023,144,6.96
-16.5,-63.5,2023,144,6.88
-16.5,-62.5,2023,144,7.04
-18.5,-63.5,2023,145,7.78
-18.5,-62.5,2023,145,7.04
-17.5,-63.5,2023,145,7.23
-17.5,-62.5,2023,145,7.22
-16.5,-63.5,2023,145,7.26
-16.5,-62.5,2023,145,6.59
-18.5,-63.5,2023,146,8.04
-18.5,-62.5,2023,146,7.37
-17.5,-63.5,2023,146,7.66
-17.5,-62.5,2023,146,7.71
-16.5,-63.5,2023,146,6.78
-16.5,-62.5,2023,146,6.51
-18.5,-63.5,2023,147,3.15
-18.5,-62.5,2023,147,4.52
-17.5,-63.5,2023,147,5.48
-17.5,-62.5,2023,147,6.04
-16.5,-63.5,2023,147,7.24
-16.5,-62.5,2023,147,6.04
-18.5,-63.5,2023,148,3.3
-18.5,-62.5,2023,148,3.36
-17.5,-63.5,2023,148,3.07
-17.5,-62.5,2023,148,2.77
-16.5,-63.5,2023,148,1.56
-16.5,-62.5,2023,148,1.83
-18.5,-63.5,2023,149,3.22
-18.5,-62.5,2023,149,3.94
-17.5,-63.5,2023,149,5.54
-17.5,-62.5,2023,149,4.46
-16.5,-63.5,2023,149,4.66
-16.5,-62.5,2023,149,4.5
-18.5,-63.5,2023,150,5.01
-18.5,-62.5,2023,150,3.71
-17.5,-63.5,2023,150,5.8
-17.5,-62.5,2023,150,4.59
-16.5,-63.5,2023,150,5.89
-16.5,-62.5,2023,150,4.85
