-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2MWET
-17.0,-63.75,2022,324,25.49
-17.0,-63.125,2022,324,25.71
-17.0,-62.5,2022,324,25.51
-16.5,-63.75,2022,324,25.72
-16.5,-63.125,2022,324,25.85
-16.5,-62.5,2022,324,25.28
-18.5,-63.75,2022,325,19.53
-18.5,-63.125,2022,325,24.36
-18.5,-62.5,2022,325,25.33
-18.0,-63.75,2022,325,20.37
-18.0,-63.125,2022,325,24.12
-18.0,-62.5,2022,325,25.26
-17.5,-63.75,2022,325,23.89
-17.5,-63.125,2022,325,24.82
-17.5,-62.5,2022,325,25.2
-17.0,-63.75,2022,325,25.15
-17.0,-63.125,2022,325,25.25
-17.0,-62.5,2022,325,25.09
-16.5,-63.75,2022,325,25.33
-16.5,-63.125,2022,325,25.38
-16.5,-62.5,2022,325,24.64
-18.5,-63.75,2022,326,16.11
-18.5,-63.125,2022,326,20.86
-18.5,-62.5,2022,326,21.58
-18.0,-63.75,2022,326,17.58
-18.0,-63.125,2022,326,20.93
-18.0,-62.5,2022,326,21.68
-17.5,-63.75,2022,326,21.24
-17.5,-63.125,2022,326,21.67
-17.5,-62.5,2022,326,21.71
-17.0,-63.75,2022,326,22.35
-17.0,-63.125,2022,326,22.19
-17.0,-62.5,2022,326,21.65
-16.5,-63.75,2022,326,22.65
-16.5,-63.125,2022,326,22.28
-16.5,-62.5,2022,326,21.45
-18.5,-63.75,2022,327,16.7
-18.5,-63.125,2022,327,21.52
-18.5,-62.5,2022,327,22.46
-18.0,-63.75,2022,327,17.75
-18.0,-63.125,2022,327,21.27
-18.0,-62.5,2022,327,22.44
-17.5,-63.75,2022,327,21.04
-17.5,-63.125,2022,327,21.96
-17.5,-62.5,2022,327,22.55
-17.0,-63.75,2022,327,22.21
-17.0,-63.125,2022,327,22.6
-17.0,-62.5,2022,327,22.59
-16.5,-63.75,2022,327,22.83
-16.5,-63.125,2022,327,22.87
-16.5,-62.5,2022,327,22.57
-18.5,-63.75,2022,328,16.71
-18.5,-63.125,2022,328,21.1
-18.5,-62.5,2022,328,21.32
-18.0,-63.75,2022,328,17.82
-18.0,-63.125,2022,328,21.27
-18.0,-62.5,2022,328,21.73
-17.5,-63.75,2022,328,21.48
-17.5,-63.125,2022,328,22.29
-17.5,-62.5,2022,328,22.34
-17.0,-63.75,2022,328,22.76
-17.0,-63.125,2022,328,23.2
-17.0,-62.5,2022,328,22.97
-16.5,-63.75,2022,328,23.61
-16.5,-63.125,2022,328,23.78
-16.5,-62.5,2022,328,23.5
-18.5,-63.75,2022,329,14.08
-18.5,-63.125,2022,329,18.09
-18.5,-62.5,2022,329,18.92
-18.0,-63.75,2022,329,15.46
-18.0,-63.125,2022,329,18.34
-18.0,-62.5,2022,329,19.0
-17.5,-63.75,2022,329,19.48
-17.5,-63.125,2022,329,19.49
-17.5,-62.5,2022,329,19.39
-17.0,-63.75,2022,329,20.36
-17.0,-63.125,2022,329,20.25
-17.0,-62.5,2022,329,19.83
-16.5,-63.75,2022,329,21.27
-16.5,-63.125,2022,329,21.05
-16.5,-62.5,2022,329,20.54
-18.5,-63.75,2022,330,13.81
-18.5,-63.125,2022,330,18.84
-18.5,-62.5,2022,330,20.41
-18.0,-63.75,2022,330,15.05
-18.0,-63.125,2022,330,19.05
-18.0,-62.5,2022,330,20.62
-17.5,-63.75,2022,330,19.11
-17.5,-63.125,2022,330,20.13
-17.5,-62.5,2022,330,20.77
-17.0,-63.75,2022,330,20.39
-17.0,-63.125,2022,330,20.8
-17.0,-62.5,2022,330,20.85
-16.5,-63.75,2022,330,20.84
-16.5,-63.125,2022,330,20.87
-16.5,-62.5,2022,330,20.57
-18.5,-63.75,2022,331,14.87
-18.5,-63.125,2022,331,20.23
-18.5,-62.5,2022,331,21.81
-18.0,-63.75,2022,331,16.38
-18.0,-63.125,2022,331,20.64
-18.0,-62.5,2022,331,21.94
-17.5,-63.75,2022,331,20.53
-17.5,-63.125,2022,331,21.89
-17.5,-62.5,2022,331,22.11
-17.0,-63.75,2022,331,21.9
-17.0,-63.125,2022,331,22.57
-17.0,-62.5,2022,331,22.14
-16.5,-63.75,2022,331,22.47
-16.5,-63.125,2022,331,22.53
-16.5,-62.5,2022,331,21.65
-18.5,-63.75,2022,332,15.37
-18.5,-63.125,2022,332,20.46
-18.5,-62.5,2022,332,21.91
-18.0,-63.75,2022,332,16.79
-18.0,-63.125,2022,332,20.57
-18.0,-62.5,2022,332,21.92
-17.5,-63.75,2022,332,20.82
-17.5,-63.125,2022,332,21.53
-17.5,-62.5,2022,332,21.98
-17.0,-63.75,2022,332,21.72
-17.0,-63.125,2022,332,21.97
-17.0,-62.5,2022,332,21.86
-16.5,-63.75,2022,332,22.71
-16.5,-63.125,2022,332,22.04
-16.5,-62.5,2022,332,21.3
-18.5,-63.75,2022,333,17.49
-18.5,-63.125,2022,333,22.44
-18.5,-62.5,2022,333,23.55
-18.0,-63.75,2022,333,18.51
-18.0,-63.125,2022,333,22.5
-18.0,-62.5,2022,333,23.89
-17.5,-63.75,2022,333,22.3
-17.5,-63.125,2022,333,23.62
-17.5,-62.5,2022,333,23.78
-17.0,-63.75,2022,333,23.62
-17.0,-63.125,2022,333,23.65
-17.0,-62.5,2022,333,23.6
-16.5,-63.75,2022,333,24.3
-16.5,-63.125,2022,333,23.71
-16.5,-62.5,2022,333,23.47
-18.5,-63.75,2022,334,18.23
-18.5,-63.125,2022,334,23.63
-18.5,-62.5,2022,334,24.39
-18.0,-63.75,2022,334,19.53
-18.0,-63.125,2022,334,23.68
-18.0,-62.5,2022,334,24.56
-17.5,-63.75,2022,334,23.21
-17.5,-63.125,2022,334,24.58
-17.5,-62.5,2022,334,24.84
-17.0,-63.75,2022,334,24.85
-17.0,-63.125,2022,334,25.2
-17.0,-62.5,2022,334,24.93
-16.5,-63.75,2022,334,25.36
-16.5,-63.125,2022,334,25.17
-16.5,-62.5,2022,334,24.71
-18.5,-63.75,2022,335,17.39
-18.5,-63.125,2022,335,22.74
-18.5,-62.5,2022,335,23.87
-18.0,-63.75,2022,335,18.68
-18.0,-63.125,2022,335,23.05
-18.0,-62.5,2022,335,24.11
-17.5,-63.75,2022,335,23.16
-17.5,-63.125,2022,335,24.34
-17.5,-62.5,2022,335,24.38
-17.0,-63.75,2022,335,25.09
-17.0,-63.125,2022,335,25.06
-17.0,-62.5,2022,335,24.43
-16.5,-63.75,2022,335,25.53
-16.5,-63.125,2022,335,25.12
-16.5,-62.5,2022,335,24.19
-18.5,-63.75,2022,336,15.76
-18.5,-63.125,2022,336,20.8
-18.5,-62.5,2022,336,22.12
-18.0,-63.75,2022,336,16.82
-18.0,-63.125,2022,336,20.74
-18.0,-62.5,2022,336,22.35
-17.5,-63.75,2022,336,20.21
-17.5,-63.125,2022,336,21.49
-17.5,-62.5,2022,336,22.48
-17.0,-63.75,2022,336,21.45
-17.0,-63.125,2022,336,22.16
-17.0,-62.5,2022,336,22.65
-16.5,-63.75,2022,336,22.22
-16.5,-63.125,2022,336,22.81
-16.5,-62.5,2022,336,22.59
-18.5,-63.75,2022,337,16.54
-18.5,-63.125,2022,337,21.6
-18.5,-62.5,2022,337,22.69
-18.0,-63.75,2022,337,17.56
-18.0,-63.125,2022,337,21.64
-18.0,-62.5,2022,337,22.85
-17.5,-63.75,2022,337,21.19
-17.5,-63.125,2022,337,22.51
-17.5,-62.5,2022,337,22.99
-17.0,-63.75,2022,337,22.73
-17.0,-63.125,2022,337,23.02
-17.0,-62.5,2022,337,22.94
-16.5,-63.75,2022,337,23.19
-16.5,-63.125,2022,337,22.91
-16.5,-62.5,2022,337,22.6
-18.5,-63.75,2022,338,17.46
-18.5,-63.125,2022,338,22.72
-18.5,-62.5,2022,338,23.88
-18.0,-63.75,2022,338,18.63
-18.0,-63.125,2022,338,22.76
-18.0,-62.5,2022,338,23.87
-17.5,-63.75,2022,338,22.38
-17.5,-63.125,2022,338,23.65
-17.5,-62.5,2022,338,23.98
-17.0,-63.75,2022,338,23.98
-17.0,-63.125,2022,338,23.95
-17.0,-62.5,2022,338,23.92
-16.5,-63.75,2022,338,24.39
-16.5,-63.125,2022,338,24.04
-16.5,-62.5,2022,338,23.73
-18.5,-63.75,2022,339,17.58
-18.5,-63.125,2022,339,23.05
-18.5,-62.5,2022,339,23.91
-18.0,-63.75,2022,339,19.07
-18.0,-63.125,2022,339,23.15
-18.0,-62.5,2022,339,24.13
-17.5,-63.75,2022,339,22.89
-17.5,-63.125,2022,339,24.05
-17.5,-62.5,2022,339,24.21
-17.0,-63.75,2022,339,24.35
-17.0,-63.125,2022,339,24.56
-17.0,-62.5,2022,339,24.05
-16.5,-63.75,2022,339,24.68
-16.5,-63.125,2022,339,24.3
-16.5,-62.5,2022,339,23.64
-18.5,-63.75,2022,340,18.23
-18.5,-63.125,2022,340,23.79
-18.5,-62.5,2022,340,25.01
-18.0,-63.75,2022,340,19.48
-18.0,-63.125,2022,340,23.68
-18.0,-62.5,2022,340,24.92
-17.5,-63.75,2022,340,23.31
-17.5,-63.125,2022,340,24.37
-17.5,-62.5,2022,340,24.86
-17.0,-63.75,2022,340,24.6
-17.0,-63.125,2022,340,24.66
-17.0,-62.5,2022,340,24.65
-16.5,-63.75,2022,340,24.67
-16.5,-63.125,2022,340,24.51
-16.5,-62.5,2022,340,24.1
-18.5,-63.75,2022,341,19.43
-18.5,-63.125,2022,341,24.49
-18.5,-62.5,2022,341,25.34
-18.0,-63.75,2022,341,20.36
-18.0,-63.125,2022,341,24.42
-18.0,-62.5,2022,341,25.41
-17.5,-63.75,2022,341,24.02
-17.5,-63.125,2022,341,25.17
-17.5,-62.5,2022,341,25.33
-17.0,-63.75,2022,341,25.25
-17.0,-63.125,2022,341,25.45
-17.0,-62.5,2022,341,25.05
-16.5,-63.75,2022,341,25.15
-16.5,-63.125,2022,341,25.14
-16.5,-62.5,2022,341,24.41
-18.5,-63.75,2022,342,19.43
-18.5,-63.125,2022,342,24.52
-18.5,-62.5,2022,342,25.53
-18.0,-63.75,2022,342,20.04
-18.0,-63.125,2022,342,24.38
-18.0,-62.5,2022,342,25.5
-17.5,-63.75,2022,342,23.81
-17.5,-63.125,2022,342,25.24
-17.5,-62.5,2022,342,25.52
-17.0,-63.75,2022,342,25.4
-17.0,-63.125,2022,342,25.7
-17.0,-62.5,2022,342,25.39
-16.5,-63.75,2022,342,25.54
-16.5,-63.125,2022,342,25.55
-16.5,-62.5,2022,342,24.98
-18.5,-63.75,2022,343,20.76
-18.5,-63.125,2022,343,25.49
-18.5,-62.5,2022,343,26.13
-18.0,-63.75,2022,343,21.33
-18.0,-63.125,2022,343,25.2
-18.0,-62.5,2022,343,26.12
-17.5,-63.75,2022,343,24.81
-17.5,-63.125,2022,343,25.77
-17.5,-62.5,2022,343,25.96
-17.0,-63.75,2022,343,25.87
-17.0,-63.125,2022,343,25.91
-17.0,-62.5,2022,343,25.54
-16.5,-63.75,2022,343,25.85
-16.5,-63.125,2022,343,25.59
-16.5,-62.5,2022,343,24.91
-18.5,-63.75,2022,344,21.14
-18.5,-63.125,2022,344,25.65
-18.5,-62.5,2022,344,26.1
-18.0,-63.75,2022,344,21.41
-18.0,-63.125,2022,344,25.17
-18.0,-62.5,2022,344,26.09
-17.5,-63.75,2022,344,24.76
-17.5,-63.125,2022,344,25.79
-17.5,-62.5,2022,344,25.93
-17.0,-63.75,2022,344,26.0
-17.0,-63.125,2022,344,26.1
-17.0,-62.5,2022,344,25.6
-16.5,-63.75,2022,344,25.96
-16.5,-63.125,2022,344,25.74
-16.5,-62.5,2022,344,24.94
-18.5,-63.75,2022,345,20.23
-18.5,-63.125,2022,345,24.43
-18.5,-62.5,2022,345,24.86
-18.0,-63.75,2022,345,20.51
-18.0,-63.125,2022,345,24.01
-18.0,-62.5,2022,345,24.83
-17.5,-63.75,2022,345,23.69
-17.5,-63.125,2022,345,24.63
-17.5,-62.5,2022,345,24.82
-17.0,-63.75,2022,345,24.86
-17.0,-63.125,2022,345,24.97
-17.0,-62.5,2022,345,24.65
-16.5,-63.75,2022,345,25.02
-16.5,-63.125,2022,345,24.92
-16.5,-62.5,2022,345,24.2
-18.5,-63.75,2022,346,19.68
-18.5,-63.125,2022,346,23.75
-18.5,-62.5,2022,346,24.22
-18.0,-63.75,2022,346,19.59
-18.0,-63.125,2022,346,23.13
-18.0,-62.5,2022,346,24.03
-17.5,-63.75,2022,346,22.71
-17.5,-63.125,2022,346,23.83
-17.5,-62.5,2022,346,24.2
-17.0,-63.75,2022,346,24.33
-17.0,-63.125,2022,346,24.54
-17.0,-62.5,2022,346,24.29
-16.5,-63.75,2022,346,24.66
-16.5,-63.125,2022,346,24.58
-16.5,-62.5,2022,346,23.72
-18.5,-63.75,2022,347,19.76
-18.5,-63.125,2022,347,24.33
-18.5,-62.5,2022,347,25.17
-18.0,-63.75,2022,347,20.32
-18.0,-63.125,2022,347,23.94
-18.0,-62.5,2022,347,24.81
-17.5,-63.75,2022,347,23.3
-17.5,-63.125,2022,347,23.96
-17.5,-62.5,2022,347,24.3
-17.0,-63.75,2022,347,24.41
-17.0,-63.125,2022,347,24.26
-17.0,-62.5,2022,347,24.25
-16.5,-63.75,2022,347,24.57
-16.5,-63.125,2022,347,24.39
-16.5,-62.5,2022,347,23.95
-18.5,-63.75,2022,348,19.44
-18.5,-63.125,2022,348,24.39
-18.5,-62.5,2022,348,25.42
-18.0,-63.75,2022,348,20.65
-18.0,-63.125,2022,348,24.48
-18.0,-62.5,2022,348,25.3
-17.5,-63.75,2022,348,23.95
-17.5,-63.125,2022,348,24.98
-17.5,-62.5,2022,348,25.21
-17.0,-63.75,2022,348,25.08
-17.0,-63.125,2022,348,25.18
-17.0,-62.5,2022,348,24.96
-16.5,-63.75,2022,348,25.02
-16.5,-63.125,2022,348,25.0
-16.5,-62.5,2022,348,24.37
-18.5,-63.75,2022,349,20.39
-18.5,-63.125,2022,349,24.98
-18.5,-62.5,2022,349,25.91
-18.0,-63.75,2022,349,21.09
-18.0,-63.125,2022,349,24.85
-18.0,-62.5,2022,349,25.92
-17.5,-63.75,2022,349,24.5
-17.5,-63.125,2022,349,25.5
-17.5,-62.5,2022,349,25.82
-17.0,-63.75,2022,349,25.65
-17.0,-63.125,2022,349,25.73
-17.0,-62.5,2022,349,25.43
-16.5,-63.75,2022,349,25.62
-16.5,-63.125,2022,349,25.42
-16.5,-62.5,2022,349,24.74
-18.5,-63.75,2022,350,16.43
-18.5,-63.125,2022,350,20.9
-18.5,-62.5,2022,350,21.9
-18.0,-63.75,2022,350,17.78
-18.0,-63.125,2022,350,21.18
-18.0,-62.5,2022,350,22.48
-17.5,-63.75,2022,350,21.55
-17.5,-63.125,2022,350,22.29
-17.5,-62.5,2022,350,22.91
-17.0,-63.75,2022,350,22.66
-17.0,-63.125,2022,350,22.65
-17.0,-62.5,2022,350,22.93
-16.5,-63.75,2022,350,22.71
-16.5,-63.125,2022,350,22.49
-16.5,-62.5,2022,350,22.35
-18.5,-63.75,2022,351,17.51
-18.5,-63.125,2022,351,22.19
-18.5,-62.5,2022,351,23.09
-18.0,-63.75,2022,351,18.41
-18.0,-63.125,2022,351,22.17
-18.0,-62.5,2022,351,23.15
-17.5,-63.75,2022,351,21.93
-17.5,-63.125,2022,351,22.88
-17.5,-62.5,2022,351,23.24
-17.0,-63.75,2022,351,22.7
-17.0,-63.125,2022,351,23.0
-17.0,-62.5,2022,351,23.11
-16.5,-63.75,2022,351,22.51
-16.5,-63.125,2022,351,22.69
-16.5,-62.5,2022,351,22.79
-18.5,-63.75,2022,352,18.19
-18.5,-63.125,2022,352,22.82
-18.5,-62.5,2022,352,24.08
-18.0,-63.75,2022,352,19.83
-18.0,-63.125,2022,352,23.2
-18.0,-62.5,2022,352,24.14
-17.5,-63.75,2022,352,23.04
-17.5,-63.125,2022,352,23.81
-17.5,-62.5,2022,352,24.1
-17.0,-63.75,2022,352,24.12
-17.0,-63.125,2022,352,24.1
-17.0,-62.5,2022,352,23.9
-16.5,-63.75,2022,352,24.14
-16.5,-63.125,2022,352,23.97
-16.5,-62.5,2022,352,23.35
-18.5,-63.75,2022,353,15.98
-18.5,-63.125,2022,353,20.83
-18.5,-62.5,2022,353,21.67
-18.0,-63.75,2022,353,17.11
-18.0,-63.125,2022,353,20.74
-18.0,-62.5,2022,353,21.8
-17.5,-63.75,2022,353,21.02
-17.5,-63.125,2022,353,21.59
-17.5,-62.5,2022,353,21.86
-17.0,-63.75,2022,353,22.47
-17.0,-63.125,2022,353,22.26
-17.0,-62.5,2022,353,22.58
-16.5,-63.75,2022,353,22.61
-16.5,-63.125,2022,353,22.92
-16.5,-62.5,2022,353,22.84
-18.5,-63.75,2022,354,17.15
-18.5,-63.125,2022,354,22.02
-18.5,-62.5,2022,354,22.79
-18.0,-63.75,2022,354,18.25
-18.0,-63.125,2022,354,21.99
-18.0,-62.5,2022,354,23.11
-17.5,-63.75,2022,354,22.01
-17.5,-63.125,2022,354,23.04
-17.5,-62.5,2022,354,23.25
-17.0,-63.75,2022,354,23.14
-17.0,-63.125,2022,354,23.29
-17.0,-62.5,2022,354,23.02
-16.5,-63.75,2022,354,22.71
-16.5,-63.125,2022,354,22.71
-16.5,-62.5,2022,354,22.54
-18.5,-63.75,2022,355,17.72
-18.5,-63.125,2022,355,22.87
-18.5,-62.5,2022,355,23.74
-18.0,-63.75,2022,355,19.17
-18.0,-63.125,2022,355,23.11
-18.0,-62.5,2022,355,24.05
-17.5,-63.75,2022,355,23.25
-17.5,-63.125,2022,355,24.4
-17.5,-62.5,2022,355,24.48
-17.0,-63.75,2022,355,24.8
-17.0,-63.125,2022,355,24.98
-17.0,-62.5,2022,355,24.65
-16.5,-63.75,2022,355,24.83
-16.5,-63.125,2022,355,24.6
-16.5,-62.5,2022,355,24.33
-18.5,-63.75,2022,356,18.5
-18.5,-63.125,2022,356,23.7
-18.5,-62.5,2022,356,24.65
-18.0,-63.75,2022,356,19.66
-18.0,-63.125,2022,356,23.83
-18.0,-62.5,2022,356,24.88
-17.5,-63.75,2022,356,23.75
-17.5,-63.125,2022,356,25.02
-17.5,-62.5,2022,356,25.31
-17.0,-63.75,2022,356,25.59
-17.0,-63.125,2022,356,25.68
-17.0,-62.5,2022,356,25.36
-16.5,-63.75,2022,356,25.75
-16.5,-63.125,2022,356,25.63
-16.5,-62.5,2022,356,24.98
-18.5,-63.75,2022,357,19.47
-18.5,-63.125,2022,357,24.34
-18.5,-62.5,2022,357,25.38
-18.0,-63.75,2022,357,20.63
-18.0,-63.125,2022,357,24.61
-18.0,-62.5,2022,357,25.61
-17.5,-63.75,2022,357,24.51
-17.5,-63.125,2022,357,25.54
-17.5,-62.5,2022,357,25.64
-17.0,-63.75,2022,357,25.71
-17.0,-63.125,2022,357,25.82
-17.0,-62.5,2022,357,25.43
-16.5,-63.75,2022,357,25.71
-16.5,-63.125,2022,357,25.68
-16.5,-62.5,2022,357,24.99
-18.5,-63.75,2022,358,19.74
-18.5,-63.125,2022,358,24.29
-18.5,-62.5,2022,358,24.83
-18.0,-63.75,2022,358,20.84
-18.0,-63.125,2022,358,24.36
-18.0,-62.5,2022,358,25.04
-17.5,-63.75,2022,358,24.39
-17.5,-63.125,2022,358,25.1
-17.5,-62.5,2022,358,25.09
-17.0,-63.75,2022,358,25.47
-17.0,-63.125,2022,358,25.39
-17.0,-62.5,2022,358,24.94
-16.5,-63.75,2022,358,25.48
-16.5,-63.125,2022,358,25.25
-16.5,-62.5,2022,358,24.55
-18.5,-63.75,2022,359,17.35
-18.5,-63.125,2022,359,22.26
-18.5,-62.5,2022,359,23.07
-18.0,-63.75,2022,359,18.47
-18.0,-63.125,2022,359,22.12
-18.0,-62.5,2022,359,23.3
-17.5,-63.75,2022,359,22.02
-17.5,-63.125,2022,359,23.02
-17.5,-62.5,2022,359,23.5
-17.0,-63.75,2022,359,23.32
-17.0,-63.125,2022,359,23.52
-17.0,-62.5,2022,359,23.52
-16.5,-63.75,2022,359,23.76
-16.5,-63.125,2022,359,23.64
-16.5,-62.5,2022,359,23.41
-18.5,-63.75,2022,360,17.97
-18.5,-63.125,2022,360,22.75
-18.5,-62.5,2022,360,23.48
-18.0,-63.75,2022,360,18.88
-18.0,-63.125,2022,360,22.54
-18.0,-62.5,2022,360,23.45
-17.5,-63.75,2022,360,22.32
-17.5,-63.125,2022,360,23.43
-17.5,-62.5,2022,360,23.7
-17.0,-63.75,2022,360,23.87
-17.0,-63.125,2022,360,24.13
-17.0,-62.5,2022,360,23.95
-16.5,-63.75,2022,360,24.18
-16.5,-63.125,2022,360,24.3
-16.5,-62.5,2022,360,23.71
-18.5,-63.75,2022,361,18.67
-18.5,-63.125,2022,361,23.61
-18.5,-62.5,2022,361,24.59
-18.0,-63.75,2022,361,19.71
-18.0,-63.125,2022,361,23.64
-18.0,-62.5,2022,361,24.65
-17.5,-63.75,2022,361,23.59
-17.5,-63.125,2022,361,24.6
-17.5,-62.5,2022,361,24.84
-17.0,-63.75,2022,361,24.96
-17.0,-63.125,2022,361,25.15
-17.0,-62.5,2022,361,24.97
-16.5,-63.75,2022,361,25.12
-16.5,-63.125,2022,361,25.28
-16.5,-62.5,2022,361,24.8
-18.5,-63.75,2022,362,19.07
-18.5,-63.125,2022,362,24.1
-18.5,-62.5,2022,362,24.92
-18.0,-63.75,2022,362,20.55
-18.0,-63.125,2022,362,24.09
-18.0,-62.5,2022,362,24.85
-17.5,-63.75,2022,362,24.01
-17.5,-63.125,2022,362,24.7
-17.5,-62.5,2022,362,24.95
-17.0,-63.75,2022,362,25.15
-17.0,-63.125,2022,362,25.15
-17.0,-62.5,2022,362,24.97
-16.5,-63.75,2022,362,25.29
-16.5,-63.125,2022,362,25.23
-16.5,-62.5,2022,362,24.5
-18.5,-63.75,2022,363,16.4
-18.5,-63.125,2022,363,21.26
-18.5,-62.5,2022,363,23.67
-18.0,-63.75,2022,363,18.28
-18.0,-63.125,2022,363,21.77
-18.0,-62.5,2022,363,23.83
-17.5,-63.75,2022,363,22.18
-17.5,-63.125,2022,363,23.01
-17.5,-62.5,2022,363,24.28
-17.0,-63.75,2022,363,23.54
-17.0,-63.125,2022,363,24.03
-17.0,-62.5,2022,363,24.58
-16.5,-63.75,2022,363,24.21
-16.5,-63.125,2022,363,24.77
-16.5,-62.5,2022,363,23.91
-18.5,-63.75,2022,364,17.76
-18.5,-63.125,2022,364,22.47
-18.5,-62.5,2022,364,22.89
-18.0,-63.75,2022,364,19.07
-18.0,-63.125,2022,364,22.88
-18.0,-62.5,2022,364,23.39
-17.5,-63.75,2022,364,23.1
-17.5,-63.125,2022,364,24.03
-17.5,-62.5,2022,364,23.88
-17.0,-63.75,2022,364,24.25
-17.0,-63.125,2022,364,24.25
-17.0,-62.5,2022,364,24.29
-16.5,-63.75,2022,364,24.63
-16.5,-63.125,2022,364,24.57
-16.5,-62.5,2022,364,24.29
-18.5,-63.75,2022,365,19.1
-18.5,-63.125,2022,365,24.05
-18.5,-62.5,2022,365,25.26
-18.0,-63.75,2022,365,20.16
-18.0,-63.125,2022,365,24.0
-18.0,-62.5,2022,365,25.17
-17.5,-63.75,2022,365,23.9
-17.5,-63.125,2022,365,24.76
-17.5,-62.5,2022,365,25.18
-17.0,-63.75,2022,365,25.1
-17.0,-63.125,2022,365,25.01
-17.0,-62.5,2022,365,24.95
-16.5,-63.75,2022,365,25.08
-16.5,-63.125,2022,365,24.87
-16.5,-62.5,2022,365,24.2
-18.5,-63.75,2023,1,19.36
-18.5,-63.125,2023,1,24.0
-18.5,-62.5,2023,1,24.93
-18.0,-63.75,2023,1,20.46
-18.0,-63.125,2023,1,24.14
-18.0,-62.5,2023,1,25.14
-17.5,-63.75,2023,1,24.07
-17.5,-63.125,2023,1,24.96
-17.5,-62.5,2023,1,25.22
-17.0,-63.75,2023,1,25.17
-17.0,-63.125,2023,1,25.24
-17.0,-62.5,2023,1,24.99
-16.5,-63.75,2023,1,25.21
-16.5,-63.125,2023,1,25.12
-16.5,-62.5,2023,1,24.45
-18.5,-63.75,2023,2,20.06
-18.5,-63.125,2023,2,24.28
-18.5,-62.5,2023,2,24.68
-18.0,-63.75,2023,2,20.75
-18.0,-63.125,2023,2,24.19
-18.0,-62.5,2023,2,24.8
-17.5,-63.75,2023,2,24.11
-17.5,-63.125,2023,2,24.83
-17.5,-62.5,2023,2,24.96
-17.0,-63.75,2023,2,25.29
-17.0,-63.125,2023,2,25.19
-17.0,-62.5,2023,2,24.95
-16.5,-63.75,2023,2,25.46
-16.5,-63.125,2023,2,25.22
-16.5,-62.5,2023,2,24.41
-18.5,-63.75,2023,3,19.64
-18.5,-63.125,2023,3,24.27
-18.5,-62.5,2023,3,24.72
-18.0,-63.75,2023,3,20.41
-18.0,-63.125,2023,3,24.02
-18.0,-62.5,2023,3,24.76
-17.5,-63.75,2023,3,23.6
-17.5,-63.125,2023,3,24.53
-17.5,-62.5,2023,3,24.8
-17.0,-63.75,2023,3,24.81
-17.0,-63.125,2023,3,24.87
-17.0,-62.5,2023,3,24.61
-16.5,-63.75,2023,3,24.89
-16.5,-63.125,2023,3,24.77
-16.5,-62.5,2023,3,23.99
-18.5,-63.75,2023,4,14.58
-18.5,-63.125,2023,4,19.36
-18.5,-62.5,2023,4,19.77
-18.0,-63.75,2023,4,16.08
-18.0,-63.125,2023,4,19.82
-18.0,-62.5,2023,4,20.3
-17.5,-63.75,2023,4,20.5
-17.5,-63.125,2023,4,20.94
-17.5,-62.5,2023,4,20.63
-17.0,-63.75,2023,4,21.99
-17.0,-63.125,2023,4,21.44
-17.0,-62.5,2023,4,20.71
-16.5,-63.75,2023,4,22.18
-16.5,-63.125,2023,4,21.66
-16.5,-62.5,2023,4,20.52
-18.5,-63.75,2023,5,14.34
-18.5,-63.125,2023,5,19.24
-18.5,-62.5,2023,5,19.96
-18.0,-63.75,2023,5,15.57
-18.0,-63.125,2023,5,19.22
-18.0,-62.5,2023,5,19.93
-17.5,-63.75,2023,5,19.39
-17.5,-63.125,2023,5,20.11
-17.5,-62.5,2023,5,20.02
-17.0,-63.75,2023,5,20.75
-17.0,-63.125,2023,5,20.47
-17.0,-62.5,2023,5,20.31
-16.5,-63.75,2023,5,20.67
-16.5,-63.125,2023,5,19.99
-16.5,-62.5,2023,5,19.74
-18.5,-63.75,2023,6,16.05
-18.5,-63.125,2023,6,21.13
-18.5,-62.5,2023,6,21.7
-18.0,-63.75,2023,6,17.19
-18.0,-63.125,2023,6,21.07
-18.0,-62.5,2023,6,21.81
-17.5,-63.75,2023,6,21.07
-17.5,-63.125,2023,6,22.0
-17.5,-62.5,2023,6,21.94
-17.0,-63.75,2023,6,22.73
-17.0,-63.125,2023,6,22.51
-17.0,-62.5,2023,6,22.0
-16.5,-63.75,2023,6,22.75
-16.5,-63.125,2023,6,22.4
-16.5,-62.5,2023,6,21.58
-18.5,-63.75,2023,7,17.6
-18.5,-63.125,2023,7,22.35
-18.5,-62.5,2023,7,22.59
-18.0,-63.75,2023,7,18.7
-18.0,-63.125,2023,7,22.24
-18.0,-62.5,2023,7,22.8
-17.5,-63.75,2023,7,22.51
-17.5,-63.125,2023,7,23.19
-17.5,-62.5,2023,7,23.08
-17.0,-63.75,2023,7,23.75
-17.0,-63.125,2023,7,23.37
-17.0,-62.5,2023,7,22.98
-16.5,-63.75,2023,7,23.75
-16.5,-63.125,2023,7,23.27
