-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
-17.5,-62.5,2022,324,0.01
-17.0,-63.75,2022,324,0.09
-17.0,-63.125,2022,324,0.02
-17.0,-62.5,2022,324,0.02
-16.5,-63.75,2022,324,0.14
-16.5,-63.125,2022,324,0.07
-16.5,-62.5,2022,324,0.07
-18.5,-63.75,2022,325,0.35
-18.5,-63.125,2022,325,0.43
-18.5,-62.5,2022,325,0.66
-18.0,-63.75,2022,325,0.93
-18.0,-63.125,2022,325,0.5
-18.0,-62.5,2022,325,0.61
-17.5,-63.75,2022,325,0.86
-17.5,-63.125,2022,325,0.89
-17.5,-62.5,2022,325,1.17
-17.0,-63.75,2022,325,2.42
-17.0,-63.125,2022,325,2.01
-17.0,-62.5,2022,325,2.52
-16.5,-63.75,2022,325,8.03
-16.5,-63.125,2022,325,3.96
-16.5,-62.5,2022,325,4.01
-18.5,-63.75,2022,326,0.19
-18.5,-63.125,2022,326,0.12
-18.5,-62.5,2022,326,0.19
-18.0,-63.75,2022,326,0.22
-18.0,-63.125,2022,326,0.21
-18.0,-62.5,2022,326,0.34
-17.5,-63.75,2022,326,0.18
-17.5,-63.125,2022,326,0.27
-17.5,-62.5,2022,326,0.54
-17.0,-63.75,2022,326,0.36
-17.0,-63.125,2022,326,0.41
-17.0,-62.5,2022,326,0.75
-16.5,-63.75,2022,326,0.53
-16.5,-63.125,2022,326,0.83
-16.5,-62.5,2022,326,0.79
-18.5,-63.75,2022,327,0.11
-18.5,-63.125,2022,327,0.02
-18.5,-62.5,2022,327,0.01
-18.0,-63.75,2022,327,0.05
-18.0,-63.125,2022,327,0.01
-18.0,-62.5,2022,327,0.0
-17.5,-63.75,2022,327,0.01
-17.5,-63.125,2022,327,0.0
-17.5,-62.5,2022,327,0.0
-17.0,-63.75,2022,327,0.03
-17.0,-63.125,2022,327,0.0
-17.0,-62.5,2022,327,0.0
-16.5,-63.75,2022,327,0.01
-16.5,-63.125,2022,327,0.0
-16.5,-62.5,2022,327,0.0
-18.5,-63.75,2022,328,0.01
-18.5,-63.125,2022,328,0.0
-18.5,-62.5,2022,328,0.0
-18.0,-63.75,2022,328,0.0
-18.0,-63.125,2022,328,0.0
-18.0,-62.5,2022,328,0.0
-17.5,-63.75,2022,328,0.0
-17.5,-63.125,2022,328,0.0
-17.5,-62.5,2022,328,0.0
-17.0,-63.75,2022,328,0.0
-17.0,-63.125,2022,328,0.0
-17.0,-62.5,2022,328,0.0
-16.5,-63.75,2022,328,0.0
-16.5,-63.125,2022,328,0.0
-16.5,-62.5,2022,328,0.0
-18.5,-63.75,2022,329,0.0
-18.5,-63.125,2022,329,0.0
-18.5,-62.5,2022,329,0.0
-18.0,-63.75,2022,329,0.0
-18.0,-63.125,2022,329,0.0
-18.0,-62.5,2022,329,0.0
-17.5,-63.75,2022,329,0.0
-17.5,-63.125,2022,329,0.0
-17.5,-62.5,2022,329,0.0
-17.0,-63.75,2022,329,0.0
-17.0,-63.125,2022,329,0.0
-17.0,-62.5,2022,329,0.0
-16.5,-63.75,2022,329,0.0
-16.5,-63.125,2022,329,0.0
-16.5,-62.5,2022,329,0.0
-18.5,-63.75,2022,330,0.0
-18.5,-63.125,2022,330,0.0
-18.5,-62.5,2022,330,0.0
-18.0,-63.75,2022,330,0.0
-18.0,-63.125,2022,330,0.0
-18.0,-62.5,2022,330,0.0
-17.5,-63.75,2022,330,0.0
-17.5,-63.125,2022,330,0.0
-17.5,-62.5,2022,330,0.0
-17.0,-63.75,2022,330,0.0
-17.0,-63.125,2022,330,0.0
-17.0,-62.5,2022,330,0.0
-16.5,-63.75,2022,330,0.0
-16.5,-63.125,2022,330,0.0
-16.5,-62.5,2022,330,0.0
-18.5,-63.75,2022,331,0.0
-18.5,-63.125,2022,331,0.0
-18.5,-62.5,2022,331,0.0
-18.0,-63.75,2022,331,0.0
-18.0,-63.125,2022,331,0.0
-18.0,-62.5,2022,331,0.0
-17.5,-63.75,2022,331,0.0
-17.5,-63.125,2022,331,0.0
-17.5,-62.5,2022,331,0.0
-17.0,-63.75,2022,331,0.0
-17.0,-63.125,2022,331,0.0
-17.0,-62.5,2022,331,0.0
-16.5,-63.75,2022,331,0.0
-16.5,-63.125,2022,331,0.0
-16.5,-62.5,2022,331,0.0
-18.5,-63.75,2022,332,0.01
-18.5,-63.125,2022,332,0.0
-18.5,-62.5,2022,332,0.0
-18.0,-63.75,2022,332,0.01
-18.0,-63.125,2022,332,0.0
-18.0,-62.5,2022,332,0.0
-17.5,-63.75,2022,332,0.0
-17.5,-63.125,2022,332,0.0
-17.5,-62.5,2022,332,0.0
-17.0,-63.75,2022,332,0.0
-17.0,-63.125,2022,332,0.0
-17.0,-62.5,2022,332,0.0
-16.5,-63.75,2022,332,0.0
-16.5,-63.125,2022,332,0.0
-16.5,-62.5,2022,332,0.0
-18.5,-63.75,2022,333,4.98
-18.5,-63.125,2022,333,0.97
-18.5,-62.5,2022,333,0.63
-18.0,-63.75,2022,333,2.23
-18.0,-63.125,2022,333,0.69
-18.0,-62.5,2022,333,0.24
-17.5,-63.75,2022,333,1.41
-17.5,-63.125,2022,333,0.42
-17.5,-62.5,2022,333,0.31
-17.0,-63.75,2022,333,0.67
-17.0,-63.125,2022,333,0.68
-17.0,-62.5,2022,333,0.69
-16.5,-63.75,2022,333,0.64
-16.5,-63.125,2022,333,1.16
-16.5,-62.5,2022,333,1.22
-18.5,-63.75,2022,334,2.93
-18.5,-63.125,2022,334,3.05
-18.5,-62.5,2022,334,3.16
-18.0,-63.75,2022,334,3.25
-18.0,-63.125,2022,334,2.15
-18.0,-62.5,2022,334,2.29
-17.5,-63.75,2022,334,2.02
-17.5,-63.125,2022,334,2.94
-17.5,-62.5,2022,334,3.8
-17.0,-63.75,2022,334,2.93
-17.0,-63.125,2022,334,5.25
-17.0,-62.5,2022,334,7.51
-16.5,-63.75,2022,334,4.15
-16.5,-63.125,2022,334,11.42
-16.5,-62.5,2022,334,11.59
-18.5,-63.75,2022,335,9.76
-18.5,-63.125,2022,335,17.69
-18.5,-62.5,2022,335,18.24
-18.0,-63.75,2022,335,10.4
-18.0,-63.125,2022,335,16.08
-18.0,-62.5,2022,335,18.14
-17.5,-63.75,2022,335,12.49
-17.5,-63.125,2022,335,16.55
-17.5,-62.5,2022,335,15.29
-17.0,-63.75,2022,335,11.02
-17.0,-63.125,2022,335,13.65
-17.0,-62.5,2022,335,11.59
-16.5,-63.75,2022,335,10.75
-16.5,-63.125,2022,335,9.51
-16.5,-62.5,2022,335,8.92
-18.5,-63.75,2022,336,0.92
-18.5,-63.125,2022,336,0.82
-18.5,-62.5,2022,336,0.62
-18.0,-63.75,2022,336,1.87
-18.0,-63.125,2022,336,2.53
-18.0,-62.5,2022,336,1.75
-17.5,-63.75,2022,336,3.62
-17.5,-63.125,2022,336,2.71
-17.5,-62.5,2022,336,4.3
-17.0,-63.75,2022,336,5.13
-17.0,-63.125,2022,336,3.65
-17.0,-62.5,2022,336,4.31
-16.5,-63.75,2022,336,2.94
-16.5,-63.125,2022,336,1.2
-16.5,-62.5,2022,336,1.4
-18.5,-63.75,2022,337,0.0
-18.5,-63.125,2022,337,0.0
-18.5,-62.5,2022,337,0.0
-18.0,-63.75,2022,337,0.0
-18.0,-63.125,2022,337,0.0
-18.0,-62.5,2022,337,0.0
-17.5,-63.75,2022,337,0.0
-17.5,-63.125,2022,337,0.0
-17.5,-62.5,2022,337,0.0
-17.0,-63.75,2022,337,0.0
-17.0,-63.125,2022,337,0.0
-17.0,-62.5,2022,337,0.0
-16.5,-63.75,2022,337,0.0
-16.5,-63.125,2022,337,0.0
-16.5,-62.5,2022,337,0.0
-18.5,-63.75,2022,338,0.04
-18.5,-63.125,2022,338,0.0
-18.5,-62.5,2022,338,0.0
-18.0,-63.75,2022,338,0.05
-18.0,-63.125,2022,338,0.0
-18.0,-62.5,2022,338,0.0
-17.5,-63.75,2022,338,0.1
-17.5,-63.125,2022,338,0.0
-17.5,-62.5,2022,338,0.0
-17.0,-63.75,2022,338,0.08
-17.0,-63.125,2022,338,0.0
-17.0,-62.5,2022,338,0.0
-16.5,-63.75,2022,338,0.04
-16.5,-63.125,2022,338,0.0
-16.5,-62.5,2022,338,0.0
-18.5,-63.75,2022,339,0.03
-18.5,-63.125,2022,339,0.0
-18.5,-62.5,2022,339,0.0
-18.0,-63.75,2022,339,0.03
-18.0,-63.125,2022,339,0.0
-18.0,-62.5,2022,339,0.0
-17.5,-63.75,2022,339,0.1
-17.5,-63.125,2022,339,0.02
-17.5,-62.5,2022,339,0.04
-17.0,-63.75,2022,339,0.62
-17.0,-63.125,2022,339,0.24
-17.0,-62.5,2022,339,0.19
-16.5,-63.75,2022,339,1.74
-16.5,-63.125,2022,339,0.5
-16.5,-62.5,2022,339,0.57
-18.5,-63.75,2022,340,2.25
-18.5,-63.125,2022,340,1.03
-18.5,-62.5,2022,340,0.99
-18.0,-63.75,2022,340,2.49
-18.0,-63.125,2022,340,1.14
-18.0,-62.5,2022,340,0.84
-17.5,-63.75,2022,340,2.12
-17.5,-63.125,2022,340,1.32
-17.5,-62.5,2022,340,1.36
-17.0,-63.75,2022,340,3.95
-17.0,-63.125,2022,340,2.63
-17.0,-62.5,2022,340,3.49
-16.5,-63.75,2022,340,8.16
-16.5,-63.125,2022,340,6.05
-16.5,-62.5,2022,340,6.41
-18.5,-63.75,2022,341,14.69
-18.5,-63.125,2022,341,4.62
-18.5,-62.5,2022,341,4.08
-18.0,-63.75,2022,341,13.26
-18.0,-63.125,2022,341,3.31
-18.0,-62.5,2022,341,1.6
-17.5,-63.75,2022,341,7.2
-17.5,-63.125,2022,341,1.33
-17.5,-62.5,2022,341,0.55
-17.0,-63.75,2022,341,2.86
-17.0,-63.125,2022,341,0.52
-17.0,-62.5,2022,341,0.5
-16.5,-63.75,2022,341,1.03
-16.5,-63.125,2022,341,0.55
-16.5,-62.5,2022,341,0.62
-18.5,-63.75,2022,342,1.53
-18.5,-63.125,2022,342,0.26
-18.5,-62.5,2022,342,0.06
-18.0,-63.75,2022,342,0.76
-18.0,-63.125,2022,342,0.29
-18.0,-62.5,2022,342,0.18
-17.5,-63.75,2022,342,0.42
-17.5,-63.125,2022,342,0.18
-17.5,-62.5,2022,342,0.05
-17.0,-63.75,2022,342,0.29
-17.0,-63.125,2022,342,0.06
-17.0,-62.5,2022,342,0.01
-16.5,-63.75,2022,342,0.12
-16.5,-63.125,2022,342,0.01
-16.5,-62.5,2022,342,0.01
-18.5,-63.75,2022,343,0.11
-18.5,-63.125,2022,343,0.0
-18.5,-62.5,2022,343,0.0
-18.0,-63.75,2022,343,0.02
-18.0,-63.125,2022,343,0.0
-18.0,-62.5,2022,343,0.0
-17.5,-63.75,2022,343,0.0
-17.5,-63.125,2022,343,0.0
-17.5,-62.5,2022,343,0.0
-17.0,-63.75,2022,343,0.0
-17.0,-63.125,2022,343,0.0
-17.0,-62.5,2022,343,0.0
-16.5,-63.75,2022,343,0.0
-16.5,-63.125,2022,343,0.0
-16.5,-62.5,2022,343,0.0
-18.5,-63.75,2022,344,5.39
-18.5,-63.125,2022,344,2.79
-18.5,-62.5,2022,344,2.5
-18.0,-63.75,2022,344,6.42
-18.0,-63.125,2022,344,3.43
-18.0,-62.5,2022,344,3.3
-17.5,-63.75,2022,344,2.71
-17.5,-63.125,2022,344,3.06
-17.5,-62.5,2022,344,3.39
-17.0,-63.75,2022,344,1.54
-17.0,-63.125,2022,344,2.58
-17.0,-62.5,2022,344,3.93
-16.5,-63.75,2022,344,1.45
-16.5,-63.125,2022,344,3.4
-16.5,-62.5,2022,344,3.75
-18.5,-63.75,2022,345,39.79
-18.5,-63.125,2022,345,37.78
-18.5,-62.5,2022,345,40.19
-18.0,-63.75,2022,345,30.77
-18.0,-63.125,2022,345,30.86
-18.0,-62.5,2022,345,31.98
-17.5,-63.75,2022,345,27.31
-17.5,-63.125,2022,345,22.87
-17.5,-62.5,2022,345,23.18
-17.0,-63.75,2022,345,23.85
-17.0,-63.125,2022,345,16.88
-17.0,-62.5,2022,345,15.19
-16.5,-63.75,2022,345,22.51
-16.5,-63.125,2022,345,11.57
-16.5,-62.5,2022,345,11.34
-18.5,-63.75,2022,346,3.89
-18.5,-63.125,2022,346,1.81
-18.5,-62.5,2022,346,1.34
-18.0,-63.75,2022,346,6.85
-18.0,-63.125,2022,346,2.66
-18.0,-62.5,2022,346,2.33
-17.5,-63.75,2022,346,4.81
-17.5,-63.125,2022,346,2.75
-17.5,-62.5,2022,346,2.78
-17.0,-63.75,2022,346,3.11
-17.0,-63.125,2022,346,2.55
-17.0,-62.5,2022,346,3.75
-16.5,-63.75,2022,346,5.06
-16.5,-63.125,2022,346,4.24
-16.5,-62.5,2022,346,4.55
-18.5,-63.75,2022,347,8.95
-18.5,-63.125,2022,347,3.23
-18.5,-62.5,2022,347,2.82
-18.0,-63.75,2022,347,5.67
-18.0,-63.125,2022,347,2.15
-18.0,-62.5,2022,347,1.19
-17.5,-63.75,2022,347,2.3
-17.5,-63.125,2022,347,1.2
-17.5,-62.5,2022,347,0.93
-17.0,-63.75,2022,347,2.39
-17.0,-63.125,2022,347,2.08
-17.0,-62.5,2022,347,1.38
-16.5,-63.75,2022,347,4.75
-16.5,-63.125,2022,347,2.23
-16.5,-62.5,2022,347,2.46
-18.5,-63.75,2022,348,1.59
-18.5,-63.125,2022,348,0.82
-18.5,-62.5,2022,348,0.77
-18.0,-63.75,2022,348,2.52
-18.0,-63.125,2022,348,0.9
-18.0,-62.5,2022,348,0.54
-17.5,-63.75,2022,348,2.84
-17.5,-63.125,2022,348,1.47
-17.5,-62.5,2022,348,1.38
-17.0,-63.75,2022,348,4.38
-17.0,-63.125,2022,348,3.25
-17.0,-62.5,2022,348,4.37
-16.5,-63.75,2022,348,7.85
-16.5,-63.125,2022,348,7.83
-16.5,-62.5,2022,348,7.45
-18.5,-63.75,2022,349,1.17
-18.5,-63.125,2022,349,3.13
-18.5,-62.5,2022,349,2.88
-18.0,-63.75,2022,349,2.61
-18.0,-63.125,2022,349,5.31
-18.0,-62.5,2022,349,6.08
-17.5,-63.75,2022,349,3.98
-17.5,-63.125,2022,349,6.26
-17.5,-62.5,2022,349,6.63
-17.0,-63.75,2022,349,2.89
-17.0,-63.125,2022,349,3.7
-17.0,-62.5,2022,349,5.15
-16.5,-63.75,2022,349,1.65
-16.5,-63.125,2022,349,2.5
-16.5,-62.5,2022,349,3.4
-18.5,-63.75,2022,350,1.92
-18.5,-63.125,2022,350,2.77
-18.5,-62.5,2022,350,3.47
-18.0,-63.75,2022,350,1.9
-18.0,-63.125,2022,350,2.05
-18.0,-62.5,2022,350,1.86
-17.5,-63.75,2022,350,1.93
-17.5,-63.125,2022,350,1.52
-17.5,-62.5,2022,350,1.52
-17.0,-63.75,2022,350,2.86
-17.0,-63.125,2022,350,3.12
-17.0,-62.5,2022,350,2.3
-16.5,-63.75,2022,350,3.07
-16.5,-63.125,2022,350,3.55
-16.5,-62.5,2022,350,3.33
-18.5,-63.75,2022,351,19.57
-18.5,-63.125,2022,351,20.83
-18.5,-62.5,2022,351,17.39
-18.0,-63.75,2022,351,28.51
-18.0,-63.125,2022,351,28.59
-18.0,-62.5,2022,351,31.12
-17.5,-63.75,2022,351,27.38
-17.5,-63.125,2022,351,29.06
-17.5,-62.5,2022,351,29.63
-17.0,-63.75,2022,351,25.0
-17.0,-63.125,2022,351,22.73
-17.0,-62.5,2022,351,19.19
-16.5,-63.75,2022,351,16.67
-16.5,-63.125,2022,351,8.28
-16.5,-62.5,2022,351,7.43
-18.5,-63.75,2022,352,29.75
-18.5,-63.125,2022,352,35.25
-18.5,-62.5,2022,352,41.22
-18.0,-63.75,2022,352,33.32
-18.0,-63.125,2022,352,36.54
-18.0,-62.5,2022,352,34.43
-17.5,-63.75,2022,352,34.11
-17.5,-63.125,2022,352,30.95
-17.5,-62.5,2022,352,26.32
-17.0,-63.75,2022,352,26.58
-17.0,-63.125,2022,352,23.0
-17.0,-62.5,2022,352,20.36
-16.5,-63.75,2022,352,21.54
-16.5,-63.125,2022,352,17.53
-16.5,-62.5,2022,352,16.88
-18.5,-63.75,2022,353,0.93
-18.5,-63.125,2022,353,1.12
-18.5,-62.5,2022,353,1.44
-18.0,-63.75,2022,353,0.92
-18.0,-63.125,2022,353,1.44
-18.0,-62.5,2022,353,1.35
-17.5,-63.75,2022,353,2.85
-17.5,-63.125,2022,353,2.86
-17.5,-62.5,2022,353,3.36
-17.0,-63.75,2022,353,15.06
-17.0,-63.125,2022,353,10.8
-17.0,-62.5,2022,353,9.53
-16.5,-63.75,2022,353,35.96
-16.5,-63.125,2022,353,19.33
-16.5,-62.5,2022,353,18.45
-18.5,-63.75,2022,354,0.01
-18.5,-63.125,2022,354,0.0
-18.5,-62.5,2022,354,0.0
-18.0,-63.75,2022,354,0.01
-18.0,-63.125,2022,354,0.06
-18.0,-62.5,2022,354,0.02
-17.5,-63.75,2022,354,0.03
-17.5,-63.125,2022,354,0.16
-17.5,-62.5,2022,354,0.17
-17.0,-63.75,2022,354,0.08
-17.0,-63.125,2022,354,0.17
-17.0,-62.5,2022,354,0.41
-16.5,-63.75,2022,354,0.2
-16.5,-63.125,2022,354,0.24
-16.5,-62.5,2022,354,0.35
-18.5,-63.75,2022,355,0.32
-18.5,-63.125,2022,355,0.14
-18.5,-62.5,2022,355,0.14
-18.0,-63.75,2022,355,0.78
-18.0,-63.125,2022,355,0.33
-18.0,-62.5,2022,355,0.24
-17.5,-63.75,2022,355,1.33
-17.5,-63.125,2022,355,1.17
-17.5,-62.5,2022,355,1.11
-17.0,-63.75,2022,355,2.02
-17.0,-63.125,2022,355,3.19
-17.0,-62.5,2022,355,3.57
-16.5,-63.75,2022,355,2.59
-16.5,-63.125,2022,355,6.55
-16.5,-62.5,2022,355,6.03
-18.5,-63.75,2022,356,0.36
-18.5,-63.125,2022,356,1.41
-18.5,-62.5,2022,356,1.28
-18.0,-63.75,2022,356,0.58
-18.0,-63.125,2022,356,2.32
-18.0,-62.5,2022,356,2.43
-17.5,-63.75,2022,356,1.39
-17.5,-63.125,2022,356,3.41
-17.5,-62.5,2022,356,3.73
-17.0,-63.75,2022,356,2.3
-17.0,-63.125,2022,356,3.91
-17.0,-62.5,2022,356,3.92
-16.5,-63.75,2022,356,1.88
-16.5,-63.125,2022,356,3.24
-16.5,-62.5,2022,356,3.24
-18.5,-63.75,2022,357,4.69
-18.5,-63.125,2022,357,5.07
-18.5,-62.5,2022,357,5.09
-18.0,-63.75,2022,357,8.02
-18.0,-63.125,2022,357,8.67
-18.0,-62.5,2022,357,8.37
-17.5,-63.75,2022,357,9.82
-17.5,-63.125,2022,357,9.73
-17.5,-62.5,2022,357,8.59
-17.0,-63.75,2022,357,8.06
-17.0,-63.125,2022,357,7.55
-17.0,-62.5,2022,357,6.06
-16.5,-63.75,2022,357,3.74
-16.5,-63.125,2022,357,2.7
-16.5,-62.5,2022,357,2.62
-18.5,-63.75,2022,358,15.64
-18.5,-63.125,2022,358,23.81
-18.5,-62.5,2022,358,24.8
-18.0,-63.75,2022,358,20.16
-18.0,-63.125,2022,358,26.97
-18.0,-62.5,2022,358,27.84
-17.5,-63.75,2022,358,22.55
-17.5,-63.125,2022,358,25.92
-17.5,-62.5,2022,358,24.37
-17.0,-63.75,2022,358,16.64
-17.0,-63.125,2022,358,17.81
-17.0,-62.5,2022,358,16.34
-16.5,-63.75,2022,358,9.57
-16.5,-63.125,2022,358,10.38
-16.5,-62.5,2022,358,10.5
-18.5,-63.75,2022,359,0.03
-18.5,-63.125,2022,359,0.81
-18.5,-62.5,2022,359,0.84
-18.0,-63.75,2022,359,0.12
-18.0,-63.125,2022,359,1.41
-18.0,-62.5,2022,359,1.77
-17.5,-63.75,2022,359,1.23
-17.5,-63.125,2022,359,3.49
-17.5,-62.5,2022,359,5.29
-17.0,-63.75,2022,359,9.18
-17.0,-63.125,2022,359,11.49
-17.0,-62.5,2022,359,13.15
-16.5,-63.75,2022,359,19.1
-16.5,-63.125,2022,359,19.76
-16.5,-62.5,2022,359,19.51
-18.5,-63.75,2022,360,0.04
-18.5,-63.125,2022,360,0.08
-18.5,-62.5,2022,360,0.04
-18.0,-63.75,2022,360,0.0
-18.0,-63.125,2022,360,0.0
-18.0,-62.5,2022,360,0.0
-17.5,-63.75,2022,360,0.0
-17.5,-63.125,2022,360,0.0
-17.5,-62.5,2022,360,0.0
-17.0,-63.75,2022,360,0.0
-17.0,-63.125,2022,360,0.0
-17.0,-62.5,2022,360,0.0
-16.5,-63.75,2022,360,0.0
-16.5,-63.125,2022,360,0.0
-16.5,-62.5,2022,360,0.0
-18.5,-63.75,2022,361,0.02
-18.5,-63.125,2022,361,0.03
-18.5,-62.5,2022,361,0.03
-18.0,-63.75,2022,361,0.04
-18.0,-63.125,2022,361,0.03
-18.0,-62.5,2022,361,0.03
-17.5,-63.75,2022,361,0.08
-17.5,-63.125,2022,361,0.02
-17.5,-62.5,2022,361,0.01
-17.0,-63.75,2022,361,0.16
-17.0,-63.125,2022,361,0.0
-17.0,-62.5,2022,361,0.0
-16.5,-63.75,2022,361,0.27
-16.5,-63.125,2022,361,0.0
-16.5,-62.5,2022,361,0.0
-18.5,-63.75,2022,362,0.16
-18.5,-63.125,2022,362,0.16
-18.5,-62.5,2022,362,0.14
-18.0,-63.75,2022,362,0.19
-18.0,-63.125,2022,362,0.61
-18.0,-62.5,2022,362,0.48
-17.5,-63.75,2022,362,0.44
-17.5,-63.125,2022,362,1.76
-17.5,-62.5,2022,362,2.44
-17.0,-63.75,2022,362,1.46
-17.0,-63.125,2022,362,3.71
-17.0,-62.5,2022,362,6.78
-16.5,-63.75,2022,362,2.7
-16.5,-63.125,2022,362,9.94
-16.5,-62.5,2022,362,12.26
-18.5,-63.75,2022,363,0.08
-18.5,-63.125,2022,363,0.22
-18.5,-62.5,2022,363,0.12
-18.0,-63.75,2022,363,0.26
-18.0,-63.125,2022,363,1.46
-18.0,-62.5,2022,363,1.13
-17.5,-63.75,2022,363,1.03
-17.5,-63.125,2022,363,4.48
-17.5,-62.5,2022,363,5.53
-17.0,-63.75,2022,363,4.6
-17.0,-63.125,2022,363,9.31
-17.0,-62.5,2022,363,13.44
-16.5,-63.75,2022,363,9.72
-16.5,-63.125,2022,363,19.36
-16.5,-62.5,2022,363,20.38
-18.5,-63.75,2022,364,0.01
-18.5,-63.125,2022,364,0.0
-18.5,-62.5,2022,364,0.0
-18.0,-63.75,2022,364,0.02
-18.0,-63.125,2022,364,0.06
-18.0,-62.5,2022,364,0.05
-17.5,-63.75,2022,364,0.18
-17.5,-63.125,2022,364,0.47
-17.5,-62.5,2022,364,0.52
-17.0,-63.75,2022,364,0.78
-17.0,-63.125,2022,364,1.49
-17.0,-62.5,2022,364,2.15
-16.5,-63.75,2022,364,1.24
-16.5,-63.125,2022,364,3.34
-16.5,-62.5,2022,364,3.85
-18.5,-63.75,2022,365,0.11
-18.5,-63.125,2022,365,0.6
-18.5,-62.5,2022,365,0.37
-18.0,-63.75,2022,365,0.42
-18.0,-63.125,2022,365,3.04
-18.0,-62.5,2022,365,2.83
-17.5,-63.75,2022,365,1.87
-17.5,-63.125,2022,365,8.07
-17.5,-62.5,2022,365,11.17
-17.0,-63.75,2022,365,7.38
-17.0,-63.125,2022,365,16.58
-17.0,-62.5,2022,365,25.35
-16.5,-63.75,2022,365,14.57
-16.5,-63.125,2022,365,35.62
-16.5,-62.5,2022,365,39.16
-18.5,-63.75,2023,1,0.0
-18.5,-63.125,2023,1,0.02
-18.5,-62.5,2023,1,0.03
-18.0,-63.75,2023,1,0.01
-18.0,-63.125,2023,1,0.12
-18.0,-62.5,2023,1,0.18
-17.5,-63.75,2023,1,0.06
-17.5,-63.125,2023,1,0.48
-17.5,-62.5,2023,1,0.76
-17.0,-63.75,2023,1,0.29
-17.0,-63.125,2023,1,1.29
-17.0,-62.5,2023,1,2.04
-16.5,-63.75,2023,1,0.48
-16.5,-63.125,2023,1,4.01
-16.5,-62.5,2023,1,4.24
-18.5,-63.75,2023,2,5.99
-18.5,-63.125,2023,2,6.05
-18.5,-62.5,2023,2,6.76
-18.0,-63.75,2023,2,7.37
-18.0,-63.125,2023,2,6.69
-18.0,-62.5,2023,2,7.34
-17.5,-63.75,2023,2,5.58
-17.5,-63.125,2023,2,6.42
-17.5,-62.5,2023,2,7.17
-17.0,-63.75,2023,2,6.41
-17.0,-63.125,2023,2,6.28
-17.0,-62.5,2023,2,6.3
-16.5,-63.75,2023,2,8.18
-16.5,-63.125,2023,2,5.41
-16.5,-62.5,2023,2,5.66
-18.5,-63.75,2023,3,6.25
-18.5,-63.125,2023,3,3.46
-18.5,-62.5,2023,3,3.36
-18.0,-63.75,2023,3,6.73
-18.0,-63.125,2023,3,5.22
-18.0,-62.5,2023,3,4.8
-17.5,-63.75,2023,3,7.69
-17.5,-63.125,2023,3,7.05
-17.5,-62.5,2023,3,6.36
-17.0,-63.75,2023,3,7.55
-17.0,-63.125,2023,3,8.64
-17.0,-62.5,2023,3,8.63
-16.5,-63.75,2023,3,9.81
-16.5,-63.125,2023,3,12.04
-16.5,-62.5,2023,3,12.86
-18.5,-63.75,2023,4,9.52
-18.5,-63.125,2023,4,21.07
-18.5,-62.5,2023,4,22.28
-18.0,-63.75,2023,4,14.9
-18.0,-63.125,2023,4,27.34
-18.0,-62.5,2023,4,30.48
-17.5,-63.75,2023,4,26.18
-17.5,-63.125,2023,4,34.88
-17.5,-62.5,2023,4,37.83
-17.0,-63.75,2023,4,37.82
-17.0,-63.125,2023,4,42.03
-17.0,-62.5,2023,4,40.83
-16.5,-63.75,2023,4,45.46
-16.5,-63.125,2023,4,40.84
-16.5,-62.5,2023,4,39.17
-18.5,-63.75,2023,5,0.0
-18.5,-63.125,2023,5,0.0
-18.5,-62.5,2023,5,0.0
-18.0,-63.75,2023,5,0.0
-18.0,-63.125,2023,5,0.0
-18.0,-62.5,2023,5,0.0
-17.5,-63.75,2023,5,0.0
-17.5,-63.125,2023,5,0.0
-17.5,-62.5,2023,5,0.01
-17.0,-63.75,2023,5,0.01
-17.0,-63.125,2023,5,0.0
-17.0,-62.5,2023,5,0.01
-16.5,-63.75,2023,5,0.01
-16.5,-63.125,2023,5,0.0
-16.5,-62.5,2023,5,0.0
-18.5,-63.75,2023,6,0.0
-18.5,-63.125,2023,6,0.0
-18.5,-62.5,2023,6,0.0
-18.0,-63.75,2023,6,0.0
-18.0,-63.125,2023,6,0.0
-18.0,-62.5,2023,6,0.0
-17.5,-63.75,2023,6,0.0
-17.5,-63.125,2023,6,0.0
-17.5,-62.5,2023,6,0.0
-17.0,-63.75,2023,6,0.01
-17.0,-63.125,2023,6,0.0
-17.0,-62.5,2023,6,0.0
-16.5,-63.75,2023,6,0.0
-16.5,-63.125,2023,6,0.0
-16.5,-62.5,2023,6,0.0
-18.5,-63.75,2023,7,0.0
-18.5,-63.125,2023,7,0.0
-18.5,-62.5,2023,7,0.0
-18.0,-63.75,2023,7,0.0
-18.0,-63.125,2023,7,0.0
-18.0,-62.5,2023,7,0.0
-17.5,-63.75,2023,7,0.0
-17.5,-63.125,2023,7,0.0
-17.5,-62.5,2023,7,0.0
-17.0,-63.75,2023,7,0.01
-17.0,-63.125,2023,7,0.0
-17.0,-62.5,2023,7,0.0
-16.5,-63.75,2023,7,0.0
