-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2022 through 10/03/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
-17.5,-63.5,2023,30,14.36
-17.5,-62.5,2023,30,18.61
-16.5,-63.5,2023,30,13.24
-16.5,-62.5,2023,30,16.54
-18.5,-63.5,2023,31,10.0
-18.5,-62.5,2023,31,14.52
-17.5,-63.5,2023,31,13.85
-17.5,-62.5,2023,31,17.76
-16.5,-63.5,2023,31,17.85
-16.5,-62.5,2023,31,19.4
-18.5,-63.5,2023,32,23.26
-18.5,-62.5,2023,32,16.79
-17.5,-63.5,2023,32,19.83
-17.5,-62.5,2023,32,17.02
-16.5,-63.5,2023,32,13.55
-16.5,-62.5,2023,32,12.51
-18.5,-63.5,2023,33,14.45
-18.5,-62.5,2023,33,18.54
-17.5,-63.5,2023,33,13.54
-17.5,-62.5,2023,33,13.92
-16.5,-63.5,2023,33,16.99
-16.5,-62.5,2023,33,15.79
-18.5,-63.5,2023,34,13.73
-18.5,-62.5,2023,34,12.36
-17.5,-63.5,2023,34,8.67
-17.5,-62.5,2023,34,10.02
-16.5,-63.5,2023,34,10.42
-16.5,-62.5,2023,34,10.79
-18.5,-63.5,2023,35,15.81
-18.5,-62.5,2023,35,17.38
-17.5,-63.5,2023,35,18.05
-17.5,-62.5,2023,35,20.74
-16.5,-63.5,2023,35,18.21
-16.5,-62.5,2023,35,18.73
-18.5,-63.5,2023,36,15.78
-18.5,-62.5,2023,36,21.97
-17.5,-63.5,2023,36,15.44
-17.5,-62.5,2023,36,19.74
-16.5,-63.5,2023,36,19.42
-16.5,-62.5,2023,36,19.35
-18.5,-63.5,2023,37,26.55
-18.5,-62.5,2023,37,26.01
-17.5,-63.5,2023,37,24.68
-17.5,-62.5,2023,37,21.16
-16.5,-63.5,2023,37,20.7
-16.5,-62.5,2023,37,15.19
-18.5,-63.5,2023,38,15.65
-18.5,-62.5,2023,38,17.75
-17.5,-63.5,2023,38,19.67
-17.5,-62.5,2023,38,21.32
-16.5,-63.5,2023,38,16.65
-16.5,-62.5,2023,38,19.97
-18.5,-63.5,2023,39,19.04
-18.5,-62.5,2023,39,24.72
-17.5,-63.5,2023,39,24.51
-17.5,-62.5,2023,39,26.7
-16.5,-63.5,2023,39,21.34
-16.5,-62.5,2023,39,23.58
-18.5,-63.5,2023,40,20.79
-18.5,-62.5,2023,40,27.18
-17.5,-63.5,2023,40,24.13
-17.5,-62.5,2023,40,26.95
-16.5,-63.5,2023,40,24.67
-16.5,-62.5,2023,40,24.9
-18.5,-63.5,2023,41,14.45
-18.5,-62.5,2023,41,15.02
-17.5,-63.5,2023,41,12.1
-17.5,-62.5,2023,41,17.47
-16.5,-63.5,2023,41,16.96
-16.5,-62.5,2023,41,19.14
-18.5,-63.5,2023,42,24.45
-18.5,-62.5,2023,42,24.59
-17.5,-63.5,2023,42,23.2
-17.5,-62.5,2023,42,24.33
-16.5,-63.5,2023,42,23.73
-16.5,-62.5,2023,42,20.82
-18.5,-63.5,2023,43,27.25
-18.5,-62.5,2023,43,27.0
-17.5,-63.5,2023,43,25.38
-17.5,-62.5,2023,43,24.62
-16.5,-63.5,2023,43,21.06
-16.5,-62.5,2023,43,23.07
-18.5,-63.5,2023,44,26.12
-18.5,-62.5,2023,44,27.24
-17.5,-63.5,2023,44,22.3
-17.5,-62.5,2023,44,27.58
-16.5,-63.5,2023,44,24.59
-16.5,-62.5,2023,44,25.59
-18.5,-63.5,2023,45,26.17
-18.5,-62.5,2023,45,27.08
-17.5,-63.5,2023,45,21.52
-17.5,-62.5,2023,45,24.67
-16.5,-63.5,2023,45,21.54
-16.5,-62.5,2023,45,23.69
-18.5,-63.5,2023,46,5.5
-18.5,-62.5,2023,46,10.47
-17.5,-63.5,2023,46,12.08
-17.5,-62.5,2023,46,16.64
-16.5,-63.5,2023,46,21.72
-16.5,-62.5,2023,46,19.99
-18.5,-63.5,2023,47,27.12
-18.5,-62.5,2023,47,22.68
-17.5,-63.5,2023,47,18.37
-17.5,-62.5,2023,47,18.03
-16.5,-63.5,2023,47,16.0
-16.5,-62.5,2023,47,13.13
-18.5,-63.5,2023,48,5.5
-18.5,-62.5,2023,48,5.05
-17.5,-63.5,2023,48,2.93
-17.5,-62.5,2023,48,3.15
-16.5,-63.5,2023,48,1.97
-16.5,-62.5,2023,48,3.82
-18.5,-63.5,2023,49,18.1
-18.5,-62.5,2023,49,22.28
-17.5,-63.5,2023,49,13.48
-17.5,-62.5,2023,49,17.04
-16.5,-63.5,2023,49,12.25
-16.5,-62.5,2023,49,17.54
-18.5,-63.5,2023,50,22.45
-18.5,-62.5,2023,50,26.37
-17.5,-63.5,2023,50,24.61
-17.5,-62.5,2023,50,26.57
-16.5,-63.5,2023,50,20.59
-16.5,-62.5,2023,50,23.33
-18.5,-63.5,2023,51,28.37
-18.5,-62.5,2023,51,28.93
-17.5,-63.5,2023,51,28.57
-17.5,-62.5,2023,51,28.23
-16.5,-63.5,2023,51,27.96
-16.5,-62.5,2023,51,27.52
-18.5,-63.5,2023,52,28.1
-18.5,-62.5,2023,52,27.6
-17.5,-63.5,2023,52,28.14
-17.5,-62.5,2023,52,27.49
-16.5,-63.5,2023,52,27.94
-16.5,-62.5,2023,52,25.37
-18.5,-63.5,2023,53,27.56
-18.5,-62.5,2023,53,26.13
-17.5,-63.5,2023,53,25.98
-17.5,-62.5,2023,53,24.4
-16.5,-63.5,2023,53,22.88
-16.5,-62.5,2023,53,20.21
-18.5,-63.5,2023,54,20.6
-18.5,-62.5,2023,54,18.03
-17.5,-63.5,2023,54,15.19
-17.5,-62.5,2023,54,18.4
-16.5,-63.5,2023,54,16.96
-16.5,-62.5,2023,54,20.68
-18.5,-63.5,2023,55,15.66
-18.5,-62.5,2023,55,12.58
-17.5,-63.5,2023,55,12.88
-17.5,-62.5,2023,55,11.85
-16.5,-63.5,2023,55,16.78
-16.5,-62.5,2023,55,18.18
-18.5,-63.5,2023,56,23.53
-18.5,-62.5,2023,56,22.4
-17.5,-63.5,2023,56,18.42
-17.5,-62.5,2023,56,20.71
-16.5,-63.5,2023,56,18.21
-16.5,-62.5,2023,56,19.83
-18.5,-63.5,2023,57,14.58
-18.5,-62.5,2023,57,17.55
-17.5,-63.5,2023,57,17.57
-17.5,-62.5,2023,57,20.98
-16.5,-63.5,2023,57,17.57
-16.5,-62.5,2023,57,21.87
-18.5,-63.5,2023,58,17.36
-18.5,-62.5,2023,58,18.74
-17.5,-63.5,2023,58,17.5
-17.5,-62.5,2023,58,21.01
-16.5,-63.5,2023,58,17.2
-16.5,-62.5,2023,58,16.04
-18.5,-63.5,2023,59,24.96
-18.5,-62.5,2023,59,24.09
-17.5,-63.5,2023,59,24.97
-17.5,-62.5,2023,59,24.94
-16.5,-63.5,2023,59,25.02
-16.5,-62.5,2023,59,25.01
-18.5,-63.5,2023,60,26.56
-18.5,-62.5,2023,60,23.98
-17.5,-63.5,2023,60,23.12
-17.5,-62.5,2023,60,22.57
-16.5,-63.5,2023,60,23.65
-16.5,-62.5,2023,60,23.49
-18.5,-63.5,2023,61,6.45
-18.5,-62.5,2023,61,3.73
-17.5,-63.5,2023,61,13.81
-17.5,-62.5,2023,61,13.84
-16.5,-63.5,2023,61,20.07
-16.5,-62.5,2023,61,20.73
-18.5,-63.5,2023,62,16.99
-18.5,-62.5,2023,62,16.76
-17.5,-63.5,2023,62,12.8
-17.5,-62.5,2023,62,13.71
-16.5,-63.5,2023,62,8.91
-16.5,-62.5,2023,62,7.93
-18.5,-63.5,2023,63,20.01
-18.5,-62.5,2023,63,25.17
-17.5,-63.5,2023,63,19.76
-17.5,-62.5,2023,63,23.93
-16.5,-63.5,2023,63,19.2
-16.5,-62.5,2023,63,22.71
-18.5,-63.5,2023,64,22.08
-18.5,-62.5,2023,64,23.53
-17.5,-63.5,2023,64,23.57
-17.5,-62.5,2023,64,23.3
-16.5,-63.5,2023,64,19.81
-16.5,-62.5,2023,64,19.93
-18.5,-63.5,2023,65,25.96
-18.5,-62.5,2023,65,25.82
-17.5,-63.5,2023,65,22.72
-17.5,-62.5,2023,65,24.83
-16.5,-63.5,2023,65,23.52
-16.5,-62.5,2023,65,24.41
-18.5,-63.5,2023,66,19.33
-18.5,-62.5,2023,66,21.03
-17.5,-63.5,2023,66,18.44
-17.5,-62.5,2023,66,20.3
-16.5,-63.5,2023,66,18.57
-16.5,-62.5,2023,66,20.68
-18.5,-63.5,2023,67,11.75
-18.5,-62.5,2023,67,14.09
-17.5,-63.5,2023,67,7.91
-17.5,-62.5,2023,67,11.62
-16.5,-63.5,2023,67,5.38
-16.5,-62.5,2023,67,11.07
-18.5,-63.5,2023,68,17.2
-18.5,-62.5,2023,68,20.82
-17.5,-63.5,2023,68,19.91
-17.5,-62.5,2023,68,18.57
-16.5,-63.5,2023,68,14.91
-16.5,-62.5,2023,68,13.76
-18.5,-63.5,2023,69,24.42
-18.5,-62.5,2023,69,25.49
-17.5,-63.5,2023,69,22.93
-17.5,-62.5,2023,69,21.97
-16.5,-63.5,2023,69,22.32
-16.5,-62.5,2023,69,20.85
-18.5,-63.5,2023,70,26.0
-18.5,-62.5,2023,70,24.16
-17.5,-63.5,2023,70,25.21
-17.5,-62.5,2023,70,24.12
-16.5,-63.5,2023,70,24.29
-16.5,-62.5,2023,70,20.12
-18.5,-63.5,2023,71,24.64
-18.5,-62.5,2023,71,23.42
-17.5,-63.5,2023,71,22.13
-17.5,-62.5,2023,71,23.37
-16.5,-63.5,2023,71,22.9
-16.5,-62.5,2023,71,21.79
-18.5,-63.5,2023,72,24.77
-18.5,-62.5,2023,72,24.91
-17.5,-63.5,2023,72,23.16
-17.5,-62.5,2023,72,23.22
-16.5,-63.5,2023,72,22.35
-16.5,-62.5,2023,72,23.0
-18.5,-63.5,2023,73,21.31
-18.5,-62.5,2023,73,21.17
-17.5,-63.5,2023,73,18.21
-17.5,-62.5,2023,73,16.91
-16.5,-63.5,2023,73,13.68
-16.5,-62.5,2023,73,16.28
-18.5,-63.5,2023,74,7.24
-18.5,-62.5,2023,74,14.87
-17.5,-63.5,2023,74,12.54
-17.5,-62.5,2023,74,16.77
-16.5,-63.5,2023,74,15.61
-16.5,-62.5,2023,74,18.6
-18.5,-63.5,2023,75,22.76
-18.5,-62.5,2023,75,21.78
-17.5,-63.5,2023,75,20.92
-17.5,-62.5,2023,75,21.51
-16.5,-63.5,2023,75,17.32
-16.5,-62.5,2023,75,18.41
-18.5,-63.5,2023,76,19.68
-18.5,-62.5,2023,76,17.22
-17.5,-63.5,2023,76,19.28
-17.5,-62.5,2023,76,19.34
-16.5,-63.5,2023,76,19.66
-16.5,-62.5,2023,76,18.57
-18.5,-63.5,2023,77,15.2
-18.5,-62.5,2023,77,14.07
-17.5,-63.5,2023,77,18.55
-17.5,-62.5,2023,77,14.28
-16.5,-63.5,2023,77,16.49
-16.5,-62.5,2023,77,14.47
-18.5,-63.5,2023,78,18.71
-18.5,-62.5,2023,78,17.08
-17.5,-63.5,2023,78,20.7
-17.5,-62.5,2023,78,18.43
-16.5,-63.5,2023,78,16.84
-16.5,-62.5,2023,78,14.46
-18.5,-63.5,2023,79,17.94
-18.5,-62.5,2023,79,17.6
-17.5,-63.5,2023,79,19.88
-17.5,-62.5,2023,79,19.3
-16.5,-63.5,2023,79,18.98
-16.5,-62.5,2023,79,18.94
-18.5,-63.5,2023,80,15.16
-18.5,-62.5,2023,80,14.78
-17.5,-63.5,2023,80,19.12
-17.5,-62.5,2023,80,17.11
-16.5,-63.5,2023,80,16.91
-16.5,-62.5,2023,80,14.6
-18.5,-63.5,2023,81,5.9
-18.5,-62.5,2023,81,12.46
-17.5,-63.5,2023,81,13.59
-17.5,-62.5,2023,81,13.45
-16.5,-63.5,2023,81,13.95
-16.5,-62.5,2023,81,12.41
-18.5,-63.5,2023,82,5.64
-18.5,-62.5,2023,82,6.42
-17.5,-63.5,2023,82,8.85
-17.5,-62.5,2023,82,9.13
-16.5,-63.5,2023,82,8.78
-16.5,-62.5,2023,82,13.55
-18.5,-63.5,2023,83,17.72
-18.5,-62.5,2023,83,17.76
-17.5,-63.5,2023,83,18.8
-17.5,-62.5,2023,83,17.86
-16.5,-63.5,2023,83,18.61
-16.5,-62.5,2023,83,15.87
-18.5,-63.5,2023,84,20.88
-18.5,-62.5,2023,84,22.28
-17.5,-63.5,2023,84,20.46
-17.5,-62.5,2023,84,21.02
-16.5,-63.5,2023,84,20.22
-16.5,-62.5,2023,84,17.79
-18.5,-63.5,2023,85,6.14
-18.5,-62.5,2023,85,9.57
-17.5,-63.5,2023,85,9.55
-17.5,-62.5,2023,85,14.9
-16.5,-63.5,2023,85,13.37
-16.5,-62.5,2023,85,16.9
-18.5,-63.5,2023,86,17.74
-18.5,-62.5,2023,86,19.47
-17.5,-63.5,2023,86,18.73
-17.5,-62.5,2023,86,18.83
-16.5,-63.5,2023,86,14.31
-16.5,-62.5,2023,86,15.81
-18.5,-63.5,2023,87,23.91
-18.5,-62.5,2023,87,23.48
-17.5,-63.5,2023,87,21.69
-17.5,-62.5,2023,87,23.25
-16.5,-63.5,2023,87,23.18
-16.5,-62.5,2023,87,22.45
-18.5,-63.5,2023,88,23.56
-18.5,-62.5,2023,88,22.63
-17.5,-63.5,2023,88,21.27
-17.5,-62.5,2023,88,21.8
-16.5,-63.5,2023,88,22.03
-16.5,-62.5,2023,88,22.04
-18.5,-63.5,2023,89,16.6
-18.5,-62.5,2023,89,20.79
-17.5,-63.5,2023,89,21.43
-17.5,-62.5,2023,89,21.4
-16.5,-63.5,2023,89,19.59
-16.5,-62.5,2023,89,19.11
-18.5,-63.5,2023,90,20.96
-18.5,-62.5,2023,90,22.6
-17.5,-63.5,2023,90,20.86
-17.5,-62.5,2023,90,20.89
-16.5,-63.5,2023,90,20.53
-16.5,-62.5,2023,90,21.14
-18.5,-63.5,2023,91,19.0
-18.5,-62.5,2023,91,16.6
-17.5,-63.5,2023,91,17.54
-17.5,-62.5,2023,91,14.53
-16.5,-63.5,2023,91,17.0
-16.5,-62.5,2023,91,15.26
-18.5,-63.5,2023,92,22.86
-18.5,-62.5,2023,92,22.93
-17.5,-63.5,2023,92,22.93
-17.5,-62.5,2023,92,21.62
-16.5,-63.5,2023,92,22.65
-16.5,-62.5,2023,92,22.38
-18.5,-63.5,2023,93,21.66
-18.5,-62.5,2023,93,22.78
-17.5,-63.5,2023,93,20.63
-17.5,-62.5,2023,93,21.77
-16.5,-63.5,2023,93,20.6
-16.5,-62.5,2023,93,21.38
-18.5,-63.5,2023,94,17.33
-18.5,-62.5,2023,94,19.85
-17.5,-63.5,2023,94,13.32
-17.5,-62.5,2023,94,17.74
-16.5,-63.5,2023,94,7.54
-16.5,-62.5,2023,94,15.63
-18.5,-63.5,2023,95,9.83
-18.5,-62.5,2023,95,12.33
-17.5,-63.5,2023,95,10.98
-17.5,-62.5,2023,95,8.74
-16.5,-63.5,2023,95,6.84
-16.5,-62.5,2023,95,6.35
-18.5,-63.5,2023,96,14.68
-18.5,-62.5,2023,96,18.05
-17.5,-63.5,2023,96,16.8
-17.5,-62.5,2023,96,16.45
-16.5,-63.5,2023,96,14.32
-16.5,-62.5,2023,96,14.72
-18.5,-63.5,2023,97,19.14
-18.5,-62.5,2023,97,19.5
-17.5,-63.5,2023,97,19.13
-17.5,-62.5,2023,97,18.68
-16.5,-63.5,2023,97,19.19
-16.5,-62.5,2023,97,17.8
-18.5,-63.5,2023,98,21.27
-18.5,-62.5,2023,98,22.99
-17.5,-63.5,2023,98,22.63
-17.5,-62.5,2023,98,23.15
-16.5,-63.5,2023,98,22.47
-16.5,-62.5,2023,98,20.93
-18.5,-63.5,2023,99,20.29
-18.5,-62.5,2023,99,23.69
-17.5,-63.5,2023,99,22.8
-17.5,-62.5,2023,99,23.54
-16.5,-63.5,2023,99,23.45
-16.5,-62.5,2023,99,23.13
-18.5,-63.5,2023,100,20.78
-18.5,-62.5,2023,100,22.77
-17.5,-63.5,2023,100,22.73
-17.5,-62.5,2023,100,21.03
-16.5,-63.5,2023,100,19.93
-16.5,-62.5,2023,100,15.76
-18.5,-63.5,2023,101,19.83
-18.5,-62.5,2023,101,18.7
-17.5,-63.5,2023,101,19.16
-17.5,-62.5,2023,101,17.84
-16.5,-63.5,2023,101,18.42
-16.5,-62.5,2023,101,19.33
-18.5,-63.5,2023,102,18.65
-18.5,-62.5,2023,102,18.87
-17.5,-63.5,2023,102,18.0
-17.5,-62.5,2023,102,16.41
-16.5,-63.5,2023,102,15.41
-16.5,-62.5,2023,102,16.5
-18.5,-63.5,2023,103,14.08
-18.5,-62.5,2023,103,16.1
-17.5,-63.5,2023,103,10.25
-17.5,-62.5,2023,103,12.89
-16.5,-63.5,2023,103,15.52
-16.5,-62.5,2023,103,17.0
-18.5,-63.5,2023,104,8.25
-18.5,-62.5,2023,104,8.65
-17.5,-63.5,2023,104,8.01
-17.5,-62.5,2023,104,5.94
-16.5,-63.5,2023,104,4.92
-16.5,-62.5,2023,104,3.37
-18.5,-63.5,2023,105,9.98
-18.5,-62.5,2023,105,8.76
-17.5,-63.5,2023,105,8.68
-17.5,-62.5,2023,105,8.81
-16.5,-63.5,2023,105,10.01
-16.5,-62.5,2023,105,11.33
-18.5,-63.5,2023,106,9.28
-18.5,-62.5,2023,106,9.0
-17.5,-63.5,2023,106,11.0
-17.5,-62.5,2023,106,12.94
-16.5,-63.5,2023,106,15.8
-16.5,-62.5,2023,106,16.26
-18.5,-63.5,2023,107,9.23
-18.5,-62.5,2023,107,5.31
-17.5,-63.5,2023,107,13.26
-17.5,-62.5,2023,107,12.64
-16.5,-63.5,2023,107,16.44
-16.5,-62.5,2023,107,16.18
-18.5,-63.5,2023,108,8.66
-18.5,-62.5,2023,108,7.06
-17.5,-63.5,2023,108,9.78
-17.5,-62.5,2023,108,7.16
-16.5,-63.5,2023,108,14.04
-16.5,-62.5,2023,108,12.75
-18.5,-63.5,2023,109,11.38
-18.5,-62.5,2023,109,11.6
-17.5,-63.5,2023,109,8.41
-17.5,-62.5,2023,109,7.66
-16.5,-63.5,2023,109,8.16
-16.5,-62.5,2023,109,5.97
-18.5,-63.5,2023,110,22.36
-18.5,-62.5,2023,110,22.49
-17.5,-63.5,2023,110,22.03
-17.5,-62.5,2023,110,21.8
-16.5,-63.5,2023,110,21.72
-16.5,-62.5,2023,110,22.48
-18.5,-63.5,2023,111,22.79
-18.5,-62.5,2023,111,23.09
-17.5,-63.5,2023,111,22.53
-17.5,-62.5,2023,111,22.79
-16.5,-63.5,2023,111,22.96
-16.5,-62.5,2023,111,23.1
-18.5,-63.5,2023,112,20.07
-18.5,-62.5,2023,112,19.8
-17.5,-63.5,2023,112,20.48
-17.5,-62.5,2023,112,20.09
-16.5,-63.5,2023,112,20.31
-16.5,-62.5,2023,112,20.45
-18.5,-63.5,2023,113,13.47
-18.5,-62.5,2023,113,19.73
-17.5,-63.5,2023,113,16.04
-17.5,-62.5,2023,113,17.85
-16.5,-63.5,2023,113,13.65
-16.5,-62.5,2023,113,13.77
-18.5,-63.5,2023,114,12.38
-18.5,-62.5,2023,114,16.57
-17.5,-63.5,2023,114,16.25
-17.5,-62.5,2023,114,19.19
-16.5,-63.5,2023,114,19.97
-16.5,-62.5,2023,114,20.11
-18.5,-63.5,2023,115,10.46
-18.5,-62.5,2023,115,9.43
-17.5,-63.5,2023,115,14.59
-17.5,-62.5,2023,115,15.28
-16.5,-63.5,2023,115,18.24
-16.5,-62.5,2023,115,15.73
-18.5,-63.5,2023,116,13.58
-18.5,-62.5,2023,116,15.91
-17.5,-63.5,2023,116,13.64
-17.5,-62.5,2023,116,18.0
-16.5,-63.5,2023,116,17.41
-16.5,-62.5,2023,116,16.48
-18.5,-63.5,2023,117,10.86
-18.5,-62.5,2023,117,11.12
-17.5,-63.5,2023,117,12.11
-17.5,-62.5,2023,117,15.74
-16.5,-63.5,2023,117,17.84
-16.5,-62.5,2023,117,16.95
-18.5,-63.5,2023,118,11.47
-18.5,-62.5,2023,118,12.07
-17.5,-63.5,2023,118,13.43
-17.5,-62.5,2023,118,17.08
-16.5,-63.5,2023,118,18.87
-16.5,-62.5,2023,118,19.43
-18.5,-63.5,2023,119,19.53
-18.5,-62.5,2023,119,17.62
-17.5,-63.5,2023,119,16.22
-17.5,-62.5,2023,119,18.97
-16.5,-63.5,2023,119,19.64
-16.5,-62.5,2023,119,19.15
-18.5,-63.5,2023,120,18.87
-18.5,-62.5,2023,120,18.63
-17.5,-63.5,2023,120,16.97
-17.5,-62.5,2023,120,18.05
-16.5,-63.5,2023,120,19.03
-16.5,-62.5,2023,120,18.7
-18.5,-63.5,2023,121,10.6
-18.5,-62.5,2023,121,10.72
-17.5,-63.5,2023,121,8.93
-17.5,-62.5,2023,121,14.42
-16.5,-63.5,2023,121,16.77
-16.5,-62.5,2023,121,18.44
-18.5,-63.5,2023,122,7.11
-18.5,-62.5,2023,122,5.88
-17.5,-63.5,2023,122,6.39
-17.5,-62.5,2023,122,8.47
-16.5,-63.5,2023,122,4.97
-16.5,-62.5,2023,122,9.55
-18.5,-63.5,2023,123,7.53
-18.5,-62.5,2023,123,8.17
-17.5,-63.5,2023,123,5.57
-17.5,-62.5,2023,123,7.47
-16.5,-63.5,2023,123,6.82
-16.5,-62.5,2023,123,6.51
-18.5,-63.5,2023,124,7.31
-18.5,-62.5,2023,124,6.08
-17.5,-63.5,2023,124,5.57
-17.5,-62.5,2023,124,6.74
-16.5,-63.5,2023,124,9.03
-16.5,-62.5,2023,124,9.69
-18.5,-63.5,2023,125,5.95
-18.5,-62.5,2023,125,5.57
-17.5,-63.5,2023,125,8.61
-17.5,-62.5,2023,125,7.72
-16.5,-63.5,2023,125,8.68
-16.5,-62.5,2023,125,8.32
-18.5,-63.5,2023,126,7.84
-18.5,-62.5,2023,126,6.56
-17.5,-63.5,2023,126,6.36
-17.5,-62.5,2023,126,6.19
-16.5,-63.5,2023,126,7.57
-16.5,-62.5,2023,126,5.72
-18.5,-63.5,2023,127,8.59
-18.5,-62.5,2023,127,8.33
-17.5,-63.5,2023,127,9.27
-17.5,-62.5,2023,127,8.85
-16.5,-63.5,2023,127,7.35
-16.5,-62.5,2023,127,8.7
-18.5,-63.5,2023,128,8.65
-18.5,-62.5,2023,128,7.84
-17.5,-63.5,2023,128,5.2
-17.5,-62.5,2023,128,7.95
-16.5,-63.5,2023,128,8.68
-16.5,-62.5,2023,128,10.57
-18.5,-63.5,2023,129,14.32
-18.5,-62.5,2023,129,14.14
-17.5,-63.5,2023,129,11.83
-17.5,-62.5,2023,129,12.01
-16.5,-63.5,2023,129,8.47
-16.5,-62.5,2023,129,11.39
-18.5,-63.5,2023,130,15.61
-18.5,-62.5,2023,130,15.02
-17.5,-63.5,2023,130,14.88
-17.5,-62.5,2023,130,15.18
-16.5,-63.5,2023,130,13.02
-16.5,-62.5,2023,130,15.32
-18.5,-63.5,2023,131,16.16
-18.5,-62.5,2023,131,17.3
-17.5,-63.5,2023,131,17.24
-17.5,-62.5,2023,131,16.39
-16.5,-63.5,2023,131,17.01
-16.5,-62.5,2023,131,14.66
-18.5,-63.5,2023,132,11.88
-18.5,-62.5,2023,132,15.72
-17.5,-63.5,2023,132,16.8
-17.5,-62.5,2023,132,15.9
-16.5,-63.5,2023,132,17.28
-16.5,-62.5,2023,132,16.45
-18.5,-63.5,2023,133,17.04
-18.5,-62.5,2023,133,18.35
-17.5,-63.5,2023,133,18.52
-17.5,-62.5,2023,133,18.35
-16.5,-63.5,2023,133,19.1
-16.5,-62.5,2023,133,18.88
-18.5,-63.5,2023,134,19.82
-18.5,-62.5,2023,134,20.12
-17.5,-63.5,2023,134,20.21
-17.5,-62.5,2023,134,19.95
-16.5,-63.5,2023,134,19.89
-16.5,-62.5,2023,134,19.9
-18.5,-63.5,2023,135,19.41
-18.5,-62.5,2023,135,19.95
-17.5,-63.5,2023,135,20.14
-17.5,-62.5,2023,135,19.85
-16.5,-63.5,2023,135,20.01
-16.5,-62.5,2023,135,19.83
-18.5,-63.5,2023,136,19.82
-18.5,-62.5,2023,136,18.89
-17.5,-63.5,2023,136,19.29
-17.5,-62.5,2023,136,18.93
-16.5,-63.5,2023,136,18.96
-16.5,-62.5,2023,136,18.29
-18.5,-63.5,2023,137,16.34
-18.5,-62.5,2023,137,15.62
-17.5,-63.5,2023,137,13.12
-17.5,-62.5,2023,137,17.26
-16.5,-63.5,2023,137,17.27
-16.5,-62.5,2023,137,18.06
-18.5,-63.5,2023,138,6.9
-18.5,-62.5,2023,138,8.27
-17.5,-63.5,2023,138,7.83
-17.5,-62.5,2023,138,7.92
-16.5,-63.5,2023,138,10.64
-16.5,-62.5,2023,138,11.48
-18.5,-63.5,2023,139,11.32
-18.5,-62.5,2023,139,11.55
-17.5,-63.5,2023,139,5.65
-17.5,-62.5,2023,139,12.32
-16.5,-63.5,2023,139,7.9
-16.5,-62.5,2023,139,10.74
-18.5,-63.5,2023,140,8.47
-18.5,-62.5,2023,140,7.15
-17.5,-63.5,2023,140,5.27
-17.5,-62.5,2023,140,5.14
-16.5,-63.5,2023,140,8.72
-16.5,-62.5,2023,140,10.44
-18.5,-63.5,2023,141,14.33
-18.5,-62.5,2023,141,12.2
-17.5,-63.5,2023,141,12.77
-17.5,-62.5,2023,141,13.88
-16.5,-63.5,2023,141,12.7
-16.5,-62.5,2023,141,12.69
-18.5,-63.5,2023,142,13.63
-18.5,-62.5,2023,142,12.1
-17.5,-63.5,2023,142,12.82
-17.5,-62.5,2023,142,15.4
-16.5,-63.5,2023,142,13.86
-16.5,-62.5,2023,142,14.2
-18.5,-63.5,2023,143,13.38
-18.5,-62.5,2023,143,13.11
-17.5,-63.5,2023,143,11.41
-17.5,-62.5,2023,143,14.48
-16.5,-63.5,2023,143,13.94
-16.5,-62.5,2023,143,15.28
-18.5,-63.5,2023,144,15.21
-18.5,-62.5,2023,144,13.58
-17.5,-63.5,2023,144,14.39
-17.5,-62.5,2023,144,14.88
-16.5,-63.5,2023,144,14.57
-16.5,-62.5,2023,144,15.08
-18.5,-63.5,2023,145,16.98
-18.5,-62.5,2023,145,14.64
-17.5,-63.5,2023,145,15.44
-17.5,-62.5,2023,145,15.46
-16.5,-63.5,2023,145,15.5
-16.5,-62.5,2023,145,14.0
-18.5,-63.5,2023,146,17.48
-18.5,-62.5,2023,146,15.5
-17.5,-63.5,2023,146,16.29
-17.5,-62.5,2023,146,16.52
-16.5,-63.5,2023,146,14.46
-16.5,-62.5,2023,146,13.9
-18.5,-63.5,2023,147,6.48
-18.5,-62.5,2023,147,8.8
-17.5,-63.5,2023,147,11.64
-17.5,-62.5,2023,147,12.8
-16.5,-63.5,2023,147,15.36
-16.5,-62.5,2023,147,12.97
-18.5,-63.5,2023,148,6.93
-18.5,-62.5,2023,148,6.29
-17.5,-63.5,2023,148,6.39
-17.5,-62.5,2023,148,5.67
-16.5,-63.5,2023,148,3.25
-16.5,-62.5,2023,148,3.76
-18.5,-63.5,2023,149,6.76
-18.5,-62.5,2023,149,7.56
-17.5,-63.5,2023,149,11.91
-17.5,-62.5,2023,149,9.46
-16.5,-63.5,2023,149,10.26
-16.5,-62.5,2023,149,9.69
-18.5,-63.5,2023,150,10.9
-18.5,-62.5,2023,150,7.1
-17.5,-63.5,2023,150,12.62
-17.5,-62.5,2023,150,9.85
-16.5,-63.5,2023,150,12.71
