-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2023 through 10/03/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
-17.0,-63.75,2023,324,33.54
-17.0,-63.125,2023,324,33.99
-17.0,-62.5,2023,324,35.61
-16.5,-63.75,2023,324,32.94
-16.5,-63.125,2023,324,34.61
-16.5,-62.5,2023,324,35.18
-18.5,-63.75,2023,325,28.9
-18.5,-63.125,2023,325,33.71
-18.5,-62.5,2023,325,33.3
-18.0,-63.75,2023,325,27.87
-18.0,-63.125,2023,325,32.4
-18.0,-62.5,2023,325,32.82
-17.5,-63.75,2023,325,31.84
-17.5,-63.125,2023,325,32.84
-17.5,-62.5,2023,325,32.7
-17.0,-63.75,2023,325,32.46
-17.0,-63.125,2023,325,32.87
-17.0,-62.5,2023,325,32.37
-16.5,-63.75,2023,325,30.17
-16.5,-63.125,2023,325,31.55
-16.5,-62.5,2023,325,31.49
-18.5,-63.75,2023,326,29.34
-18.5,-63.125,2023,326,36.99
-18.5,-62.5,2023,326,37.81
-18.0,-63.75,2023,326,29.25
-18.0,-63.125,2023,326,35.57
-18.0,-62.5,2023,326,37.23
-17.5,-63.75,2023,326,34.41
-17.5,-63.125,2023,326,36.38
-17.5,-62.5,2023,326,36.99
-17.0,-63.75,2023,326,35.15
-17.0,-63.125,2023,326,35.94
-17.0,-62.5,2023,326,36.32
-16.5,-63.75,2023,326,33.35
-16.5,-63.125,2023,326,34.41
-16.5,-62.5,2023,326,35.5
-18.5,-63.75,2023,327,29.13
-18.5,-63.125,2023,327,35.35
-18.5,-62.5,2023,327,37.51
-18.0,-63.75,2023,327,29.88
-18.0,-63.125,2023,327,35.76
-18.0,-62.5,2023,327,37.43
-17.5,-63.75,2023,327,34.17
-17.5,-63.125,2023,327,35.79
-17.5,-62.5,2023,327,36.71
-17.0,-63.75,2023,327,34.88
-17.0,-63.125,2023,327,34.71
-17.0,-62.5,2023,327,35.45
-16.5,-63.75,2023,327,33.0
-16.5,-63.125,2023,327,33.54
-16.5,-62.5,2023,327,33.75
-18.5,-63.75,2023,328,23.76
-18.5,-63.125,2023,328,28.85
-18.5,-62.5,2023,328,27.26
-18.0,-63.75,2023,328,24.96
-18.0,-63.125,2023,328,27.77
-18.0,-62.5,2023,328,27.67
-17.5,-63.75,2023,328,29.31
-17.5,-63.125,2023,328,28.49
-17.5,-62.5,2023,328,27.99
-17.0,-63.75,2023,328,28.41
-17.0,-63.125,2023,328,27.92
-17.0,-62.5,2023,328,28.37
-16.5,-63.75,2023,328,25.98
-16.5,-63.125,2023,328,26.67
-16.5,-62.5,2023,328,28.3
-18.5,-63.75,2023,329,27.77
-18.5,-63.125,2023,329,34.11
-18.5,-62.5,2023,329,35.0
-18.0,-63.75,2023,329,28.74
-18.0,-63.125,2023,329,33.55
-18.0,-62.5,2023,329,33.59
-17.5,-63.75,2023,329,32.83
-17.5,-63.125,2023,329,33.33
-17.5,-62.5,2023,329,31.86
-17.0,-63.75,2023,329,32.26
-17.0,-63.125,2023,329,30.8
-17.0,-62.5,2023,329,30.12
-16.5,-63.75,2023,329,29.31
-16.5,-63.125,2023,329,28.28
-16.5,-62.5,2023,329,28.78
-18.5,-63.75,2023,330,27.58
-18.5,-63.125,2023,330,32.94
-18.5,-62.5,2023,330,32.28
-18.0,-63.75,2023,330,26.19
-18.0,-63.125,2023,330,30.59
-18.0,-62.5,2023,330,30.66
-17.5,-63.75,2023,330,29.07
-17.5,-63.125,2023,330,28.62
-17.5,-62.5,2023,330,29.59
-17.0,-63.75,2023,330,28.49
-17.0,-63.125,2023,330,27.36
-17.0,-62.5,2023,330,28.33
-16.5,-63.75,2023,330,26.78
-16.5,-63.125,2023,330,26.56
-16.5,-62.5,2023,330,26.75
-18.5,-63.75,2023,331,28.23
-18.5,-63.125,2023,331,33.2
-18.5,-62.5,2023,331,34.27
-18.0,-63.75,2023,331,27.06
-18.0,-63.125,2023,331,31.72
-18.0,-62.5,2023,331,34.19
-17.5,-63.75,2023,331,31.48
-17.5,-63.125,2023,331,33.09
-17.5,-62.5,2023,331,33.56
-17.0,-63.75,2023,331,32.45
-17.0,-63.125,2023,331,31.68
-17.0,-62.5,2023,331,31.96
-16.5,-63.75,2023,331,30.73
-16.5,-63.125,2023,331,30.12
-16.5,-62.5,2023,331,30.48
-18.5,-63.75,2023,332,32.36
-18.5,-63.125,2023,332,36.26
-18.5,-62.5,2023,332,36.28
-18.0,-63.75,2023,332,29.92
-18.0,-63.125,2023,332,33.07
-18.0,-62.5,2023,332,35.04
-17.5,-63.75,2023,332,32.13
-17.5,-63.125,2023,332,32.38
-17.5,-62.5,2023,332,34.49
-17.0,-63.75,2023,332,31.64
-17.0,-63.125,2023,332,32.18
-17.0,-62.5,2023,332,32.96
-16.5,-63.75,2023,332,30.7
-16.5,-63.125,2023,332,30.66
-16.5,-62.5,2023,332,30.75
-18.5,-63.75,2023,333,33.78
-18.5,-63.125,2023,333,38.09
-18.5,-62.5,2023,333,37.2
-18.0,-63.75,2023,333,31.33
-18.0,-63.125,2023,333,35.29
-18.0,-62.5,2023,333,35.86
-17.5,-63.75,2023,333,33.85
-17.5,-63.125,2023,333,34.41
-17.5,-62.5,2023,333,34.59
-17.0,-63.75,2023,333,33.89
-17.0,-63.125,2023,333,32.48
-17.0,-62.5,2023,333,32.99
-16.5,-63.75,2023,333,31.39
-16.5,-63.125,2023,333,30.28
-16.5,-62.5,2023,333,31.35
-18.5,-63.75,2023,334,31.61
-18.5,-63.125,2023,334,37.38
-18.5,-62.5,2023,334,37.32
-18.0,-63.75,2023,334,30.55
-18.0,-63.125,2023,334,35.63
-18.0,-62.5,2023,334,36.1
-17.5,-63.75,2023,334,35.24
-17.5,-63.125,2023,334,35.08
-17.5,-62.5,2023,334,34.68
-17.0,-63.75,2023,334,35.35
-17.0,-63.125,2023,334,33.16
-17.0,-62.5,2023,334,32.77
-16.5,-63.75,2023,334,32.82
-16.5,-63.125,2023,334,30.34
-16.5,-62.5,2023,334,30.11
-18.5,-63.75,2023,335,30.55
-18.5,-63.125,2023,335,36.64
-18.5,-62.5,2023,335,37.54
-18.0,-63.75,2023,335,29.32
-18.0,-63.125,2023,335,35.0
-18.0,-62.5,2023,335,36.96
-17.5,-63.75,2023,335,33.71
-17.5,-63.125,2023,335,34.74
-17.5,-62.5,2023,335,36.19
-17.0,-63.75,2023,335,33.57
-17.0,-63.125,2023,335,33.69
-17.0,-62.5,2023,335,34.82
-16.5,-63.75,2023,335,31.6
-16.5,-63.125,2023,335,31.58
-16.5,-62.5,2023,335,33.02
-18.5,-63.75,2023,336,32.92
-18.5,-63.125,2023,336,38.47
-18.5,-62.5,2023,336,39.01
-18.0,-63.75,2023,336,31.11
-18.0,-63.125,2023,336,37.17
-18.0,-62.5,2023,336,38.47
-17.5,-63.75,2023,336,35.86
-17.5,-63.125,2023,336,37.38
-17.5,-62.5,2023,336,37.47
-17.0,-63.75,2023,336,36.09
-17.0,-63.125,2023,336,36.31
-17.0,-62.5,2023,336,35.64
-16.5,-63.75,2023,336,34.34
-16.5,-63.125,2023,336,33.14
-16.5,-62.5,2023,336,33.49
-18.5,-63.75,2023,337,31.74
-18.5,-63.125,2023,337,37.81
-18.5,-62.5,2023,337,38.61
-18.0,-63.75,2023,337,30.09
-18.0,-63.125,2023,337,36.7
-18.0,-62.5,2023,337,38.1
-17.5,-63.75,2023,337,34.86
-17.5,-63.125,2023,337,36.73
-17.5,-62.5,2023,337,37.18
-17.0,-63.75,2023,337,35.83
-17.0,-63.125,2023,337,35.71
-17.0,-62.5,2023,337,35.63
-16.5,-63.75,2023,337,34.43
-16.5,-63.125,2023,337,33.4
-16.5,-62.5,2023,337,33.4
-18.5,-63.75,2023,338,23.54
-18.5,-63.125,2023,338,31.78
-18.5,-62.5,2023,338,32.34
-18.0,-63.75,2023,338,24.74
-18.0,-63.125,2023,338,30.13
-18.0,-62.5,2023,338,32.59
-17.5,-63.75,2023,338,30.91
-17.5,-63.125,2023,338,31.38
-17.5,-62.5,2023,338,31.33
-17.0,-63.75,2023,338,33.35
-17.0,-63.125,2023,338,31.18
-17.0,-62.5,2023,338,29.92
-16.5,-63.75,2023,338,30.62
-16.5,-63.125,2023,338,28.56
-16.5,-62.5,2023,338,28.45
-18.5,-63.75,2023,339,27.87
-18.5,-63.125,2023,339,34.46
-18.5,-62.5,2023,339,36.02
-18.0,-63.75,2023,339,27.51
-18.0,-63.125,2023,339,33.23
-18.0,-62.5,2023,339,34.95
-17.5,-63.75,2023,339,32.24
-17.5,-63.125,2023,339,32.87
-17.5,-62.5,2023,339,33.73
-17.0,-63.75,2023,339,33.29
-17.0,-63.125,2023,339,31.98
-17.0,-62.5,2023,339,31.94
-16.5,-63.75,2023,339,31.52
-16.5,-63.125,2023,339,30.33
-16.5,-62.5,2023,339,30.18
-18.5,-63.75,2023,340,31.81
-18.5,-63.125,2023,340,36.96
-18.5,-62.5,2023,340,37.87
-18.0,-63.75,2023,340,30.38
-18.0,-63.125,2023,340,35.76
-18.0,-62.5,2023,340,37.28
-17.5,-63.75,2023,340,34.54
-17.5,-63.125,2023,340,35.84
-17.5,-62.5,2023,340,36.11
-17.0,-63.75,2023,340,35.2
-17.0,-63.125,2023,340,34.5
-17.0,-62.5,2023,340,33.93
-16.5,-63.75,2023,340,33.38
-16.5,-63.125,2023,340,31.9
-16.5,-62.5,2023,340,31.9
-18.5,-63.75,2023,341,30.7
-18.5,-63.125,2023,341,38.09
-18.5,-62.5,2023,341,39.13
-18.0,-63.75,2023,341,30.24
-18.0,-63.125,2023,341,37.11
-18.0,-62.5,2023,341,38.64
-17.5,-63.75,2023,341,36.1
-17.5,-63.125,2023,341,37.78
-17.5,-62.5,2023,341,37.84
-17.0,-63.75,2023,341,36.64
-17.0,-63.125,2023,341,36.27
-17.0,-62.5,2023,341,35.91
-16.5,-63.75,2023,341,35.27
-16.5,-63.125,2023,341,33.99
-16.5,-62.5,2023,341,33.63
-18.5,-63.75,2023,342,28.96
-18.5,-63.125,2023,342,34.85
-18.5,-62.5,2023,342,35.89
-18.0,-63.75,2023,342,29.19
-18.0,-63.125,2023,342,34.34
-18.0,-62.5,2023,342,35.29
-17.5,-63.75,2023,342,34.4
-17.5,-63.125,2023,342,34.79
-17.5,-62.5,2023,342,34.72
-17.0,-63.75,2023,342,35.22
-17.0,-63.125,2023,342,34.61
-17.0,-62.5,2023,342,34.72
-16.5,-63.75,2023,342,34.39
-16.5,-63.125,2023,342,33.59
-16.5,-62.5,2023,342,33.23
-18.5,-63.75,2023,343,31.89
-18.5,-63.125,2023,343,38.42
-18.5,-62.5,2023,343,39.73
-18.0,-63.75,2023,343,31.19
-18.0,-63.125,2023,343,37.37
-18.0,-62.5,2023,343,39.19
-17.5,-63.75,2023,343,35.96
-17.5,-63.125,2023,343,37.64
-17.5,-62.5,2023,343,38.36
-17.0,-63.75,2023,343,36.8
-17.0,-63.125,2023,343,36.0
-17.0,-62.5,2023,343,36.33
-16.5,-63.75,2023,343,34.94
-16.5,-63.125,2023,343,33.34
-16.5,-62.5,2023,343,33.91
-18.5,-63.75,2023,344,33.39
-18.5,-63.125,2023,344,39.82
-18.5,-62.5,2023,344,40.76
-18.0,-63.75,2023,344,32.75
-18.0,-63.125,2023,344,38.93
-18.0,-62.5,2023,344,40.29
-17.5,-63.75,2023,344,37.54
-17.5,-63.125,2023,344,39.29
-17.5,-62.5,2023,344,39.28
-17.0,-63.75,2023,344,38.47
-17.0,-63.125,2023,344,38.11
-17.0,-62.5,2023,344,37.4
-16.5,-63.75,2023,344,36.81
-16.5,-63.125,2023,344,35.59
-16.5,-62.5,2023,344,35.34
-18.5,-63.75,2023,345,31.67
-18.5,-63.125,2023,345,38.46
-18.5,-62.5,2023,345,39.45
-18.0,-63.75,2023,345,30.99
-18.0,-63.125,2023,345,37.79
-18.0,-62.5,2023,345,38.75
-17.5,-63.75,2023,345,35.94
-17.5,-63.125,2023,345,37.73
-17.5,-62.5,2023,345,37.53
-17.0,-63.75,2023,345,36.78
-17.0,-63.125,2023,345,35.88
-17.0,-62.5,2023,345,35.49
-16.5,-63.75,2023,345,35.14
-16.5,-63.125,2023,345,33.42
-16.5,-62.5,2023,345,32.87
-18.5,-63.75,2023,346,32.92
-18.5,-63.125,2023,346,38.2
-18.5,-62.5,2023,346,39.51
-18.0,-63.75,2023,346,31.12
-18.0,-63.125,2023,346,36.1
-18.0,-62.5,2023,346,38.62
-17.5,-63.75,2023,346,34.99
-17.5,-63.125,2023,346,36.06
-17.5,-62.5,2023,346,37.09
-17.0,-63.75,2023,346,36.09
-17.0,-63.125,2023,346,34.75
-17.0,-62.5,2023,346,34.6
-16.5,-63.75,2023,346,34.78
-16.5,-63.125,2023,346,32.14
-16.5,-62.5,2023,346,31.43
-18.5,-63.75,2023,347,31.93
-18.5,-63.125,2023,347,38.8
-18.5,-62.5,2023,347,38.27
-18.0,-63.75,2023,347,31.59
-18.0,-63.125,2023,347,37.53
-18.0,-62.5,2023,347,37.13
-17.5,-63.75,2023,347,36.52
-17.5,-63.125,2023,347,37.24
-17.5,-62.5,2023,347,35.67
-17.0,-63.75,2023,347,38.07
-17.0,-63.125,2023,347,36.69
-17.0,-62.5,2023,347,34.14
-16.5,-63.75,2023,347,37.1
-16.5,-63.125,2023,347,34.42
-16.5,-62.5,2023,347,31.88
-18.5,-63.75,2023,348,31.85
-18.5,-63.125,2023,348,39.44
-18.5,-62.5,2023,348,40.49
-18.0,-63.75,2023,348,32.08
-18.0,-63.125,2023,348,38.52
-18.0,-62.5,2023,348,40.07
-17.5,-63.75,2023,348,36.99
-17.5,-63.125,2023,348,38.83
-17.5,-62.5,2023,348,38.96
-17.0,-63.75,2023,348,37.99
-17.0,-63.125,2023,348,38.0
-17.0,-62.5,2023,348,36.86
-16.5,-63.75,2023,348,36.66
-16.5,-63.125,2023,348,35.27
-16.5,-62.5,2023,348,34.49
-18.5,-63.75,2023,349,28.54
-18.5,-63.125,2023,349,34.69
-18.5,-62.5,2023,349,36.98
-18.0,-63.75,2023,349,28.27
-18.0,-63.125,2023,349,33.82
-18.0,-62.5,2023,349,36.89
-17.5,-63.75,2023,349,32.58
-17.5,-63.125,2023,349,34.43
-17.5,-62.5,2023,349,36.47
-17.0,-63.75,2023,349,34.18
-17.0,-63.125,2023,349,34.56
-17.0,-62.5,2023,349,35.55
-16.5,-63.75,2023,349,34.31
-16.5,-63.125,2023,349,34.45
-16.5,-62.5,2023,349,33.84
-18.5,-63.75,2023,350,31.85
-18.5,-63.125,2023,350,38.69
-18.5,-62.5,2023,350,39.24
-18.0,-63.75,2023,350,32.01
-18.0,-63.125,2023,350,37.22
-18.0,-62.5,2023,350,38.51
-17.5,-63.75,2023,350,36.41
-17.5,-63.125,2023,350,36.94
-17.5,-62.5,2023,350,37.51
-17.0,-63.75,2023,350,37.62
-17.0,-63.125,2023,350,35.97
-17.0,-62.5,2023,350,35.7
-16.5,-63.75,2023,350,36.03
-16.5,-63.125,2023,350,34.15
-16.5,-62.5,2023,350,33.65
-18.5,-63.75,2023,351,31.76
-18.5,-63.125,2023,351,39.53
-18.5,-62.5,2023,351,40.4
-18.0,-63.75,2023,351,31.97
-18.0,-63.125,2023,351,38.43
-18.0,-62.5,2023,351,39.87
-17.5,-63.75,2023,351,37.19
-17.5,-63.125,2023,351,38.95
-17.5,-62.5,2023,351,38.87
-17.0,-63.75,2023,351,38.47
-17.0,-63.125,2023,351,38.07
-17.0,-62.5,2023,351,36.84
-16.5,-63.75,2023,351,37.29
-16.5,-63.125,2023,351,35.66
-16.5,-62.5,2023,351,34.88
-18.5,-63.75,2023,352,29.92
-18.5,-63.125,2023,352,34.26
-18.5,-62.5,2023,352,35.36
-18.0,-63.75,2023,352,29.34
-18.0,-63.125,2023,352,32.86
-18.0,-62.5,2023,352,33.58
-17.5,-63.75,2023,352,34.75
-17.5,-63.125,2023,352,34.32
-17.5,-62.5,2023,352,34.11
-17.0,-63.75,2023,352,37.18
-17.0,-63.125,2023,352,34.93
-17.0,-62.5,2023,352,34.13
-16.5,-63.75,2023,352,37.29
-16.5,-63.125,2023,352,35.16
-16.5,-62.5,2023,352,33.68
-18.5,-63.75,2023,353,24.01
-18.5,-63.125,2023,353,28.77
-18.5,-62.5,2023,353,30.28
-18.0,-63.75,2023,353,26.96
-18.0,-63.125,2023,353,30.16
-18.0,-62.5,2023,353,30.56
-17.5,-63.75,2023,353,30.58
-17.5,-63.125,2023,353,30.48
-17.5,-62.5,2023,353,31.7
-17.0,-63.75,2023,353,31.31
-17.0,-63.125,2023,353,31.09
-17.0,-62.5,2023,353,33.1
-16.5,-63.75,2023,353,32.15
-16.5,-63.125,2023,353,33.54
-16.5,-62.5,2023,353,34.35
-18.5,-63.75,2023,354,27.68
-18.5,-63.125,2023,354,32.57
-18.5,-62.5,2023,354,33.46
-18.0,-63.75,2023,354,26.91
-18.0,-63.125,2023,354,31.35
-18.0,-62.5,2023,354,32.87
-17.5,-63.75,2023,354,30.4
-17.5,-63.125,2023,354,31.62
-17.5,-62.5,2023,354,32.93
-17.0,-63.75,2023,354,30.32
-17.0,-63.125,2023,354,31.21
-17.0,-62.5,2023,354,34.02
-16.5,-63.75,2023,354,30.67
-16.5,-63.125,2023,354,32.93
-16.5,-62.5,2023,354,34.51
-18.5,-63.75,2023,355,30.02
-18.5,-63.125,2023,355,34.09
-18.5,-62.5,2023,355,34.53
-18.0,-63.75,2023,355,30.16
-18.0,-63.125,2023,355,33.0
-18.0,-62.5,2023,355,33.62
-17.5,-63.75,2023,355,33.87
-17.5,-63.125,2023,355,33.65
-17.5,-62.5,2023,355,34.29
-17.0,-63.75,2023,355,34.75
-17.0,-63.125,2023,355,34.2
-17.0,-62.5,2023,355,35.84
-16.5,-63.75,2023,355,35.71
-16.5,-63.125,2023,355,36.42
-16.5,-62.5,2023,355,35.35
-18.5,-63.75,2023,356,28.52
-18.5,-63.125,2023,356,34.15
-18.5,-62.5,2023,356,34.73
-18.0,-63.75,2023,356,27.11
-18.0,-63.125,2023,356,32.65
-18.0,-62.5,2023,356,34.06
-17.5,-63.75,2023,356,30.71
-17.5,-63.125,2023,356,32.9
-17.5,-62.5,2023,356,34.89
-17.0,-63.75,2023,356,33.09
-17.0,-63.125,2023,356,35.21
-17.0,-62.5,2023,356,36.28
-16.5,-63.75,2023,356,35.35
-16.5,-63.125,2023,356,36.82
-16.5,-62.5,2023,356,35.8
-18.5,-63.75,2023,357,30.09
-18.5,-63.125,2023,357,36.27
-18.5,-62.5,2023,357,34.89
-18.0,-63.75,2023,357,29.16
-18.0,-63.125,2023,357,34.25
-18.0,-62.5,2023,357,34.27
-17.5,-63.75,2023,357,33.05
-17.5,-63.125,2023,357,34.29
-17.5,-62.5,2023,357,34.87
-17.0,-63.75,2023,357,33.32
-17.0,-63.125,2023,357,34.71
-17.0,-62.5,2023,357,35.78
-16.5,-63.75,2023,357,33.52
-16.5,-63.125,2023,357,35.53
-16.5,-62.5,2023,357,35.32
-18.5,-63.75,2023,358,33.7
-18.5,-63.125,2023,358,38.35
-18.5,-62.5,2023,358,37.6
-18.0,-63.75,2023,358,32.17
-18.0,-63.125,2023,358,36.6
-18.0,-62.5,2023,358,36.71
-17.5,-63.75,2023,358,35.68
-17.5,-63.125,2023,358,37.14
-17.5,-62.5,2023,358,37.17
-17.0,-63.75,2023,358,36.96
-17.0,-63.125,2023,358,37.51
-17.0,-62.5,2023,358,37.29
-16.5,-63.75,2023,358,36.96
-16.5,-63.125,2023,358,37.31
-16.5,-62.5,2023,358,36.42
-18.5,-63.75,2023,359,31.91
-18.5,-63.125,2023,359,37.91
-18.5,-62.5,2023,359,37.85
-18.0,-63.75,2023,359,29.73
-18.0,-63.125,2023,359,36.31
-18.0,-62.5,2023,359,37.07
-17.5,-63.75,2023,359,34.73
-17.5,-63.125,2023,359,37.41
-17.5,-62.5,2023,359,37.63
-17.0,-63.75,2023,359,37.38
-17.0,-63.125,2023,359,38.33
-17.0,-62.5,2023,359,38.07
-16.5,-63.75,2023,359,38.33
-16.5,-63.125,2023,359,38.38
-16.5,-62.5,2023,359,37.24
-18.5,-63.75,2023,360,27.23
-18.5,-63.125,2023,360,31.11
-18.5,-62.5,2023,360,30.39
-18.0,-63.75,2023,360,27.22
-18.0,-63.125,2023,360,30.28
-18.0,-62.5,2023,360,30.86
-17.5,-63.75,2023,360,30.44
-17.5,-63.125,2023,360,31.07
-17.5,-62.5,2023,360,32.89
-17.0,-63.75,2023,360,31.61
-17.0,-63.125,2023,360,32.72
-17.0,-62.5,2023,360,34.58
-16.5,-63.75,2023,360,32.19
-16.5,-63.125,2023,360,33.79
-16.5,-62.5,2023,360,33.65
-18.5,-63.75,2023,361,30.68
-18.5,-63.125,2023,361,35.74
-18.5,-62.5,2023,361,36.05
-18.0,-63.75,2023,361,29.35
-18.0,-63.125,2023,361,35.27
-18.0,-62.5,2023,361,35.45
-17.5,-63.75,2023,361,33.94
-17.5,-63.125,2023,361,35.45
-17.5,-62.5,2023,361,36.05
-17.0,-63.75,2023,361,34.28
-17.0,-63.125,2023,361,35.05
-17.0,-62.5,2023,361,36.5
-16.5,-63.75,2023,361,34.36
-16.5,-63.125,2023,361,35.77
-16.5,-62.5,2023,361,35.85
-18.5,-63.75,2023,362,32.32
-18.5,-63.125,2023,362,38.2
-18.5,-62.5,2023,362,38.49
-18.0,-63.75,2023,362,31.9
-18.0,-63.125,2023,362,37.38
-18.0,-62.5,2023,362,38.12
-17.5,-63.75,2023,362,36.71
-17.5,-63.125,2023,362,38.24
-17.5,-62.5,2023,362,38.37
-17.0,-63.75,2023,362,38.28
-17.0,-63.125,2023,362,38.28
-17.0,-62.5,2023,362,38.13
-16.5,-63.75,2023,362,38.34
-16.5,-63.125,2023,362,37.76
-16.5,-62.5,2023,362,37.48
-18.5,-63.75,2023,363,32.05
-18.5,-63.125,2023,363,36.5
-18.5,-62.5,2023,363,36.77
-18.0,-63.75,2023,363,29.61
-18.0,-63.125,2023,363,35.5
-18.0,-62.5,2023,363,36.38
-17.5,-63.75,2023,363,34.97
-17.5,-63.125,2023,363,36.64
-17.5,-62.5,2023,363,36.82
-17.0,-63.75,2023,363,36.98
-17.0,-63.125,2023,363,37.3
-17.0,-62.5,2023,363,37.01
-16.5,-63.75,2023,363,37.05
-16.5,-63.125,2023,363,36.94
-16.5,-62.5,2023,363,36.65
-18.5,-63.75,2023,364,25.56
-18.5,-63.125,2023,364,30.51
-18.5,-62.5,2023,364,31.5
-18.0,-63.75,2023,364,27.25
-18.0,-63.125,2023,364,31.43
-18.0,-62.5,2023,364,31.9
-17.5,-63.75,2023,364,31.37
-17.5,-63.125,2023,364,32.18
-17.5,-62.5,2023,364,32.53
-17.0,-63.75,2023,364,31.26
-17.0,-63.125,2023,364,32.03
-17.0,-62.5,2023,364,32.74
-16.5,-63.75,2023,364,32.18
-16.5,-63.125,2023,364,33.78
-16.5,-62.5,2023,364,32.62
-18.5,-63.75,2023,365,26.8
-18.5,-63.125,2023,365,31.97
-18.5,-62.5,2023,365,32.16
-18.0,-63.75,2023,365,27.26
-18.0,-63.125,2023,365,31.32
-18.0,-62.5,2023,365,32.15
-17.5,-63.75,2023,365,30.69
-17.5,-63.125,2023,365,31.52
-17.5,-62.5,2023,365,32.15
-17.0,-63.75,2023,365,30.52
-17.0,-63.125,2023,365,31.02
-17.0,-62.5,2023,365,31.71
-16.5,-63.75,2023,365,28.72
-16.5,-63.125,2023,365,29.28
-16.5,-62.5,2023,365,30.57
-18.5,-63.75,2024,1,31.11
-18.5,-63.125,2024,1,35.03
-18.5,-62.5,2024,1,34.22
-18.0,-63.75,2024,1,29.78
-18.0,-63.125,2024,1,33.22
-18.0,-62.5,2024,1,33.69
-17.5,-63.75,2024,1,32.57
-17.5,-63.125,2024,1,32.97
-17.5,-62.5,2024,1,33.39
-17.0,-63.75,2024,1,33.0
-17.0,-63.125,2024,1,32.51
-17.0,-62.5,2024,1,32.94
-16.5,-63.75,2024,1,32.2
-16.5,-63.125,2024,1,31.91
-16.5,-62.5,2024,1,31.92
-18.5,-63.75,2024,2,26.26
-18.5,-63.125,2024,2,30.1
-18.5,-62.5,2024,2,30.1
-18.0,-63.75,2024,2,27.09
-18.0,-63.125,2024,2,30.94
-18.0,-62.5,2024,2,31.86
-17.5,-63.75,2024,2,30.85
-17.5,-63.125,2024,2,31.91
-17.5,-62.5,2024,2,32.76
-17.0,-63.75,2024,2,32.41
-17.0,-63.125,2024,2,32.24
-17.0,-62.5,2024,2,32.61
-16.5,-63.75,2024,2,32.21
-16.5,-63.125,2024,2,32.2
-16.5,-62.5,2024,2,31.87
-18.5,-63.75,2024,3,25.39
-18.5,-63.125,2024,3,30.92
-18.5,-62.5,2024,3,31.83
-18.0,-63.75,2024,3,26.94
-18.0,-63.125,2024,3,30.25
-18.0,-62.5,2024,3,30.74
-17.5,-63.75,2024,3,29.48
-17.5,-63.125,2024,3,29.42
-17.5,-62.5,2024,3,29.31
-17.0,-63.75,2024,3,29.14
-17.0,-63.125,2024,3,27.44
-17.0,-62.5,2024,3,27.75
-16.5,-63.75,2024,3,28.16
-16.5,-63.125,2024,3,27.27
-16.5,-62.5,2024,3,27.08
-18.5,-63.75,2024,4,26.84
-18.5,-63.125,2024,4,33.43
-18.5,-62.5,2024,4,33.95
-18.0,-63.75,2024,4,27.82
-18.0,-63.125,2024,4,31.73
-18.0,-62.5,2024,4,32.54
-17.5,-63.75,2024,4,31.34
-17.5,-63.125,2024,4,31.71
-17.5,-62.5,2024,4,31.93
-17.0,-63.75,2024,4,30.18
-17.0,-63.125,2024,4,30.38
-17.0,-62.5,2024,4,30.25
-16.5,-63.75,2024,4,29.01
-16.5,-63.125,2024,4,28.38
-16.5,-62.5,2024,4,28.11
-18.5,-63.75,2024,5,28.28
-18.5,-63.125,2024,5,35.01
-18.5,-62.5,2024,5,36.05
-18.0,-63.75,2024,5,29.34
-18.0,-63.125,2024,5,34.02
-18.0,-62.5,2024,5,34.82
-17.5,-63.75,2024,5,33.42
-17.5,-63.125,2024,5,33.76
-17.5,-62.5,2024,5,33.49
-17.0,-63.75,2024,5,32.06
-17.0,-63.125,2024,5,31.95
-17.0,-62.5,2024,5,31.73
-16.5,-63.75,2024,5,30.49
-16.5,-63.125,2024,5,29.85
-16.5,-62.5,2024,5,29.48
-18.5,-63.75,2024,6,29.93
-18.5,-63.125,2024,6,35.54
-18.5,-62.5,2024,6,35.62
-18.0,-63.75,2024,6,29.26
-18.0,-63.125,2024,6,34.4
-18.0,-62.5,2024,6,34.91
-17.5,-63.75,2024,6,33.67
-17.5,-63.125,2024,6,33.95
-17.5,-62.5,2024,6,34.27
-17.0,-63.75,2024,6,32.81
-17.0,-63.125,2024,6,32.74
-17.0,-62.5,2024,6,32.78
-16.5,-63.75,2024,6,31.71
-16.5,-63.125,2024,6,31.49
-16.5,-62.5,2024,6,31.15
-18.5,-63.75,2024,7,30.61
-18.5,-63.125,2024,7,36.14
-18.5,-62.5,2024,7,36.39
-18.0,-63.75,2024,7,29.52
-18.0,-63.125,2024,7,34.72
-18.0,-62.5,2024,7,35.61
-17.5,-63.75,2024,7,33.55
-17.5,-63.125,2024,7,34.68
-17.5,-62.5,2024,7,35.08
-17.0,-63.75,2024,7,33.48
-17.0,-63.125,2024,7,33.53
-17.0,-62.5,2024,7,33.5
-16.5,-63.75,2024,7,32.59
-16.5,-63.125,2024,7,32.37
