-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_PAR_TOT
-17.5,-62.5,2025,30,10.0
-16.5,-63.5,2025,30,10.96
-16.5,-62.5,2025,30,11.1
-18.5,-63.5,2025,31,12.02
-18.5,-62.5,2025,31,12.55
-17.5,-63.5,2025,31,12.05
-17.5,-62.5,2025,31,11.32
-16.5,-63.5,2025,31,11.56
-16.5,-62.5,2025,31,10.46
-18.5,-63.5,2025,32,13.53
-18.5,-62.5,2025,32,13.27
-17.5,-63.5,2025,32,13.53
-17.5,-62.5,2025,32,13.48
-16.5,-63.5,2025,32,13.33
-16.5,-62.5,2025,32,12.95
-18.5,-63.5,2025,33,13.16
-18.5,-62.5,2025,33,12.67
-17.5,-63.5,2025,33,13.12
-17.5,-62.5,2025,33,12.89
-16.5,-63.5,2025,33,12.71
-16.5,-62.5,2025,33,12.04
-18.5,-63.5,2025,34,13.42
-18.5,-62.5,2025,34,13.51
-17.5,-63.5,2025,34,12.24
-17.5,-62.5,2025,34,12.77
-16.5,-63.5,2025,34,10.81
-16.5,-62.5,2025,34,9.83
-18.5,-63.5,2025,35,13.37
-18.5,-62.5,2025,35,13.74
-17.5,-63.5,2025,35,13.48
-17.5,-62.5,2025,35,13.11
-16.5,-63.5,2025,35,11.93
-16.5,-62.5,2025,35,10.62
-18.5,-63.5,2025,36,13.24
-18.5,-62.5,2025,36,13.44
-17.5,-63.5,2025,36,12.59
-17.5,-62.5,2025,36,13.08
-16.5,-63.5,2025,36,12.52
-16.5,-62.5,2025,36,12.38
-18.5,-63.5,2025,37,11.52
-18.5,-62.5,2025,37,12.01
-17.5,-63.5,2025,37,9.75
-17.5,-62.5,2025,37,11.49
-16.5,-63.5,2025,37,9.24
-16.5,-62.5,2025,37,10.84
-18.5,-63.5,2025,38,9.37
-18.5,-62.5,2025,38,9.0
-17.5,-63.5,2025,38,9.53
-17.5,-62.5,2025,38,8.35
-16.5,-63.5,2025,38,7.94
-16.5,-62.5,2025,38,7.61
-18.5,-63.5,2025,39,9.84
-18.5,-62.5,2025,39,9.64
-17.5,-63.5,2025,39,8.67
-17.5,-62.5,2025,39,8.77
-16.5,-63.5,2025,39,9.33
-16.5,-62.5,2025,39,7.5
-18.5,-63.5,2025,40,8.82
-18.5,-62.5,2025,40,9.86
-17.5,-63.5,2025,40,9.51
-17.5,-62.5,2025,40,9.19
-16.5,-63.5,2025,40,8.74
-16.5,-62.5,2025,40,7.98
-18.5,-63.5,2025,41,12.77
-18.5,-62.5,2025,41,13.16
-17.5,-63.5,2025,41,12.74
-17.5,-62.5,2025,41,13.18
-16.5,-63.5,2025,41,12.97
-16.5,-62.5,2025,41,12.73
-18.5,-63.5,2025,42,12.49
-18.5,-62.5,2025,42,11.97
-17.5,-63.5,2025,42,11.26
-17.5,-62.5,2025,42,11.33
-16.5,-63.5,2025,42,11.67
-16.5,-62.5,2025,42,11.43
-18.5,-63.5,2025,43,12.53
-18.5,-62.5,2025,43,12.54
-17.5,-63.5,2025,43,11.32
-17.5,-62.5,2025,43,11.61
-16.5,-63.5,2025,43,10.1
-16.5,-62.5,2025,43,10.08
-18.5,-63.5,2025,44,9.28
-18.5,-62.5,2025,44,11.08
-17.5,-63.5,2025,44,9.35
-17.5,-62.5,2025,44,10.28
-16.5,-63.5,2025,44,10.47
-16.5,-62.5,2025,44,10.6
-18.5,-63.5,2025,45,10.08
-18.5,-62.5,2025,45,9.83
-17.5,-63.5,2025,45,10.59
-17.5,-62.5,2025,45,11.18
-16.5,-63.5,2025,45,9.37
-16.5,-62.5,2025,45,9.88
-18.5,-63.5,2025,46,10.38
-18.5,-62.5,2025,46,10.42
-17.5,-63.5,2025,46,8.1
-17.5,-62.5,2025,46,8.85
-16.5,-63.5,2025,46,4.77
-16.5,-62.5,2025,46,7.15
-18.5,-63.5,2025,47,11.17
-18.5,-62.5,2025,47,10.54
-17.5,-63.5,2025,47,7.3
-17.5,-62.5,2025,47,9.91
-16.5,-63.5,2025,47,7.81
-16.5,-62.5,2025,47,10.17
-18.5,-63.5,2025,48,12.22
-18.5,-62.5,2025,48,12.79
-17.5,-63.5,2025,48,11.23
-17.5,-62.5,2025,48,12.12
-16.5,-63.5,2025,48,11.73
-16.5,-62.5,2025,48,11.04
-18.5,-63.5,2025,49,4.5
-18.5,-62.5,2025,49,7.71
-17.5,-63.5,2025,49,5.01
-17.5,-62.5,2025,49,6.58
-16.5,-63.5,2025,49,5.82
-16.5,-62.5,2025,49,7.58
-18.5,-63.5,2025,50,7.48
-18.5,-62.5,2025,50,8.56
-17.5,-63.5,2025,50,8.58
-17.5,-62.5,2025,50,8.49
-16.5,-63.5,2025,50,9.44
-16.5,-62.5,2025,50,7.86
-18.5,-63.5,2025,51,11.16
-18.5,-62.5,2025,51,10.81
-17.5,-63.5,2025,51,8.52
-17.5,-62.5,2025,51,10.11
-16.5,-63.5,2025,51,8.45
-16.5,-62.5,2025,51,10.79
-18.5,-63.5,2025,52,11.24
-18.5,-62.5,2025,52,12.08
-17.5,-63.5,2025,52,11.63
-17.5,-62.5,2025,52,11.03
-16.5,-63.5,2025,52,10.85
-16.5,-62.5,2025,52,9.23
-18.5,-63.5,2025,53,11.04
-18.5,-62.5,2025,53,12.51
-17.5,-63.5,2025,53,11.48
-17.5,-62.5,2025,53,12.4
-16.5,-63.5,2025,53,10.26
-16.5,-62.5,2025,53,11.9
-18.5,-63.5,2025,54,12.84
-18.5,-62.5,2025,54,12.74
-17.5,-63.5,2025,54,12.8
-17.5,-62.5,2025,54,11.83
-16.5,-63.5,2025,54,12.14
-16.5,-62.5,2025,54,11.04
-18.5,-63.5,2025,55,12.83
-18.5,-62.5,2025,55,12.83
-17.5,-63.5,2025,55,12.22
-17.5,-62.5,2025,55,11.92
-16.5,-63.5,2025,55,10.95
-16.5,-62.5,2025,55,9.67
-18.5,-63.5,2025,56,12.22
-18.5,-62.5,2025,56,12.69
-17.5,-63.5,2025,56,11.36
-17.5,-62.5,2025,56,11.84
-16.5,-63.5,2025,56,10.99
-16.5,-62.5,2025,56,10.68
-18.5,-63.5,2025,57,11.64
-18.5,-62.5,2025,57,11.94
-17.5,-63.5,2025,57,10.48
-17.5,-62.5,2025,57,11.54
-16.5,-63.5,2025,57,11.35
-16.5,-62.5,2025,57,11.63
-18.5,-63.5,2025,58,10.54
-18.5,-62.5,2025,58,9.07
-17.5,-63.5,2025,58,8.43
-17.5,-62.5,2025,58,8.11
-16.5,-63.5,2025,58,5.11
-16.5,-62.5,2025,58,6.44
-18.5,-63.5,2025,59,9.83
-18.5,-62.5,2025,59,10.51
-17.5,-63.5,2025,59,7.36
-17.5,-62.5,2025,59,9.2
-16.5,-63.5,2025,59,6.99
-16.5,-62.5,2025,59,7.45
-18.5,-63.5,2025,60,9.71
-18.5,-62.5,2025,60,10.73
-17.5,-63.5,2025,60,8.51
-17.5,-62.5,2025,60,9.34
-16.5,-63.5,2025,60,8.86
-16.5,-62.5,2025,60,8.89
-18.5,-63.5,2025,61,9.28
-18.5,-62.5,2025,61,10.6
-17.5,-63.5,2025,61,7.42
-17.5,-62.5,2025,61,8.69
-16.5,-63.5,2025,61,7.08
-16.5,-62.5,2025,61,7.24
-18.5,-63.5,2025,62,8.53
-18.5,-62.5,2025,62,9.75
-17.5,-63.5,2025,62,8.14
-17.5,-62.5,2025,62,8.9
-16.5,-63.5,2025,62,8.21
-16.5,-62.5,2025,62,8.18
-18.5,-63.5,2025,63,8.08
-18.5,-62.5,2025,63,9.74
-17.5,-63.5,2025,63,7.87
-17.5,-62.5,2025,63,8.7
-16.5,-63.5,2025,63,7.41
-16.5,-62.5,2025,63,6.64
-18.5,-63.5,2025,64,9.09
-18.5,-62.5,2025,64,11.05
-17.5,-63.5,2025,64,8.44
-17.5,-62.5,2025,64,9.31
-16.5,-63.5,2025,64,8.58
-16.5,-62.5,2025,64,8.91
-18.5,-63.5,2025,65,8.53
-18.5,-62.5,2025,65,10.2
-17.5,-63.5,2025,65,7.94
-17.5,-62.5,2025,65,9.17
-16.5,-63.5,2025,65,8.34
-16.5,-62.5,2025,65,8.95
-18.5,-63.5,2025,66,10.27
-18.5,-62.5,2025,66,11.17
-17.5,-63.5,2025,66,9.63
-17.5,-62.5,2025,66,10.37
-16.5,-63.5,2025,66,8.44
-16.5,-62.5,2025,66,9.07
-18.5,-63.5,2025,67,9.75
-18.5,-62.5,2025,67,10.39
-17.5,-63.5,2025,67,8.66
-17.5,-62.5,2025,67,9.93
-16.5,-63.5,2025,67,8.98
-16.5,-62.5,2025,67,9.75
-18.5,-63.5,2025,68,5.6
-18.5,-62.5,2025,68,6.52
-17.5,-63.5,2025,68,5.36
-17.5,-62.5,2025,68,4.57
-16.5,-63.5,2025,68,4.48
-16.5,-62.5,2025,68,6.2
-18.5,-63.5,2025,69,6.89
-18.5,-62.5,2025,69,6.61
-17.5,-63.5,2025,69,8.58
-17.5,-62.5,2025,69,6.11
-16.5,-63.5,2025,69,7.18
-16.5,-62.5,2025,69,5.5
-18.5,-63.5,2025,70,5.51
-18.5,-62.5,2025,70,6.99
-17.5,-63.5,2025,70,6.0
-17.5,-62.5,2025,70,7.42
-16.5,-63.5,2025,70,7.02
-16.5,-62.5,2025,70,7.42
-18.5,-63.5,2025,71,4.42
-18.5,-62.5,2025,71,5.72
-17.5,-63.5,2025,71,5.77
-17.5,-62.5,2025,71,4.69
-16.5,-63.5,2025,71,4.27
-16.5,-62.5,2025,71,3.65
-18.5,-63.5,2025,72,4.2
-18.5,-62.5,2025,72,4.21
-17.5,-63.5,2025,72,7.12
-17.5,-62.5,2025,72,5.5
-16.5,-63.5,2025,72,7.89
-16.5,-62.5,2025,72,6.72
-18.5,-63.5,2025,73,6.03
-18.5,-62.5,2025,73,6.2
-17.5,-63.5,2025,73,7.62
-17.5,-62.5,2025,73,6.0
-16.5,-63.5,2025,73,7.5
-16.5,-62.5,2025,73,6.87
-18.5,-63.5,2025,74,5.85
-18.5,-62.5,2025,74,7.55
-17.5,-63.5,2025,74,9.36
-17.5,-62.5,2025,74,9.38
-16.5,-63.5,2025,74,10.34
-16.5,-62.5,2025,74,9.51
-18.5,-63.5,2025,75,5.46
-18.5,-62.5,2025,75,7.31
-17.5,-63.5,2025,75,8.6
-17.5,-62.5,2025,75,8.94
-16.5,-63.5,2025,75,10.31
-16.5,-62.5,2025,75,9.01
-18.5,-63.5,2025,76,9.02
-18.5,-62.5,2025,76,8.4
-17.5,-63.5,2025,76,7.9
-17.5,-62.5,2025,76,8.34
-16.5,-63.5,2025,76,7.45
-16.5,-62.5,2025,76,7.45
-18.5,-63.5,2025,77,9.78
-18.5,-62.5,2025,77,9.46
-17.5,-63.5,2025,77,10.68
-17.5,-62.5,2025,77,9.93
-16.5,-63.5,2025,77,10.19
-16.5,-62.5,2025,77,9.0
-18.5,-63.5,2025,78,8.86
-18.5,-62.5,2025,78,8.7
-17.5,-63.5,2025,78,9.77
-17.5,-62.5,2025,78,7.49
-16.5,-63.5,2025,78,7.45
-16.5,-62.5,2025,78,5.82
-18.5,-63.5,2025,79,9.69
-18.5,-62.5,2025,79,11.42
-17.5,-63.5,2025,79,10.67
-17.5,-62.5,2025,79,10.95
-16.5,-63.5,2025,79,10.16
-16.5,-62.5,2025,79,9.8
-18.5,-63.5,2025,80,9.01
-18.5,-62.5,2025,80,10.38
-17.5,-63.5,2025,80,8.53
-17.5,-62.5,2025,80,9.54
-16.5,-63.5,2025,80,9.41
-16.5,-62.5,2025,80,9.77
-18.5,-63.5,2025,81,8.53
-18.5,-62.5,2025,81,9.99
-17.5,-63.5,2025,81,7.83
-17.5,-62.5,2025,81,10.03
-16.5,-63.5,2025,81,8.49
-16.5,-62.5,2025,81,9.91
-18.5,-63.5,2025,82,8.24
-18.5,-62.5,2025,82,9.95
-17.5,-63.5,2025,82,6.38
-17.5,-62.5,2025,82,8.68
-16.5,-63.5,2025,82,7.16
-16.5,-62.5,2025,82,8.21
-18.5,-63.5,2025,83,5.72
-18.5,-62.5,2025,83,4.03
-17.5,-63.5,2025,83,1.94
-17.5,-62.5,2025,83,1.64
-16.5,-63.5,2025,83,3.15
-16.5,-62.5,2025,83,6.67
-18.5,-63.5,2025,84,6.43
-18.5,-62.5,2025,84,5.51
-17.5,-63.5,2025,84,2.93
-17.5,-62.5,2025,84,3.2
-16.5,-63.5,2025,84,2.27
-16.5,-62.5,2025,84,4.19
-18.5,-63.5,2025,85,5.86
-18.5,-62.5,2025,85,6.02
-17.5,-63.5,2025,85,4.44
-17.5,-62.5,2025,85,6.23
-16.5,-63.5,2025,85,4.88
-16.5,-62.5,2025,85,7.64
-18.5,-63.5,2025,86,7.37
-18.5,-62.5,2025,86,9.21
-17.5,-63.5,2025,86,6.66
-17.5,-62.5,2025,86,9.25
-16.5,-63.5,2025,86,8.84
-16.5,-62.5,2025,86,9.14
-18.5,-63.5,2025,87,6.7
-18.5,-62.5,2025,87,8.21
-17.5,-63.5,2025,87,6.22
-17.5,-62.5,2025,87,8.84
-16.5,-63.5,2025,87,8.31
-16.5,-62.5,2025,87,8.96
-18.5,-63.5,2025,88,3.62
-18.5,-62.5,2025,88,5.11
-17.5,-63.5,2025,88,1.47
-17.5,-62.5,2025,88,3.93
-16.5,-63.5,2025,88,2.99
-16.5,-62.5,2025,88,5.1
-18.5,-63.5,2025,89,7.51
-18.5,-62.5,2025,89,7.24
-17.5,-63.5,2025,89,5.73
-17.5,-62.5,2025,89,6.5
-16.5,-63.5,2025,89,5.21
-16.5,-62.5,2025,89,6.68
-18.5,-63.5,2025,90,5.14
-18.5,-62.5,2025,90,5.93
-17.5,-63.5,2025,90,5.27
-17.5,-62.5,2025,90,7.21
-16.5,-63.5,2025,90,7.03
-16.5,-62.5,2025,90,8.64
-18.5,-63.5,2025,91,6.75
-18.5,-62.5,2025,91,9.03
-17.5,-63.5,2025,91,7.48
-17.5,-62.5,2025,91,8.22
-16.5,-63.5,2025,91,8.08
-16.5,-62.5,2025,91,6.95
-18.5,-63.5,2025,92,6.37
-18.5,-62.5,2025,92,10.19
-17.5,-63.5,2025,92,8.27
-17.5,-62.5,2025,92,10.25
-16.5,-63.5,2025,92,9.36
-16.5,-62.5,2025,92,9.05
-18.5,-63.5,2025,93,5.96
-18.5,-62.5,2025,93,7.78
-17.5,-63.5,2025,93,7.44
-17.5,-62.5,2025,93,8.81
-16.5,-63.5,2025,93,8.67
-16.5,-62.5,2025,93,8.56
-18.5,-63.5,2025,94,6.64
-18.5,-62.5,2025,94,6.53
-17.5,-63.5,2025,94,9.55
-17.5,-62.5,2025,94,6.71
-16.5,-63.5,2025,94,9.41
-16.5,-62.5,2025,94,6.37
-18.5,-63.5,2025,95,8.81
-18.5,-62.5,2025,95,9.79
-17.5,-63.5,2025,95,9.75
-17.5,-62.5,2025,95,10.25
-16.5,-63.5,2025,95,9.07
-16.5,-62.5,2025,95,9.4
-18.5,-63.5,2025,96,7.1
-18.5,-62.5,2025,96,7.77
-17.5,-63.5,2025,96,7.84
-17.5,-62.5,2025,96,8.37
-16.5,-63.5,2025,96,9.93
-16.5,-62.5,2025,96,9.12
-18.5,-63.5,2025,97,3.8
-18.5,-62.5,2025,97,5.11
-17.5,-63.5,2025,97,5.94
-17.5,-62.5,2025,97,6.9
-16.5,-63.5,2025,97,7.54
-16.5,-62.5,2025,97,8.0
-18.5,-63.5,2025,98,5.29
-18.5,-62.5,2025,98,7.67
-17.5,-63.5,2025,98,6.94
-17.5,-62.5,2025,98,7.41
-16.5,-63.5,2025,98,8.77
-16.5,-62.5,2025,98,8.07
-18.5,-63.5,2025,99,4.06
-18.5,-62.5,2025,99,8.04
-17.5,-63.5,2025,99,7.11
-17.5,-62.5,2025,99,8.5
-16.5,-63.5,2025,99,9.02
-16.5,-62.5,2025,99,7.39
-18.5,-63.5,2025,100,3.75
-18.5,-62.5,2025,100,6.22
-17.5,-63.5,2025,100,7.09
-17.5,-62.5,2025,100,8.5
-16.5,-63.5,2025,100,9.27
-16.5,-62.5,2025,100,8.3
-18.5,-63.5,2025,101,5.88
-18.5,-62.5,2025,101,8.07
-17.5,-63.5,2025,101,7.16
-17.5,-62.5,2025,101,8.22
-16.5,-63.5,2025,101,8.21
-16.5,-62.5,2025,101,8.49
-18.5,-63.5,2025,102,4.89
-18.5,-62.5,2025,102,5.51
-17.5,-63.5,2025,102,5.01
-17.5,-62.5,2025,102,2.08
-16.5,-63.5,2025,102,3.88
-16.5,-62.5,2025,102,2.74
-18.5,-63.5,2025,103,6.56
-18.5,-62.5,2025,103,6.35
-17.5,-63.5,2025,103,7.47
-17.5,-62.5,2025,103,4.82
-16.5,-63.5,2025,103,4.53
-16.5,-62.5,2025,103,3.65
-18.5,-63.5,2025,104,6.86
-18.5,-62.5,2025,104,8.53
-17.5,-63.5,2025,104,7.69
-17.5,-62.5,2025,104,7.85
-16.5,-63.5,2025,104,7.48
-16.5,-62.5,2025,104,6.64
-18.5,-63.5,2025,105,7.83
-18.5,-62.5,2025,105,8.58
-17.5,-63.5,2025,105,6.98
-17.5,-62.5,2025,105,8.03
-16.5,-63.5,2025,105,8.17
-16.5,-62.5,2025,105,7.48
-18.5,-63.5,2025,106,4.37
-18.5,-62.5,2025,106,7.22
-17.5,-63.5,2025,106,4.79
-17.5,-62.5,2025,106,6.14
-16.5,-63.5,2025,106,5.59
-16.5,-62.5,2025,106,7.02
-18.5,-63.5,2025,107,6.0
-18.5,-62.5,2025,107,6.01
-17.5,-63.5,2025,107,4.13
-17.5,-62.5,2025,107,6.5
-16.5,-63.5,2025,107,6.18
-16.5,-62.5,2025,107,7.01
-18.5,-63.5,2025,108,6.03
-18.5,-62.5,2025,108,7.52
-17.5,-63.5,2025,108,5.91
-17.5,-62.5,2025,108,6.94
-16.5,-63.5,2025,108,8.3
-16.5,-62.5,2025,108,8.76
-18.5,-63.5,2025,109,6.42
-18.5,-62.5,2025,109,7.81
-17.5,-63.5,2025,109,5.05
-17.5,-62.5,2025,109,6.72
-16.5,-63.5,2025,109,3.88
-16.5,-62.5,2025,109,5.98
-18.5,-63.5,2025,110,6.71
-18.5,-62.5,2025,110,7.74
-17.5,-63.5,2025,110,8.24
-17.5,-62.5,2025,110,8.15
-16.5,-63.5,2025,110,8.87
-16.5,-62.5,2025,110,8.61
-18.5,-63.5,2025,111,2.48
-18.5,-62.5,2025,111,3.94
-17.5,-63.5,2025,111,4.77
-17.5,-62.5,2025,111,4.37
-16.5,-63.5,2025,111,6.94
-16.5,-62.5,2025,111,6.82
-18.5,-63.5,2025,112,4.14
-18.5,-62.5,2025,112,6.65
-17.5,-63.5,2025,112,5.29
-17.5,-62.5,2025,112,6.4
-16.5,-63.5,2025,112,6.08
-16.5,-62.5,2025,112,6.72
-18.5,-63.5,2025,113,4.74
-18.5,-62.5,2025,113,5.76
-17.5,-63.5,2025,113,5.84
-17.5,-62.5,2025,113,6.49
-16.5,-63.5,2025,113,6.98
-16.5,-62.5,2025,113,7.01
-18.5,-63.5,2025,114,7.23
-18.5,-62.5,2025,114,6.6
-17.5,-63.5,2025,114,6.58
-17.5,-62.5,2025,114,6.51
-16.5,-63.5,2025,114,6.16
-16.5,-62.5,2025,114,6.06
-18.5,-63.5,2025,115,5.91
-18.5,-62.5,2025,115,5.54
-17.5,-63.5,2025,115,5.57
-17.5,-62.5,2025,115,6.73
-16.5,-63.5,2025,115,7.42
-16.5,-62.5,2025,115,7.56
-18.5,-63.5,2025,116,5.43
-18.5,-62.5,2025,116,6.3
-17.5,-63.5,2025,116,6.22
-17.5,-62.5,2025,116,6.88
-16.5,-63.5,2025,116,6.69
-16.5,-62.5,2025,116,7.67
-18.5,-63.5,2025,117,4.41
-18.5,-62.5,2025,117,5.77
-17.5,-63.5,2025,117,3.4
-17.5,-62.5,2025,117,4.56
-16.5,-63.5,2025,117,4.99
-16.5,-62.5,2025,117,4.79
-18.5,-63.5,2025,118,4.8
-18.5,-62.5,2025,118,5.47
-17.5,-63.5,2025,118,5.02
-17.5,-62.5,2025,118,3.59
-16.5,-63.5,2025,118,4.45
-16.5,-62.5,2025,118,2.97
-18.5,-63.5,2025,119,4.69
-18.5,-62.5,2025,119,7.26
-17.5,-63.5,2025,119,6.98
-17.5,-62.5,2025,119,7.33
-16.5,-63.5,2025,119,7.04
-16.5,-62.5,2025,119,5.52
-18.5,-63.5,2025,120,4.9
-18.5,-62.5,2025,120,8.61
-17.5,-63.5,2025,120,5.58
-17.5,-62.5,2025,120,7.26
-16.5,-63.5,2025,120,6.64
-16.5,-62.5,2025,120,6.89
-18.5,-63.5,2025,121,8.35
-18.5,-62.5,2025,121,8.7
-17.5,-63.5,2025,121,8.7
-17.5,-62.5,2025,121,8.44
-16.5,-63.5,2025,121,8.55
-16.5,-62.5,2025,121,8.29
-18.5,-63.5,2025,122,5.91
-18.5,-62.5,2025,122,7.94
-17.5,-63.5,2025,122,7.15
-17.5,-62.5,2025,122,8.07
-16.5,-63.5,2025,122,8.11
-16.5,-62.5,2025,122,8.51
-18.5,-63.5,2025,123,4.69
-18.5,-62.5,2025,123,4.74
-17.5,-63.5,2025,123,4.31
-17.5,-62.5,2025,123,2.92
-16.5,-63.5,2025,123,3.82
-16.5,-62.5,2025,123,2.12
-18.5,-63.5,2025,124,6.87
-18.5,-62.5,2025,124,7.98
-17.5,-63.5,2025,124,7.53
-17.5,-62.5,2025,124,8.16
-16.5,-63.5,2025,124,7.9
-16.5,-62.5,2025,124,8.04
-18.5,-63.5,2025,125,7.67
-18.5,-62.5,2025,125,8.23
-17.5,-63.5,2025,125,8.05
-17.5,-62.5,2025,125,8.29
-16.5,-63.5,2025,125,8.51
-16.5,-62.5,2025,125,8.48
-18.5,-63.5,2025,126,8.03
-18.5,-62.5,2025,126,7.98
-17.5,-63.5,2025,126,7.1
-17.5,-62.5,2025,126,8.19
-16.5,-63.5,2025,126,8.22
-16.5,-62.5,2025,126,8.09
-18.5,-63.5,2025,127,7.86
-18.5,-62.5,2025,127,8.76
-17.5,-63.5,2025,127,7.23
-17.5,-62.5,2025,127,8.47
-16.5,-63.5,2025,127,8.56
-16.5,-62.5,2025,127,8.3
-18.5,-63.5,2025,128,8.24
-18.5,-62.5,2025,128,7.94
-17.5,-63.5,2025,128,7.29
-17.5,-62.5,2025,128,8.12
-16.5,-63.5,2025,128,8.41
-16.5,-62.5,2025,128,8.58
-18.5,-63.5,2025,129,5.63
-18.5,-62.5,2025,129,6.47
-17.5,-63.5,2025,129,6.66
-17.5,-62.5,2025,129,7.45
-16.5,-63.5,2025,129,8.13
-16.5,-62.5,2025,129,8.53
-18.5,-63.5,2025,130,5.12
-18.5,-62.5,2025,130,5.82
-17.5,-63.5,2025,130,4.79
-17.5,-62.5,2025,130,4.25
-16.5,-63.5,2025,130,4.13
-16.5,-62.5,2025,130,6.18
-18.5,-63.5,2025,131,8.39
-18.5,-62.5,2025,131,9.2
-17.5,-63.5,2025,131,9.0
-17.5,-62.5,2025,131,9.12
-16.5,-63.5,2025,131,9.12
-16.5,-62.5,2025,131,9.13
-18.5,-63.5,2025,132,9.06
-18.5,-62.5,2025,132,9.37
-17.5,-63.5,2025,132,9.27
-17.5,-62.5,2025,132,9.24
-16.5,-63.5,2025,132,9.37
-16.5,-62.5,2025,132,9.3
-18.5,-63.5,2025,133,8.94
-18.5,-62.5,2025,133,8.99
-17.5,-63.5,2025,133,9.19
-17.5,-62.5,2025,133,8.95
-16.5,-63.5,2025,133,9.15
-16.5,-62.5,2025,133,9.02
-18.5,-63.5,2025,134,8.14
-18.5,-62.5,2025,134,8.16
-17.5,-63.5,2025,134,8.05
-17.5,-62.5,2025,134,8.29
-16.5,-63.5,2025,134,7.7
-16.5,-62.5,2025,134,8.08
-18.5,-63.5,2025,135,8.06
-18.5,-62.5,2025,135,8.09
-17.5,-63.5,2025,135,8.48
-17.5,-62.5,2025,135,7.7
-16.5,-63.5,2025,135,8.37
-16.5,-62.5,2025,135,7.48
-18.5,-63.5,2025,136,8.25
-18.5,-62.5,2025,136,7.87
-17.5,-63.5,2025,136,7.75
-17.5,-62.5,2025,136,6.88
-16.5,-63.5,2025,136,6.55
-16.5,-62.5,2025,136,5.67
-18.5,-63.5,2025,137,7.96
-18.5,-62.5,2025,137,7.69
-17.5,-63.5,2025,137,6.37
-17.5,-62.5,2025,137,7.24
-16.5,-63.5,2025,137,7.78
-16.5,-62.5,2025,137,8.47
-18.5,-63.5,2025,138,8.52
-18.5,-62.5,2025,138,7.97
-17.5,-63.5,2025,138,8.06
-17.5,-62.5,2025,138,7.34
-16.5,-63.5,2025,138,7.27
-16.5,-62.5,2025,138,7.59
-18.5,-63.5,2025,139,5.35
-18.5,-62.5,2025,139,7.09
-17.5,-63.5,2025,139,6.14
-17.5,-62.5,2025,139,6.82
-16.5,-63.5,2025,139,5.6
-16.5,-62.5,2025,139,6.16
-18.5,-63.5,2025,140,2.6
-18.5,-62.5,2025,140,3.12
-17.5,-63.5,2025,140,4.56
-17.5,-62.5,2025,140,5.17
-16.5,-63.5,2025,140,6.07
-16.5,-62.5,2025,140,5.83
-18.5,-63.5,2025,141,3.17
-18.5,-62.5,2025,141,3.39
-17.5,-63.5,2025,141,4.52
-17.5,-62.5,2025,141,4.96
-16.5,-63.5,2025,141,6.26
-16.5,-62.5,2025,141,6.49
-18.5,-63.5,2025,142,2.63
-18.5,-62.5,2025,142,3.22
-17.5,-63.5,2025,142,4.14
-17.5,-62.5,2025,142,5.26
-16.5,-63.5,2025,142,5.54
-16.5,-62.5,2025,142,6.41
-18.5,-63.5,2025,143,4.21
-18.5,-62.5,2025,143,4.61
-17.5,-63.5,2025,143,4.72
-17.5,-62.5,2025,143,6.85
-16.5,-63.5,2025,143,6.89
-16.5,-62.5,2025,143,7.88
-18.5,-63.5,2025,144,6.71
-18.5,-62.5,2025,144,6.67
-17.5,-63.5,2025,144,5.97
-17.5,-62.5,2025,144,6.67
-16.5,-63.5,2025,144,7.31
-16.5,-62.5,2025,144,8.14
-18.5,-63.5,2025,145,4.04
-18.5,-62.5,2025,145,5.9
-17.5,-63.5,2025,145,4.37
-17.5,-62.5,2025,145,6.91
-16.5,-63.5,2025,145,6.86
-16.5,-62.5,2025,145,7.73
-18.5,-63.5,2025,146,6.91
-18.5,-62.5,2025,146,6.5
-17.5,-63.5,2025,146,6.27
-17.5,-62.5,2025,146,6.71
-16.5,-63.5,2025,146,7.24
-16.5,-62.5,2025,146,6.82
-18.5,-63.5,2025,147,8.13
-18.5,-62.5,2025,147,7.65
-17.5,-63.5,2025,147,7.23
-17.5,-62.5,2025,147,6.2
-16.5,-63.5,2025,147,6.45
-16.5,-62.5,2025,147,5.83
-18.5,-63.5,2025,148,5.86
-18.5,-62.5,2025,148,7.13
-17.5,-63.5,2025,148,5.23
-17.5,-62.5,2025,148,5.03
-16.5,-63.5,2025,148,2.48
-16.5,-62.5,2025,148,3.2
-18.5,-63.5,2025,149,8.26
-18.5,-62.5,2025,149,8.57
-17.5,-63.5,2025,149,7.3
-17.5,-62.5,2025,149,8.51
-16.5,-63.5,2025,149,7.66
-16.5,-62.5,2025,149,8.47
-18.5,-63.5,2025,150,6.65
-18.5,-62.5,2025,150,8.57
-17.5,-63.5,2025,150,8.16
-17.5,-62.5,2025,150,8.51
-16.5,-63.5,2025,150,7.83
-16.5,-62.5,2025,150,8.16
