-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
-16.5,-62.5,2025,150,18.13
-18.5,-63.5,2025,151,10.23
-18.5,-62.5,2025,151,7.97
-17.5,-63.5,2025,151,7.62
-17.5,-62.5,2025,151,6.01
-16.5,-63.5,2025,151,9.23
-16.5,-62.5,2025,151,9.53
-18.5,-63.5,2025,152,5.52
-18.5,-62.5,2025,152,9.03
-17.5,-63.5,2025,152,8.79
-17.5,-62.5,2025,152,14.04
-16.5,-63.5,2025,152,13.72
-16.5,-62.5,2025,152,15.42
-18.5,-63.5,2025,153,14.73
-18.5,-62.5,2025,153,16.85
-17.5,-63.5,2025,153,17.96
-17.5,-62.5,2025,153,17.64
-16.5,-63.5,2025,153,18.02
-16.5,-62.5,2025,153,18.02
-18.5,-63.5,2025,154,15.52
-18.5,-62.5,2025,154,17.66
-17.5,-63.5,2025,154,17.57
-17.5,-62.5,2025,154,17.87
-16.5,-63.5,2025,154,17.89
-16.5,-62.5,2025,154,17.87
-18.5,-63.5,2025,155,15.91
-18.5,-62.5,2025,155,15.49
-17.5,-63.5,2025,155,16.81
-17.5,-62.5,2025,155,16.42
-16.5,-63.5,2025,155,17.73
-16.5,-62.5,2025,155,17.33
-18.5,-63.5,2025,156,8.66
-18.5,-62.5,2025,156,14.44
-17.5,-63.5,2025,156,14.23
-17.5,-62.5,2025,156,15.22
-16.5,-63.5,2025,156,15.68
-16.5,-62.5,2025,156,15.82
-18.5,-63.5,2025,157,8.94
-18.5,-62.5,2025,157,12.96
-17.5,-63.5,2025,157,11.95
-17.5,-62.5,2025,157,14.74
-16.5,-63.5,2025,157,16.03
-16.5,-62.5,2025,157,16.51
-18.5,-63.5,2025,158,9.41
-18.5,-62.5,2025,158,9.17
-17.5,-63.5,2025,158,13.31
-17.5,-62.5,2025,158,13.19
-16.5,-63.5,2025,158,14.0
-16.5,-62.5,2025,158,14.75
-18.5,-63.5,2025,159,5.17
-18.5,-62.5,2025,159,5.33
-17.5,-63.5,2025,159,4.05
-17.5,-62.5,2025,159,3.56
-16.5,-63.5,2025,159,6.45
-16.5,-62.5,2025,159,5.46
-18.5,-63.5,2025,160,7.98
-18.5,-62.5,2025,160,8.88
-17.5,-63.5,2025,160,9.94
-17.5,-62.5,2025,160,7.85
-16.5,-63.5,2025,160,7.85
-16.5,-62.5,2025,160,6.36
-18.5,-63.5,2025,161,12.89
-18.5,-62.5,2025,161,11.36
-17.5,-63.5,2025,161,12.92
-17.5,-62.5,2025,161,10.81
-16.5,-63.5,2025,161,9.41
-16.5,-62.5,2025,161,7.54
-18.5,-63.5,2025,162,11.26
-18.5,-62.5,2025,162,12.09
-17.5,-63.5,2025,162,10.28
-17.5,-62.5,2025,162,8.11
-16.5,-63.5,2025,162,7.83
-16.5,-62.5,2025,162,7.91
-18.5,-63.5,2025,163,11.78
-18.5,-62.5,2025,163,11.3
-17.5,-63.5,2025,163,12.97
-17.5,-62.5,2025,163,12.88
-16.5,-63.5,2025,163,14.78
-16.5,-62.5,2025,163,16.29
-18.5,-63.5,2025,164,16.02
-18.5,-62.5,2025,164,16.95
-17.5,-63.5,2025,164,14.63
-17.5,-62.5,2025,164,16.15
-16.5,-63.5,2025,164,13.68
-16.5,-62.5,2025,164,14.35
-18.5,-63.5,2025,165,7.49
-18.5,-62.5,2025,165,7.48
-17.5,-63.5,2025,165,8.59
-17.5,-62.5,2025,165,11.32
-16.5,-63.5,2025,165,11.67
-16.5,-62.5,2025,165,11.95
-18.5,-63.5,2025,166,7.41
-18.5,-62.5,2025,166,3.85
-17.5,-63.5,2025,166,8.08
-17.5,-62.5,2025,166,8.67
-16.5,-63.5,2025,166,12.17
-16.5,-62.5,2025,166,12.27
-18.5,-63.5,2025,167,13.23
-18.5,-62.5,2025,167,11.07
-17.5,-63.5,2025,167,6.29
-17.5,-62.5,2025,167,8.82
-16.5,-63.5,2025,167,6.98
-16.5,-62.5,2025,167,9.41
-18.5,-63.5,2025,168,14.14
-18.5,-62.5,2025,168,14.47
-17.5,-63.5,2025,168,14.52
-17.5,-62.5,2025,168,14.05
-16.5,-63.5,2025,168,14.88
-16.5,-62.5,2025,168,15.53
-18.5,-63.5,2025,169,6.61
-18.5,-62.5,2025,169,5.8
-17.5,-63.5,2025,169,10.45
-17.5,-62.5,2025,169,12.55
-16.5,-63.5,2025,169,13.49
-16.5,-62.5,2025,169,15.17
-18.5,-63.5,2025,170,6.69
-18.5,-62.5,2025,170,5.99
-17.5,-63.5,2025,170,4.28
-17.5,-62.5,2025,170,9.71
-16.5,-63.5,2025,170,8.16
-16.5,-62.5,2025,170,13.71
-18.5,-63.5,2025,171,9.38
-18.5,-62.5,2025,171,8.16
-17.5,-63.5,2025,171,6.01
-17.5,-62.5,2025,171,9.66
-16.5,-63.5,2025,171,8.77
-16.5,-62.5,2025,171,13.6
-18.5,-63.5,2025,172,12.95
-18.5,-62.5,2025,172,14.85
-17.5,-63.5,2025,172,13.8
-17.5,-62.5,2025,172,16.99
-16.5,-63.5,2025,172,17.38
-16.5,-62.5,2025,172,17.16
-18.5,-63.5,2025,173,16.0
-18.5,-62.5,2025,173,15.6
-17.5,-63.5,2025,173,11.44
-17.5,-62.5,2025,173,15.3
-16.5,-63.5,2025,173,15.43
-16.5,-62.5,2025,173,14.25
-18.5,-63.5,2025,174,8.38
-18.5,-62.5,2025,174,6.01
-17.5,-63.5,2025,174,3.98
-17.5,-62.5,2025,174,4.57
-16.5,-63.5,2025,174,4.85
-16.5,-62.5,2025,174,5.75
-18.5,-63.5,2025,175,16.73
-18.5,-62.5,2025,175,14.08
-17.5,-63.5,2025,175,13.18
-17.5,-62.5,2025,175,10.79
-16.5,-63.5,2025,175,6.72
-16.5,-62.5,2025,175,6.52
-18.5,-63.5,2025,176,15.77
-18.5,-62.5,2025,176,14.24
-17.5,-63.5,2025,176,12.92
-17.5,-62.5,2025,176,14.06
-16.5,-63.5,2025,176,11.0
-16.5,-62.5,2025,176,13.52
-18.5,-63.5,2025,177,6.94
-18.5,-62.5,2025,177,8.15
-17.5,-63.5,2025,177,5.03
-17.5,-62.5,2025,177,6.06
-16.5,-63.5,2025,177,4.91
-16.5,-62.5,2025,177,7.91
-18.5,-63.5,2025,178,8.69
-18.5,-62.5,2025,178,7.56
-17.5,-63.5,2025,178,8.1
-17.5,-62.5,2025,178,13.16
-16.5,-63.5,2025,178,14.57
-16.5,-62.5,2025,178,16.27
-18.5,-63.5,2025,179,16.48
-18.5,-62.5,2025,179,16.55
-17.5,-63.5,2025,179,16.53
-17.5,-62.5,2025,179,16.85
-16.5,-63.5,2025,179,17.31
-16.5,-62.5,2025,179,17.22
-18.5,-63.5,2025,180,4.67
-18.5,-62.5,2025,180,4.88
-17.5,-63.5,2025,180,6.88
-17.5,-62.5,2025,180,6.9
-16.5,-63.5,2025,180,9.57
-16.5,-62.5,2025,180,8.19
-18.5,-63.5,2025,181,5.73
-18.5,-62.5,2025,181,4.94
-17.5,-63.5,2025,181,4.99
-17.5,-62.5,2025,181,6.35
-16.5,-63.5,2025,181,6.68
-16.5,-62.5,2025,181,8.32
-18.5,-63.5,2025,182,6.07
-18.5,-62.5,2025,182,6.18
-17.5,-63.5,2025,182,6.93
-17.5,-62.5,2025,182,8.2
-16.5,-63.5,2025,182,9.12
-16.5,-62.5,2025,182,10.28
-18.5,-63.5,2025,183,9.25
-18.5,-62.5,2025,183,12.75
-17.5,-63.5,2025,183,15.05
-17.5,-62.5,2025,183,16.29
-16.5,-63.5,2025,183,16.3
-16.5,-62.5,2025,183,14.51
-18.5,-63.5,2025,184,17.24
-18.5,-62.5,2025,184,16.99
-17.5,-63.5,2025,184,17.35
-17.5,-62.5,2025,184,17.42
-16.5,-63.5,2025,184,17.23
-16.5,-62.5,2025,184,17.69
-18.5,-63.5,2025,185,17.46
-18.5,-62.5,2025,185,17.15
-17.5,-63.5,2025,185,17.62
-17.5,-62.5,2025,185,17.54
-16.5,-63.5,2025,185,17.52
-16.5,-62.5,2025,185,17.85
-18.5,-63.5,2025,186,17.35
-18.5,-62.5,2025,186,17.01
-17.5,-63.5,2025,186,17.48
-17.5,-62.5,2025,186,17.41
-16.5,-63.5,2025,186,17.67
-16.5,-62.5,2025,186,17.75
-18.5,-63.5,2025,187,17.53
-18.5,-62.5,2025,187,17.22
-17.5,-63.5,2025,187,17.49
-17.5,-62.5,2025,187,17.34
-16.5,-63.5,2025,187,17.51
-16.5,-62.5,2025,187,17.48
-18.5,-63.5,2025,188,13.98
-18.5,-62.5,2025,188,15.92
-17.5,-63.5,2025,188,16.48
-17.5,-62.5,2025,188,16.48
-16.5,-63.5,2025,188,16.26
-16.5,-62.5,2025,188,15.26
-18.5,-63.5,2025,189,10.21
-18.5,-62.5,2025,189,13.17
-17.5,-63.5,2025,189,12.75
-17.5,-62.5,2025,189,14.94
-16.5,-63.5,2025,189,16.23
-16.5,-62.5,2025,189,15.79
-18.5,-63.5,2025,190,-999.0
-18.5,-62.5,2025,190,-999.0
-17.5,-63.5,2025,190,-999.0
-17.5,-62.5,2025,190,-999.0
-16.5,-63.5,2025,190,-999.0
-16.5,-62.5,2025,190,-999.0
-18.5,-63.5,2025,191,11.48
-18.5,-62.5,2025,191,14.47
-17.5,-63.5,2025,191,14.77
-17.5,-62.5,2025,191,16.0
-16.5,-63.5,2025,191,17.01
-16.5,-62.5,2025,191,17.57
-18.5,-63.5,2025,192,8.57
-18.5,-62.5,2025,192,13.99
-17.5,-63.5,2025,192,12.29
-17.5,-62.5,2025,192,15.59
-16.5,-63.5,2025,192,16.54
-16.5,-62.5,2025,192,17.32
-18.5,-63.5,2025,193,10.17
-18.5,-62.5,2025,193,16.32
-17.5,-63.5,2025,193,12.38
-17.5,-62.5,2025,193,16.94
-16.5,-63.5,2025,193,17.25
-16.5,-62.5,2025,193,16.83
-18.5,-63.5,2025,194,9.84
-18.5,-62.5,2025,194,10.95
-17.5,-63.5,2025,194,13.06
-17.5,-62.5,2025,194,13.99
-16.5,-63.5,2025,194,16.18
-16.5,-62.5,2025,194,15.28
-18.5,-63.5,2025,195,12.7
-18.5,-62.5,2025,195,16.17
-17.5,-63.5,2025,195,14.97
-17.5,-62.5,2025,195,16.38
-16.5,-63.5,2025,195,16.33
-16.5,-62.5,2025,195,17.8
-18.5,-63.5,2025,196,16.6
-18.5,-62.5,2025,196,15.54
-17.5,-63.5,2025,196,14.07
-17.5,-62.5,2025,196,15.85
-16.5,-63.5,2025,196,17.19
-16.5,-62.5,2025,196,17.95
-18.5,-63.5,2025,197,14.5
-18.5,-62.5,2025,197,15.32
-17.5,-63.5,2025,197,16.65
-17.5,-62.5,2025,197,16.95
-16.5,-63.5,2025,197,17.03
-16.5,-62.5,2025,197,17.71
-18.5,-63.5,2025,198,14.61
-18.5,-62.5,2025,198,16.48
-17.5,-63.5,2025,198,11.98
-17.5,-62.5,2025,198,16.51
-16.5,-63.5,2025,198,15.08
-16.5,-62.5,2025,198,17.73
-18.5,-63.5,2025,199,16.01
-18.5,-62.5,2025,199,16.08
-17.5,-63.5,2025,199,16.79
-17.5,-62.5,2025,199,15.93
-16.5,-63.5,2025,199,13.77
-16.5,-62.5,2025,199,15.68
-18.5,-63.5,2025,200,17.26
-18.5,-62.5,2025,200,16.78
-17.5,-63.5,2025,200,18.02
-17.5,-62.5,2025,200,17.4
-16.5,-63.5,2025,200,17.9
-16.5,-62.5,2025,200,18.28
-18.5,-63.5,2025,201,16.76
-18.5,-62.5,2025,201,16.03
-17.5,-63.5,2025,201,17.97
-17.5,-62.5,2025,201,17.66
-16.5,-63.5,2025,201,18.15
-16.5,-62.5,2025,201,18.53
-18.5,-63.5,2025,202,17.54
-18.5,-62.5,2025,202,17.3
-17.5,-63.5,2025,202,16.27
-17.5,-62.5,2025,202,17.85
-16.5,-63.5,2025,202,17.39
-16.5,-62.5,2025,202,17.31
-18.5,-63.5,2025,203,9.62
-18.5,-62.5,2025,203,10.74
-17.5,-63.5,2025,203,13.7
-17.5,-62.5,2025,203,15.61
-16.5,-63.5,2025,203,16.75
-16.5,-62.5,2025,203,17.62
-18.5,-63.5,2025,204,13.08
-18.5,-62.5,2025,204,13.93
-17.5,-63.5,2025,204,15.15
-17.5,-62.5,2025,204,15.93
-16.5,-63.5,2025,204,16.29
-16.5,-62.5,2025,204,16.66
-18.5,-63.5,2025,205,14.85
-18.5,-62.5,2025,205,14.4
-17.5,-63.5,2025,205,14.11
-17.5,-62.5,2025,205,15.9
-16.5,-63.5,2025,205,17.09
-16.5,-62.5,2025,205,18.63
-18.5,-63.5,2025,206,18.1
-18.5,-62.5,2025,206,17.28
-17.5,-63.5,2025,206,17.41
-17.5,-62.5,2025,206,17.67
-16.5,-63.5,2025,206,17.83
-16.5,-62.5,2025,206,18.75
-18.5,-63.5,2025,207,16.03
-18.5,-62.5,2025,207,14.03
-17.5,-63.5,2025,207,15.98
-17.5,-62.5,2025,207,17.73
-16.5,-63.5,2025,207,17.57
-16.5,-62.5,2025,207,18.51
-18.5,-63.5,2025,208,16.24
-18.5,-62.5,2025,208,15.13
-17.5,-63.5,2025,208,16.77
-17.5,-62.5,2025,208,16.19
-16.5,-63.5,2025,208,17.32
-16.5,-62.5,2025,208,17.53
-18.5,-63.5,2025,209,8.53
-18.5,-62.5,2025,209,7.61
-17.5,-63.5,2025,209,12.42
-17.5,-62.5,2025,209,10.9
-16.5,-63.5,2025,209,8.66
-16.5,-62.5,2025,209,11.36
-18.5,-63.5,2025,210,10.16
-18.5,-62.5,2025,210,10.37
-17.5,-63.5,2025,210,13.84
-17.5,-62.5,2025,210,12.86
-16.5,-63.5,2025,210,12.85
-16.5,-62.5,2025,210,12.52
-18.5,-63.5,2025,211,18.37
-18.5,-62.5,2025,211,17.62
-17.5,-63.5,2025,211,18.46
-17.5,-62.5,2025,211,18.17
-16.5,-63.5,2025,211,18.33
-16.5,-62.5,2025,211,18.58
-18.5,-63.5,2025,212,18.57
-18.5,-62.5,2025,212,17.82
-17.5,-63.5,2025,212,17.68
-17.5,-62.5,2025,212,17.7
-16.5,-63.5,2025,212,18.03
-16.5,-62.5,2025,212,17.8
-18.5,-63.5,2025,213,16.69
-18.5,-62.5,2025,213,11.52
-17.5,-63.5,2025,213,10.87
-17.5,-62.5,2025,213,10.39
-16.5,-63.5,2025,213,12.53
-16.5,-62.5,2025,213,13.31
-18.5,-63.5,2025,214,15.18
-18.5,-62.5,2025,214,13.5
-17.5,-63.5,2025,214,12.92
-17.5,-62.5,2025,214,11.81
-16.5,-63.5,2025,214,11.78
-16.5,-62.5,2025,214,10.54
-18.5,-63.5,2025,215,13.68
-18.5,-62.5,2025,215,13.86
-17.5,-63.5,2025,215,15.17
-17.5,-62.5,2025,215,13.64
-16.5,-63.5,2025,215,14.89
-16.5,-62.5,2025,215,11.86
-18.5,-63.5,2025,216,5.71
-18.5,-62.5,2025,216,6.5
-17.5,-63.5,2025,216,11.36
-17.5,-62.5,2025,216,13.99
-16.5,-63.5,2025,216,13.92
-16.5,-62.5,2025,216,13.18
-18.5,-63.5,2025,217,13.81
-18.5,-62.5,2025,217,16.4
-17.5,-63.5,2025,217,14.08
-17.5,-62.5,2025,217,16.23
-16.5,-63.5,2025,217,16.96
-16.5,-62.5,2025,217,17.39
-18.5,-63.5,2025,218,12.09
-18.5,-62.5,2025,218,13.1
-17.5,-63.5,2025,218,14.64
-17.5,-62.5,2025,218,16.45
-16.5,-63.5,2025,218,16.41
-16.5,-62.5,2025,218,17.12
-18.5,-63.5,2025,219,4.99
-18.5,-62.5,2025,219,6.96
-17.5,-63.5,2025,219,7.93
-17.5,-62.5,2025,219,13.49
-16.5,-63.5,2025,219,15.18
-16.5,-62.5,2025,219,15.04
-18.5,-63.5,2025,220,7.11
-18.5,-62.5,2025,220,11.74
-17.5,-63.5,2025,220,15.24
-17.5,-62.5,2025,220,15.25
-16.5,-63.5,2025,220,11.36
-16.5,-62.5,2025,220,10.46
-18.5,-63.5,2025,221,15.59
-18.5,-62.5,2025,221,15.06
-17.5,-63.5,2025,221,14.09
-17.5,-62.5,2025,221,14.41
-16.5,-63.5,2025,221,15.38
-16.5,-62.5,2025,221,17.39
-18.5,-63.5,2025,222,17.05
-18.5,-62.5,2025,222,17.26
-17.5,-63.5,2025,222,17.29
-17.5,-62.5,2025,222,17.53
-16.5,-63.5,2025,222,17.88
-16.5,-62.5,2025,222,18.27
-18.5,-63.5,2025,223,-999.0
-18.5,-62.5,2025,223,-999.0
-17.5,-63.5,2025,223,-999.0
-17.5,-62.5,2025,223,-999.0
-16.5,-63.5,2025,223,-999.0
-16.5,-62.5,2025,223,-999.0
-18.5,-63.5,2025,224,19.29
-18.5,-62.5,2025,224,18.83
-17.5,-63.5,2025,224,19.11
-17.5,-62.5,2025,224,18.87
-16.5,-63.5,2025,224,18.69
-16.5,-62.5,2025,224,18.92
-18.5,-63.5,2025,225,18.73
-18.5,-62.5,2025,225,17.94
-17.5,-63.5,2025,225,18.64
-17.5,-62.5,2025,225,18.41
-16.5,-63.5,2025,225,18.43
-16.5,-62.5,2025,225,18.23
-18.5,-63.5,2025,226,17.98
-18.5,-62.5,2025,226,18.76
-17.5,-63.5,2025,226,18.94
-17.5,-62.5,2025,226,18.92
-16.5,-63.5,2025,226,18.73
-16.5,-62.5,2025,226,18.92
-18.5,-63.5,2025,227,19.06
-18.5,-62.5,2025,227,19.03
-17.5,-63.5,2025,227,19.34
-17.5,-62.5,2025,227,19.2
-16.5,-63.5,2025,227,19.23
-16.5,-62.5,2025,227,19.56
-18.5,-63.5,2025,228,19.36
-18.5,-62.5,2025,228,18.86
-17.5,-63.5,2025,228,19.24
-17.5,-62.5,2025,228,18.82
-16.5,-63.5,2025,228,19.05
-16.5,-62.5,2025,228,19.27
-18.5,-63.5,2025,229,19.29
-18.5,-62.5,2025,229,18.62
-17.5,-63.5,2025,229,19.07
-17.5,-62.5,2025,229,18.76
-16.5,-63.5,2025,229,18.75
-16.5,-62.5,2025,229,18.28
-18.5,-63.5,2025,230,18.26
-18.5,-62.5,2025,230,17.13
-17.5,-63.5,2025,230,15.81
-17.5,-62.5,2025,230,16.45
-16.5,-63.5,2025,230,17.93
-16.5,-62.5,2025,230,16.7
-18.5,-63.5,2025,231,18.48
-18.5,-62.5,2025,231,17.26
-17.5,-63.5,2025,231,15.13
-17.5,-62.5,2025,231,12.46
-16.5,-63.5,2025,231,16.77
-16.5,-62.5,2025,231,14.77
-18.5,-63.5,2025,232,13.13
-18.5,-62.5,2025,232,13.46
-17.5,-63.5,2025,232,12.54
-17.5,-62.5,2025,232,16.25
-16.5,-63.5,2025,232,15.66
-16.5,-62.5,2025,232,17.25
-18.5,-63.5,2025,233,19.11
-18.5,-62.5,2025,233,16.9
-17.5,-63.5,2025,233,17.1
-17.5,-62.5,2025,233,16.45
-16.5,-63.5,2025,233,16.28
-16.5,-62.5,2025,233,17.42
-18.5,-63.5,2025,234,16.71
-18.5,-62.5,2025,234,16.0
-17.5,-63.5,2025,234,15.28
-17.5,-62.5,2025,234,16.59
-16.5,-63.5,2025,234,11.86
-16.5,-62.5,2025,234,15.32
-18.5,-63.5,2025,235,4.9
-18.5,-62.5,2025,235,2.54
-17.5,-63.5,2025,235,1.16
-17.5,-62.5,2025,235,2.68
-16.5,-63.5,2025,235,1.63
-16.5,-62.5,2025,235,4.32
-18.5,-63.5,2025,236,4.45
-18.5,-62.5,2025,236,4.29
-17.5,-63.5,2025,236,4.69
-17.5,-62.5,2025,236,5.13
-16.5,-63.5,2025,236,5.96
-16.5,-62.5,2025,236,11.99
-18.5,-63.5,2025,237,6.75
-18.5,-62.5,2025,237,5.06
-17.5,-63.5,2025,237,4.18
-17.5,-62.5,2025,237,6.03
-16.5,-63.5,2025,237,10.74
-16.5,-62.5,2025,237,16.72
-18.5,-63.5,2025,238,20.88
-18.5,-62.5,2025,238,20.26
-17.5,-63.5,2025,238,18.54
-17.5,-62.5,2025,238,18.68
-16.5,-63.5,2025,238,14.58
-16.5,-62.5,2025,238,17.67
-18.5,-63.5,2025,239,19.6
-18.5,-62.5,2025,239,18.56
-17.5,-63.5,2025,239,18.21
-17.5,-62.5,2025,239,18.67
-16.5,-63.5,2025,239,17.18
-16.5,-62.5,2025,239,19.97
-18.5,-63.5,2025,240,20.99
-18.5,-62.5,2025,240,20.44
-17.5,-63.5,2025,240,20.91
-17.5,-62.5,2025,240,20.69
-16.5,-63.5,2025,240,20.63
-16.5,-62.5,2025,240,20.59
-18.5,-63.5,2025,241,21.34
-18.5,-62.5,2025,241,20.69
-17.5,-63.5,2025,241,21.0
-17.5,-62.5,2025,241,20.76
-16.5,-63.5,2025,241,20.32
-16.5,-62.5,2025,241,20.33
-18.5,-63.5,2025,242,20.71
-18.5,-62.5,2025,242,20.29
-17.5,-63.5,2025,242,20.38
-17.5,-62.5,2025,242,20.21
-16.5,-63.5,2025,242,20.05
-16.5,-62.5,2025,242,20.14
-18.5,-63.5,2025,243,20.9
-18.5,-62.5,2025,243,19.77
-17.5,-63.5,2025,243,20.29
-17.5,-62.5,2025,243,19.42
-16.5,-63.5,2025,243,19.7
-16.5,-62.5,2025,243,18.48
-18.5,-63.5,2025,244,15.63
-18.5,-62.5,2025,244,15.78
-17.5,-63.5,2025,244,16.04
-17.5,-62.5,2025,244,15.67
-16.5,-63.5,2025,244,16.66
-16.5,-62.5,2025,244,14.95
-18.5,-63.5,2025,245,19.4
-18.5,-62.5,2025,245,18.59
-17.5,-63.5,2025,245,18.64
-17.5,-62.5,2025,245,18.44
-16.5,-63.5,2025,245,18.28
-16.5,-62.5,2025,245,17.29
-18.5,-63.5,2025,246,18.97
-18.5,-62.5,2025,246,18.55
-17.5,-63.5,2025,246,18.73
-17.5,-62.5,2025,246,18.39
-16.5,-63.5,2025,246,18.22
-16.5,-62.5,2025,246,17.5
-18.5,-63.5,2025,247,8.11
-18.5,-62.5,2025,247,13.58
-17.5,-63.5,2025,247,12.87
-17.5,-62.5,2025,247,15.03
-16.5,-63.5,2025,247,16.33
-16.5,-62.5,2025,247,14.55
-18.5,-63.5,2025,248,12.6
-18.5,-62.5,2025,248,14.82
-17.5,-63.5,2025,248,12.84
-17.5,-62.5,2025,248,14.12
-16.5,-63.5,2025,248,11.07
-16.5,-62.5,2025,248,10.47
-18.5,-63.5,2025,249,19.8
-18.5,-62.5,2025,249,19.15
-17.5,-63.5,2025,249,19.07
-17.5,-62.5,2025,249,18.89
-16.5,-63.5,2025,249,18.78
-16.5,-62.5,2025,249,18.99
-18.5,-63.5,2025,250,20.01
-18.5,-62.5,2025,250,19.45
-17.5,-63.5,2025,250,19.67
-17.5,-62.5,2025,250,19.53
-16.5,-63.5,2025,250,19.29
-16.5,-62.5,2025,250,19.39
-18.5,-63.5,2025,251,20.08
-18.5,-62.5,2025,251,19.29
-17.5,-63.5,2025,251,19.5
-17.5,-62.5,2025,251,18.98
-16.5,-63.5,2025,251,19.07
-16.5,-62.5,2025,251,19.03
-18.5,-63.5,2025,252,19.86
-18.5,-62.5,2025,252,19.69
-17.5,-63.5,2025,252,18.68
-17.5,-62.5,2025,252,18.86
-16.5,-63.5,2025,252,18.8
-16.5,-62.5,2025,252,17.96
-18.5,-63.5,2025,253,20.83
-18.5,-62.5,2025,253,19.97
-17.5,-63.5,2025,253,20.07
-17.5,-62.5,2025,253,19.65
-16.5,-63.5,2025,253,19.35
-16.5,-62.5,2025,253,18.63
-18.5,-63.5,2025,254,19.38
-18.5,-62.5,2025,254,19.44
-17.5,-63.5,2025,254,19.66
-17.5,-62.5,2025,254,15.63
-16.5,-63.5,2025,254,18.18
-16.5,-62.5,2025,254,9.52
-18.5,-63.5,2025,255,20.4
-18.5,-62.5,2025,255,19.71
-17.5,-63.5,2025,255,19.98
-17.5,-62.5,2025,255,19.71
-16.5,-63.5,2025,255,19.56
-16.5,-62.5,2025,255,19.48
-18.5,-63.5,2025,256,20.94
-18.5,-62.5,2025,256,20.23
-17.5,-63.5,2025,256,20.63
-17.5,-62.5,2025,256,20.27
-16.5,-63.5,2025,256,20.01
-16.5,-62.5,2025,256,19.77
-18.5,-63.5,2025,257,20.95
-18.5,-62.5,2025,257,19.4
-17.5,-63.5,2025,257,20.35
-17.5,-62.5,2025,257,17.86
-16.5,-63.5,2025,257,19.33
-16.5,-62.5,2025,257,17.41
-18.5,-63.5,2025,258,21.05
-18.5,-62.5,2025,258,20.05
-17.5,-63.5,2025,258,20.3
-17.5,-62.5,2025,258,19.27
-16.5,-63.5,2025,258,19.1
-16.5,-62.5,2025,258,18.39
-18.5,-63.5,2025,259,18.67
-18.5,-62.5,2025,259,18.68
-17.5,-63.5,2025,259,17.29
-17.5,-62.5,2025,259,18.66
-16.5,-63.5,2025,259,18.31
-16.5,-62.5,2025,259,18.94
-18.5,-63.5,2025,260,19.36
-18.5,-62.5,2025,260,18.16
-17.5,-63.5,2025,260,17.6
-17.5,-62.5,2025,260,16.02
-16.5,-63.5,2025,260,13.68
-16.5,-62.5,2025,260,4.54
-18.5,-63.5,2025,261,19.47
-18.5,-62.5,2025,261,19.82
-17.5,-63.5,2025,261,20.47
-17.5,-62.5,2025,261,19.9
-16.5,-63.5,2025,261,19.91
-16.5,-62.5,2025,261,17.06
-18.5,-63.5,2025,262,21.19
-18.5,-62.5,2025,262,20.08
-17.5,-63.5,2025,262,18.53
-17.5,-62.5,2025,262,19.81
-16.5,-63.5,2025,262,19.29
-16.5,-62.5,2025,262,18.86
-18.5,-63.5,2025,263,21.25
-18.5,-62.5,2025,263,20.37
-17.5,-63.5,2025,263,19.36
-17.5,-62.5,2025,263,19.72
-16.5,-63.5,2025,263,19.52
-16.5,-62.5,2025,263,18.18
-18.5,-63.5,2025,264,21.2
-18.5,-62.5,2025,264,18.67
-17.5,-63.5,2025,264,15.92
-17.5,-62.5,2025,264,16.62
-16.5,-63.5,2025,264,15.61
-16.5,-62.5,2025,264,15.99
-18.5,-63.5,2025,265,5.71
-18.5,-62.5,2025,265,6.63
-17.5,-63.5,2025,265,3.74
-17.5,-62.5,2025,265,5.77
-16.5,-63.5,2025,265,7.23
-16.5,-62.5,2025,265,5.67
-18.5,-63.5,2025,266,17.51
-18.5,-62.5,2025,266,14.54
-17.5,-63.5,2025,266,12.02
-17.5,-62.5,2025,266,15.1
-16.5,-63.5,2025,266,13.0
-16.5,-62.5,2025,266,14.48
-18.5,-63.5,2025,267,18.79
-18.5,-62.5,2025,267,18.17
-17.5,-63.5,2025,267,20.96
-17.5,-62.5,2025,267,20.94
-16.5,-63.5,2025,267,20.61
-16.5,-62.5,2025,267,20.06
-18.5,-63.5,2025,268,21.29
-18.5,-62.5,2025,268,20.12
-17.5,-63.5,2025,268,21.24
-17.5,-62.5,2025,268,19.18
-16.5,-63.5,2025,268,18.07
-16.5,-62.5,2025,268,20.2
-18.5,-63.5,2025,269,20.99
-18.5,-62.5,2025,269,19.84
-17.5,-63.5,2025,269,21.73
-17.5,-62.5,2025,269,19.91
-16.5,-63.5,2025,269,20.88
-16.5,-62.5,2025,269,19.23
-18.5,-63.5,2025,270,21.74
-18.5,-62.5,2025,270,20.61
-17.5,-63.5,2025,270,21.22
-17.5,-62.5,2025,270,19.94
-16.5,-63.5,2025,270,19.85
-16.5,-62.5,2025,270,19.26
-18.5,-63.5,2025,271,15.95
-18.5,-62.5,2025,271,14.98
